Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2017-08-09,20,30,µg/mc
"Parco S. Chiara",PM10,2017-08-09,21,30,µg/mc
"Parco S. Chiara",PM10,2017-08-09,22,28,µg/mc
"Parco S. Chiara",PM10,2017-08-09,23,27,µg/mc
"Parco S. Chiara",PM10,2017-08-09,24,26,µg/mc
"Parco S. Chiara",PM10,2017-08-10,1,27,µg/mc
"Parco S. Chiara",PM10,2017-08-10,2,28,µg/mc
"Parco S. Chiara",PM10,2017-08-10,3,27,µg/mc
"Parco S. Chiara",PM10,2017-08-10,4,25,µg/mc
"Parco S. Chiara",PM10,2017-08-10,5,25,µg/mc
"Parco S. Chiara",PM10,2017-08-10,6,25,µg/mc
"Parco S. Chiara",PM10,2017-08-10,7,24,µg/mc
"Parco S. Chiara",PM10,2017-08-10,8,20,µg/mc
"Parco S. Chiara",PM10,2017-08-10,9,16,µg/mc
"Parco S. Chiara",PM10,2017-08-10,10,13,µg/mc
"Parco S. Chiara",PM10,2017-08-10,11,11,µg/mc
"Parco S. Chiara",PM10,2017-08-10,12,11,µg/mc
"Parco S. Chiara",PM10,2017-08-10,13,16,µg/mc
"Parco S. Chiara",PM10,2017-08-10,14,16,µg/mc
"Parco S. Chiara",PM10,2017-08-10,15,16,µg/mc
"Parco S. Chiara",PM10,2017-08-10,16,13,µg/mc
"Parco S. Chiara",PM10,2017-08-10,17,14,µg/mc
"Parco S. Chiara",PM10,2017-08-10,18,14,µg/mc
"Parco S. Chiara",PM10,2017-08-10,19,15,µg/mc
"Parco S. Chiara",PM10,2017-08-10,20,10,µg/mc
"Parco S. Chiara",PM10,2017-08-10,21,12,µg/mc
"Parco S. Chiara",PM10,2017-08-10,22,10,µg/mc
"Parco S. Chiara",PM10,2017-08-10,23,9,µg/mc
"Parco S. Chiara",PM10,2017-08-10,24,9,µg/mc
"Parco S. Chiara",PM10,2017-08-11,1,9,µg/mc
"Parco S. Chiara",PM10,2017-08-11,2,10,µg/mc
"Parco S. Chiara",PM10,2017-08-11,3,9,µg/mc
"Parco S. Chiara",PM10,2017-08-11,4,10,µg/mc
"Parco S. Chiara",PM10,2017-08-11,5,9,µg/mc
"Parco S. Chiara",PM10,2017-08-11,6,8,µg/mc
"Parco S. Chiara",PM10,2017-08-11,7,8,µg/mc
"Parco S. Chiara",PM10,2017-08-11,8,7,µg/mc
"Parco S. Chiara",PM10,2017-08-11,9,4,µg/mc
"Parco S. Chiara",PM10,2017-08-11,10,5,µg/mc
"Parco S. Chiara",PM10,2017-08-11,11,5,µg/mc
"Parco S. Chiara",PM10,2017-08-11,12,2,µg/mc
"Parco S. Chiara",PM10,2017-08-11,13,2,µg/mc
"Parco S. Chiara",PM10,2017-08-11,14,2,µg/mc
"Parco S. Chiara",PM10,2017-08-11,15,2,µg/mc
"Parco S. Chiara",PM10,2017-08-11,16,3,µg/mc
"Parco S. Chiara",PM10,2017-08-11,17,4,µg/mc
"Parco S. Chiara",PM10,2017-08-11,18,5,µg/mc
"Parco S. Chiara",PM10,2017-08-11,19,10,µg/mc
"Parco S. Chiara",PM10,2017-08-11,20,11,µg/mc
"Parco S. Chiara",PM10,2017-08-11,21,14,µg/mc
"Parco S. Chiara",PM10,2017-08-11,22,12,µg/mc
"Parco S. Chiara",PM10,2017-08-11,23,10,µg/mc
"Parco S. Chiara",PM10,2017-08-11,24,7,µg/mc
"Parco S. Chiara",PM10,2017-08-12,1,6,µg/mc
"Parco S. Chiara",PM10,2017-08-12,2,6,µg/mc
"Parco S. Chiara",PM10,2017-08-12,3,6,µg/mc
"Parco S. Chiara",PM10,2017-08-12,4,5,µg/mc
"Parco S. Chiara",PM10,2017-08-12,5,5,µg/mc
"Parco S. Chiara",PM10,2017-08-12,6,5,µg/mc
"Parco S. Chiara",PM10,2017-08-12,7,6,µg/mc
"Parco S. Chiara",PM10,2017-08-12,8,5,µg/mc
"Parco S. Chiara",PM10,2017-08-12,9,4,µg/mc
"Parco S. Chiara",PM10,2017-08-12,10,3,µg/mc
"Parco S. Chiara",PM10,2017-08-12,11,2,µg/mc
"Parco S. Chiara",PM10,2017-08-12,12,2,µg/mc
"Parco S. Chiara",PM10,2017-08-12,13,2,µg/mc
"Parco S. Chiara",PM10,2017-08-12,14,1,µg/mc
"Parco S. Chiara",PM10,2017-08-12,15,1,µg/mc
"Parco S. Chiara",PM10,2017-08-12,16,1,µg/mc
"Parco S. Chiara",PM10,2017-08-12,17,2,µg/mc
"Parco S. Chiara",PM10,2017-08-12,18,3,µg/mc
"Parco S. Chiara",PM10,2017-08-12,19,4,µg/mc
"Parco S. Chiara",PM10,2017-08-12,20,5,µg/mc
"Parco S. Chiara",PM10,2017-08-12,21,6,µg/mc
"Parco S. Chiara",PM10,2017-08-12,22,6,µg/mc
"Parco S. Chiara",PM10,2017-08-12,23,6,µg/mc
"Parco S. Chiara",PM10,2017-08-12,24,6,µg/mc
"Parco S. Chiara",PM10,2017-08-13,1,8,µg/mc
"Parco S. Chiara",PM10,2017-08-13,2,9,µg/mc
"Parco S. Chiara",PM10,2017-08-13,3,9,µg/mc
"Parco S. Chiara",PM10,2017-08-13,4,9,µg/mc
"Parco S. Chiara",PM10,2017-08-13,5,9,µg/mc
"Parco S. Chiara",PM10,2017-08-13,6,8,µg/mc
"Parco S. Chiara",PM10,2017-08-13,7,7,µg/mc
"Parco S. Chiara",PM10,2017-08-13,8,6,µg/mc
"Parco S. Chiara",PM10,2017-08-13,9,5,µg/mc
"Parco S. Chiara",PM10,2017-08-13,10,4,µg/mc
"Parco S. Chiara",PM10,2017-08-13,11,3,µg/mc
"Parco S. Chiara",PM10,2017-08-13,12,2,µg/mc
"Parco S. Chiara",PM10,2017-08-13,13,2,µg/mc
"Parco S. Chiara",PM10,2017-08-13,14,2,µg/mc
"Parco S. Chiara",PM10,2017-08-13,15,2,µg/mc
"Parco S. Chiara",PM10,2017-08-13,16,4,µg/mc
"Parco S. Chiara",PM10,2017-08-13,17,5,µg/mc
"Parco S. Chiara",PM10,2017-08-13,18,6,µg/mc
"Parco S. Chiara",PM10,2017-08-13,19,6,µg/mc
"Parco S. Chiara",PM10,2017-08-13,20,8,µg/mc
"Parco S. Chiara",PM10,2017-08-13,21,11,µg/mc
"Parco S. Chiara",PM10,2017-08-13,22,12,µg/mc
"Parco S. Chiara",PM10,2017-08-13,23,12,µg/mc
"Parco S. Chiara",PM10,2017-08-13,24,12,µg/mc
"Parco S. Chiara",PM10,2017-08-14,1,13,µg/mc
"Parco S. Chiara",PM10,2017-08-14,2,14,µg/mc
"Parco S. Chiara",PM10,2017-08-14,3,14,µg/mc
"Parco S. Chiara",PM10,2017-08-14,4,13,µg/mc
"Parco S. Chiara",PM10,2017-08-14,5,14,µg/mc
"Parco S. Chiara",PM10,2017-08-14,6,14,µg/mc
"Parco S. Chiara",PM10,2017-08-14,7,15,µg/mc
"Parco S. Chiara",PM10,2017-08-14,8,13,µg/mc
"Parco S. Chiara",PM10,2017-08-14,9,11,µg/mc
"Parco S. Chiara",PM10,2017-08-14,10,10,µg/mc
"Parco S. Chiara",PM10,2017-08-14,11,7,µg/mc
"Parco S. Chiara",PM10,2017-08-14,12,4,µg/mc
"Parco S. Chiara",PM10,2017-08-14,13,2,µg/mc
"Parco S. Chiara",PM10,2017-08-14,14,3,µg/mc
"Parco S. Chiara",PM10,2017-08-14,15,6,µg/mc
"Parco S. Chiara",PM10,2017-08-14,16,6,µg/mc
"Parco S. Chiara",PM10,2017-08-14,17,7,µg/mc
"Parco S. Chiara",PM10,2017-08-14,18,8,µg/mc
"Parco S. Chiara",PM10,2017-08-14,19,12,µg/mc
"Parco S. Chiara",PM10,2017-08-14,20,14,µg/mc
"Parco S. Chiara",PM10,2017-08-14,21,14,µg/mc
"Parco S. Chiara",PM10,2017-08-14,22,15,µg/mc
"Parco S. Chiara",PM10,2017-08-14,23,17,µg/mc
"Parco S. Chiara",PM10,2017-08-14,24,18,µg/mc
"Parco S. Chiara",PM10,2017-08-15,1,18,µg/mc
"Parco S. Chiara",PM10,2017-08-15,2,19,µg/mc
"Parco S. Chiara",PM10,2017-08-15,3,19,µg/mc
"Parco S. Chiara",PM10,2017-08-15,4,19,µg/mc
"Parco S. Chiara",PM10,2017-08-15,5,17,µg/mc
"Parco S. Chiara",PM10,2017-08-15,6,19,µg/mc
"Parco S. Chiara",PM10,2017-08-15,7,19,µg/mc
"Parco S. Chiara",PM10,2017-08-15,8,15,µg/mc
"Parco S. Chiara",PM10,2017-08-15,9,13,µg/mc
"Parco S. Chiara",PM10,2017-08-15,10,11,µg/mc
"Parco S. Chiara",PM10,2017-08-15,11,9,µg/mc
"Parco S. Chiara",PM10,2017-08-15,12,7,µg/mc
"Parco S. Chiara",PM10,2017-08-15,13,5,µg/mc
"Parco S. Chiara",PM10,2017-08-15,14,4,µg/mc
"Parco S. Chiara",PM10,2017-08-15,15,6,µg/mc
"Parco S. Chiara",PM10,2017-08-15,16,8,µg/mc
"Parco S. Chiara",PM10,2017-08-15,17,9,µg/mc
"Parco S. Chiara",PM10,2017-08-15,18,11,µg/mc
"Parco S. Chiara",PM10,2017-08-15,19,12,µg/mc
"Parco S. Chiara",PM10,2017-08-15,20,14,µg/mc
"Parco S. Chiara",PM10,2017-08-15,21,15,µg/mc
"Parco S. Chiara",PM10,2017-08-15,22,17,µg/mc
"Parco S. Chiara",PM10,2017-08-15,23,18,µg/mc
"Parco S. Chiara",PM10,2017-08-15,24,17,µg/mc
"Parco S. Chiara",PM10,2017-08-16,1,17,µg/mc
"Parco S. Chiara",PM10,2017-08-16,2,18,µg/mc
"Parco S. Chiara",PM10,2017-08-16,3,18,µg/mc
"Parco S. Chiara",PM10,2017-08-16,4,20,µg/mc
"Parco S. Chiara",PM10,2017-08-16,5,18,µg/mc
"Parco S. Chiara",PM10,2017-08-16,6,18,µg/mc
"Parco S. Chiara",PM10,2017-08-16,7,19,µg/mc
"Parco S. Chiara",PM10,2017-08-16,8,19,µg/mc
"Parco S. Chiara",PM10,2017-08-16,9,17,µg/mc
"Parco S. Chiara",PM10,2017-08-16,10,15,µg/mc
"Parco S. Chiara",PM10,2017-08-16,11,12,µg/mc
"Parco S. Chiara",PM10,2017-08-16,12,11,µg/mc
"Parco S. Chiara",PM10,2017-08-16,13,14,µg/mc
"Parco S. Chiara",PM10,2017-08-16,14,16,µg/mc
"Parco S. Chiara",PM10,2017-08-16,15,13,µg/mc
"Parco S. Chiara",PM10,2017-08-16,16,13,µg/mc
"Parco S. Chiara",PM10,2017-08-16,17,13,µg/mc
"Parco S. Chiara",PM10,2017-08-16,18,14,µg/mc
"Parco S. Chiara",PM10,2017-08-16,19,15,µg/mc
"Parco S. Chiara",PM10,2017-08-16,20,18,µg/mc
"Parco S. Chiara",PM10,2017-08-16,21,19,µg/mc
"Parco S. Chiara",PM10,2017-08-16,22,21,µg/mc
"Parco S. Chiara",PM10,2017-08-16,23,21,µg/mc
"Parco S. Chiara",PM10,2017-08-16,24,20,µg/mc
"Parco S. Chiara",PM10,2017-08-17,1,20,µg/mc
"Parco S. Chiara",PM10,2017-08-17,2,21,µg/mc
"Parco S. Chiara",PM10,2017-08-17,3,21,µg/mc
"Parco S. Chiara",PM10,2017-08-17,4,21,µg/mc
"Parco S. Chiara",PM10,2017-08-17,5,20,µg/mc
"Parco S. Chiara",PM10,2017-08-17,6,19,µg/mc
"Parco S. Chiara",PM10,2017-08-17,7,19,µg/mc
"Parco S. Chiara",PM10,2017-08-17,8,17,µg/mc
"Parco S. Chiara",PM10,2017-08-17,9,16,µg/mc
"Parco S. Chiara",PM10,2017-08-17,10,14,µg/mc
"Parco S. Chiara",PM10,2017-08-17,11,11,µg/mc
"Parco S. Chiara",PM10,2017-08-17,12,9,µg/mc
"Parco S. Chiara",PM10,2017-08-17,13,7,µg/mc
"Parco S. Chiara",PM10,2017-08-17,14,6,µg/mc
"Parco S. Chiara",PM10,2017-08-17,15,7,µg/mc
"Parco S. Chiara",PM10,2017-08-17,16,10,µg/mc
"Parco S. Chiara",PM10,2017-08-17,17,13,µg/mc
"Parco S. Chiara",PM10,2017-08-17,18,14,µg/mc
"Parco S. Chiara",PM10,2017-08-17,19,16,µg/mc
"Parco S. Chiara",PM10,2017-08-17,20,20,µg/mc
"Parco S. Chiara",PM10,2017-08-17,21,22,µg/mc
"Parco S. Chiara",PM10,2017-08-17,22,22,µg/mc
"Parco S. Chiara",PM10,2017-08-17,23,22,µg/mc
"Parco S. Chiara",PM10,2017-08-17,24,22,µg/mc
"Parco S. Chiara",PM10,2017-08-18,1,22,µg/mc
"Parco S. Chiara",PM10,2017-08-18,2,23,µg/mc
"Parco S. Chiara",PM10,2017-08-18,3,23,µg/mc
"Parco S. Chiara",PM10,2017-08-18,4,23,µg/mc
"Parco S. Chiara",PM10,2017-08-18,5,22,µg/mc
"Parco S. Chiara",PM10,2017-08-18,6,22,µg/mc
"Parco S. Chiara",PM10,2017-08-18,7,23,µg/mc
"Parco S. Chiara",PM10,2017-08-18,8,23,µg/mc
"Parco S. Chiara",PM10,2017-08-18,9,22,µg/mc
"Parco S. Chiara",PM10,2017-08-18,10,19,µg/mc
"Parco S. Chiara",PM10,2017-08-18,11,15,µg/mc
"Parco S. Chiara",PM10,2017-08-18,12,11,µg/mc
"Parco S. Chiara",PM10,2017-08-18,13,8,µg/mc
"Parco S. Chiara",PM10,2017-08-18,14,7,µg/mc
"Parco S. Chiara",PM10,2017-08-18,15,10,µg/mc
"Parco S. Chiara",PM10,2017-08-18,16,12,µg/mc
"Parco S. Chiara",PM10,2017-08-18,17,14,µg/mc
"Parco S. Chiara",PM10,2017-08-18,18,15,µg/mc
"Parco S. Chiara",PM10,2017-08-18,19,18,µg/mc
"Parco S. Chiara",PM10,2017-08-18,20,20,µg/mc
"Parco S. Chiara",PM10,2017-08-18,21,22,µg/mc
"Parco S. Chiara",PM10,2017-08-18,22,23,µg/mc
"Parco S. Chiara",PM10,2017-08-18,23,23,µg/mc
"Parco S. Chiara",PM10,2017-08-18,24,32,µg/mc
"Parco S. Chiara",PM10,2017-08-19,1,35,µg/mc
"Parco S. Chiara",PM10,2017-08-19,2,28,µg/mc
"Parco S. Chiara",PM10,2017-08-19,3,32,µg/mc
"Parco S. Chiara",PM10,2017-08-19,4,24,µg/mc
"Parco S. Chiara",PM10,2017-08-19,5,20,µg/mc
"Parco S. Chiara",PM10,2017-08-19,6,18,µg/mc
"Parco S. Chiara",PM10,2017-08-19,7,20,µg/mc
"Parco S. Chiara",PM10,2017-08-19,8,20,µg/mc
"Parco S. Chiara",PM10,2017-08-19,9,17,µg/mc
"Parco S. Chiara",PM10,2017-08-19,10,13,µg/mc
"Parco S. Chiara",PM10,2017-08-19,11,10,µg/mc
"Parco S. Chiara",PM10,2017-08-19,12,14,µg/mc
"Parco S. Chiara",PM10,2017-08-19,13,12,µg/mc
"Parco S. Chiara",PM10,2017-08-19,14,10,µg/mc
"Parco S. Chiara",PM10,2017-08-19,15,12,µg/mc
"Parco S. Chiara",PM10,2017-08-19,16,14,µg/mc
"Parco S. Chiara",PM10,2017-08-19,17,13,µg/mc
"Parco S. Chiara",PM10,2017-08-19,18,8,µg/mc
"Parco S. Chiara",PM10,2017-08-19,19,8,µg/mc
"Parco S. Chiara",PM10,2017-08-19,20,9,µg/mc
"Parco S. Chiara",PM10,2017-08-19,21,14,µg/mc
"Parco S. Chiara",PM10,2017-08-19,22,14,µg/mc
"Parco S. Chiara",PM10,2017-08-19,23,12,µg/mc
"Parco S. Chiara",PM10,2017-08-19,24,12,µg/mc
"Parco S. Chiara",PM10,2017-08-20,1,11,µg/mc
"Parco S. Chiara",PM10,2017-08-20,2,10,µg/mc
"Parco S. Chiara",PM10,2017-08-20,3,10,µg/mc
"Parco S. Chiara",PM10,2017-08-20,4,9,µg/mc
"Parco S. Chiara",PM10,2017-08-20,5,8,µg/mc
"Parco S. Chiara",PM10,2017-08-20,6,7,µg/mc
