Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2012-12-28,23,15,µg/mc
"Parco S. Chiara",PM10,2012-12-28,24,13,µg/mc
"Parco S. Chiara",PM10,2012-12-29,1,15,µg/mc
"Parco S. Chiara",PM10,2012-12-29,2,15,µg/mc
"Parco S. Chiara",PM10,2012-12-29,3,11,µg/mc
"Parco S. Chiara",PM10,2012-12-29,4,10,µg/mc
"Parco S. Chiara",PM10,2012-12-29,5,10,µg/mc
"Parco S. Chiara",PM10,2012-12-29,6,8,µg/mc
"Parco S. Chiara",PM10,2012-12-29,7,9,µg/mc
"Parco S. Chiara",PM10,2012-12-29,8,14,µg/mc
"Parco S. Chiara",PM10,2012-12-29,9,16,µg/mc
"Parco S. Chiara",PM10,2012-12-29,10,18,µg/mc
"Parco S. Chiara",PM10,2012-12-29,11,19,µg/mc
"Parco S. Chiara",PM10,2012-12-29,12,22,µg/mc
"Parco S. Chiara",PM10,2012-12-29,13,17,µg/mc
"Parco S. Chiara",PM10,2012-12-29,14,14,µg/mc
"Parco S. Chiara",PM10,2012-12-29,15,16,µg/mc
"Parco S. Chiara",PM10,2012-12-29,16,16,µg/mc
"Parco S. Chiara",PM10,2012-12-29,17,21,µg/mc
"Parco S. Chiara",PM10,2012-12-29,18,36,µg/mc
"Parco S. Chiara",PM10,2012-12-29,19,39,µg/mc
"Parco S. Chiara",PM10,2012-12-29,20,43,µg/mc
"Parco S. Chiara",PM10,2012-12-29,21,47,µg/mc
"Parco S. Chiara",PM10,2012-12-29,22,44,µg/mc
"Parco S. Chiara",PM10,2012-12-29,23,39,µg/mc
"Parco S. Chiara",PM10,2012-12-29,24,33,µg/mc
"Parco S. Chiara",PM10,2012-12-30,1,34,µg/mc
"Parco S. Chiara",PM10,2012-12-30,2,32,µg/mc
"Parco S. Chiara",PM10,2012-12-30,3,28,µg/mc
"Parco S. Chiara",PM10,2012-12-30,4,24,µg/mc
"Parco S. Chiara",PM10,2012-12-30,5,22,µg/mc
"Parco S. Chiara",PM10,2012-12-30,6,23,µg/mc
"Parco S. Chiara",PM10,2012-12-30,7,22,µg/mc
"Parco S. Chiara",PM10,2012-12-30,8,19,µg/mc
"Parco S. Chiara",PM10,2012-12-30,9,21,µg/mc
"Parco S. Chiara",PM10,2012-12-30,10,24,µg/mc
"Parco S. Chiara",PM10,2012-12-30,11,21,µg/mc
"Parco S. Chiara",PM10,2012-12-30,12,17,µg/mc
"Parco S. Chiara",PM10,2012-12-30,13,15,µg/mc
"Parco S. Chiara",PM10,2012-12-30,14,12,µg/mc
"Parco S. Chiara",PM10,2012-12-30,15,13,µg/mc
"Parco S. Chiara",PM10,2012-12-30,16,13,µg/mc
"Parco S. Chiara",PM10,2012-12-30,17,21,µg/mc
"Parco S. Chiara",PM10,2012-12-30,18,34,µg/mc
"Parco S. Chiara",PM10,2012-12-30,19,42,µg/mc
"Parco S. Chiara",PM10,2012-12-30,20,45,µg/mc
"Parco S. Chiara",PM10,2012-12-30,21,43,µg/mc
"Parco S. Chiara",PM10,2012-12-30,22,36,µg/mc
"Parco S. Chiara",PM10,2012-12-30,23,34,µg/mc
"Parco S. Chiara",PM10,2012-12-30,24,34,µg/mc
"Parco S. Chiara",PM10,2012-12-31,1,29,µg/mc
"Parco S. Chiara",PM10,2012-12-31,2,25,µg/mc
"Parco S. Chiara",PM10,2012-12-31,3,25,µg/mc
"Parco S. Chiara",PM10,2012-12-31,4,24,µg/mc
"Parco S. Chiara",PM10,2012-12-31,5,22,µg/mc
"Parco S. Chiara",PM10,2012-12-31,6,20,µg/mc
"Parco S. Chiara",PM10,2012-12-31,7,21,µg/mc
"Parco S. Chiara",PM10,2012-12-31,8,20,µg/mc
"Parco S. Chiara",PM10,2012-12-31,9,21,µg/mc
"Parco S. Chiara",PM10,2012-12-31,10,21,µg/mc
"Parco S. Chiara",PM10,2012-12-31,11,16,µg/mc
"Parco S. Chiara",PM10,2012-12-31,12,16,µg/mc
"Parco S. Chiara",PM10,2012-12-31,13,12,µg/mc
"Parco S. Chiara",PM10,2012-12-31,14,11,µg/mc
"Parco S. Chiara",PM10,2012-12-31,15,8,µg/mc
"Parco S. Chiara",PM10,2012-12-31,16,9,µg/mc
"Parco S. Chiara",PM10,2012-12-31,17,16,µg/mc
"Parco S. Chiara",PM10,2012-12-31,18,29,µg/mc
"Parco S. Chiara",PM10,2012-12-31,19,39,µg/mc
"Parco S. Chiara",PM10,2012-12-31,20,42,µg/mc
"Parco S. Chiara",PM10,2012-12-31,21,45,µg/mc
"Parco S. Chiara",PM10,2012-12-31,22,45,µg/mc
"Parco S. Chiara",PM10,2012-12-31,23,42,µg/mc
"Parco S. Chiara",PM10,2012-12-31,24,40,µg/mc
"Parco S. Chiara",PM10,2013-01-01,1,57,µg/mc
"Parco S. Chiara",PM10,2013-01-01,2,70,µg/mc
"Parco S. Chiara",PM10,2013-01-01,3,56,µg/mc
"Parco S. Chiara",PM10,2013-01-01,4,60,µg/mc
"Parco S. Chiara",PM10,2013-01-01,5,51,µg/mc
"Parco S. Chiara",PM10,2013-01-01,6,39,µg/mc
"Parco S. Chiara",PM10,2013-01-01,7,32,µg/mc
"Parco S. Chiara",PM10,2013-01-01,8,30,µg/mc
"Parco S. Chiara",PM10,2013-01-01,9,28,µg/mc
"Parco S. Chiara",PM10,2013-01-01,10,31,µg/mc
"Parco S. Chiara",PM10,2013-01-01,11,33,µg/mc
"Parco S. Chiara",PM10,2013-01-01,12,35,µg/mc
"Parco S. Chiara",PM10,2013-01-01,13,30,µg/mc
"Parco S. Chiara",PM10,2013-01-01,14,29,µg/mc
"Parco S. Chiara",PM10,2013-01-01,15,31,µg/mc
"Parco S. Chiara",PM10,2013-01-01,16,33,µg/mc
"Parco S. Chiara",PM10,2013-01-01,17,39,µg/mc
"Parco S. Chiara",PM10,2013-01-01,18,48,µg/mc
"Parco S. Chiara",PM10,2013-01-01,19,58,µg/mc
"Parco S. Chiara",PM10,2013-01-01,20,62,µg/mc
"Parco S. Chiara",PM10,2013-01-01,21,61,µg/mc
"Parco S. Chiara",PM10,2013-01-01,22,63,µg/mc
"Parco S. Chiara",PM10,2013-01-01,23,64,µg/mc
"Parco S. Chiara",PM10,2013-01-01,24,52,µg/mc
"Parco S. Chiara",PM10,2013-01-02,1,50,µg/mc
"Parco S. Chiara",PM10,2013-01-02,2,45,µg/mc
"Parco S. Chiara",PM10,2013-01-02,3,43,µg/mc
"Parco S. Chiara",PM10,2013-01-02,4,42,µg/mc
"Parco S. Chiara",PM10,2013-01-02,5,40,µg/mc
"Parco S. Chiara",PM10,2013-01-02,6,39,µg/mc
"Parco S. Chiara",PM10,2013-01-02,7,39,µg/mc
"Parco S. Chiara",PM10,2013-01-02,8,31,µg/mc
"Parco S. Chiara",PM10,2013-01-02,9,32,µg/mc
"Parco S. Chiara",PM10,2013-01-02,10,34,µg/mc
"Parco S. Chiara",PM10,2013-01-02,11,34,µg/mc
"Parco S. Chiara",PM10,2013-01-02,12,33,µg/mc
"Parco S. Chiara",PM10,2013-01-02,13,32,µg/mc
"Parco S. Chiara",PM10,2013-01-02,14,27,µg/mc
"Parco S. Chiara",PM10,2013-01-02,15,23,µg/mc
"Parco S. Chiara",PM10,2013-01-02,16,25,µg/mc
"Parco S. Chiara",PM10,2013-01-02,17,39,µg/mc
"Parco S. Chiara",PM10,2013-01-02,18,44,µg/mc
"Parco S. Chiara",PM10,2013-01-02,19,42,µg/mc
"Parco S. Chiara",PM10,2013-01-02,20,45,µg/mc
"Parco S. Chiara",PM10,2013-01-02,21,46,µg/mc
"Parco S. Chiara",PM10,2013-01-02,22,45,µg/mc
"Parco S. Chiara",PM10,2013-01-02,23,42,µg/mc
"Parco S. Chiara",PM10,2013-01-02,24,36,µg/mc
"Parco S. Chiara",PM10,2013-01-03,1,34,µg/mc
"Parco S. Chiara",PM10,2013-01-03,2,29,µg/mc
"Parco S. Chiara",PM10,2013-01-03,3,18,µg/mc
"Parco S. Chiara",PM10,2013-01-03,4,17,µg/mc
"Parco S. Chiara",PM10,2013-01-03,5,14,µg/mc
"Parco S. Chiara",PM10,2013-01-03,6,12,µg/mc
"Parco S. Chiara",PM10,2013-01-03,7,12,µg/mc
"Parco S. Chiara",PM10,2013-01-03,8,11,µg/mc
"Parco S. Chiara",PM10,2013-01-03,9,17,µg/mc
"Parco S. Chiara",PM10,2013-01-03,10,16,µg/mc
"Parco S. Chiara",PM10,2013-01-03,11,15,µg/mc
"Parco S. Chiara",PM10,2013-01-03,12,12,µg/mc
"Parco S. Chiara",PM10,2013-01-03,13,8,µg/mc
"Parco S. Chiara",PM10,2013-01-03,14,8,µg/mc
"Parco S. Chiara",PM10,2013-01-03,15,7,µg/mc
"Parco S. Chiara",PM10,2013-01-03,16,7,µg/mc
"Parco S. Chiara",PM10,2013-01-03,17,16,µg/mc
"Parco S. Chiara",PM10,2013-01-03,18,30,µg/mc
"Parco S. Chiara",PM10,2013-01-03,19,36,µg/mc
"Parco S. Chiara",PM10,2013-01-03,20,39,µg/mc
"Parco S. Chiara",PM10,2013-01-03,21,40,µg/mc
"Parco S. Chiara",PM10,2013-01-03,22,34,µg/mc
"Parco S. Chiara",PM10,2013-01-03,23,34,µg/mc
"Parco S. Chiara",PM10,2013-01-03,24,30,µg/mc
"Parco S. Chiara",PM10,2013-01-04,1,30,µg/mc
"Parco S. Chiara",PM10,2013-01-04,2,26,µg/mc
"Parco S. Chiara",PM10,2013-01-04,3,25,µg/mc
"Parco S. Chiara",PM10,2013-01-04,4,23,µg/mc
"Parco S. Chiara",PM10,2013-01-04,5,22,µg/mc
"Parco S. Chiara",PM10,2013-01-04,6,21,µg/mc
"Parco S. Chiara",PM10,2013-01-04,7,19,µg/mc
"Parco S. Chiara",PM10,2013-01-04,8,20,µg/mc
"Parco S. Chiara",PM10,2013-01-04,9,22,µg/mc
"Parco S. Chiara",PM10,2013-01-04,10,34,µg/mc
"Parco S. Chiara",PM10,2013-01-04,11,25,µg/mc
"Parco S. Chiara",PM10,2013-01-04,12,30,µg/mc
"Parco S. Chiara",PM10,2013-01-04,13,22,µg/mc
"Parco S. Chiara",PM10,2013-01-04,14,21,µg/mc
"Parco S. Chiara",PM10,2013-01-04,15,21,µg/mc
"Parco S. Chiara",PM10,2013-01-04,16,24,µg/mc
"Parco S. Chiara",PM10,2013-01-04,17,33,µg/mc
"Parco S. Chiara",PM10,2013-01-04,18,48,µg/mc
"Parco S. Chiara",PM10,2013-01-04,19,56,µg/mc
"Parco S. Chiara",PM10,2013-01-04,20,64,µg/mc
"Parco S. Chiara",PM10,2013-01-04,21,55,µg/mc
"Parco S. Chiara",PM10,2013-01-04,22,53,µg/mc
"Parco S. Chiara",PM10,2013-01-04,23,46,µg/mc
"Parco S. Chiara",PM10,2013-01-04,24,47,µg/mc
"Parco S. Chiara",PM10,2013-01-05,1,47,µg/mc
"Parco S. Chiara",PM10,2013-01-05,2,48,µg/mc
"Parco S. Chiara",PM10,2013-01-05,3,33,µg/mc
"Parco S. Chiara",PM10,2013-01-05,4,35,µg/mc
"Parco S. Chiara",PM10,2013-01-05,5,30,µg/mc
"Parco S. Chiara",PM10,2013-01-05,6,31,µg/mc
"Parco S. Chiara",PM10,2013-01-05,7,27,µg/mc
"Parco S. Chiara",PM10,2013-01-05,8,27,µg/mc
"Parco S. Chiara",PM10,2013-01-05,9,21,µg/mc
"Parco S. Chiara",PM10,2013-01-05,10,25,µg/mc
"Parco S. Chiara",PM10,2013-01-05,11,28,µg/mc
"Parco S. Chiara",PM10,2013-01-05,12,27,µg/mc
"Parco S. Chiara",PM10,2013-01-05,13,30,µg/mc
"Parco S. Chiara",PM10,2013-01-05,14,25,µg/mc
"Parco S. Chiara",PM10,2013-01-05,15,11,µg/mc
"Parco S. Chiara",PM10,2013-01-05,16,0,µg/mc
"Parco S. Chiara",PM10,2013-01-05,17,0,µg/mc
"Parco S. Chiara",PM10,2013-01-05,18,0,µg/mc
"Parco S. Chiara",PM10,2013-01-05,19,1,µg/mc
"Parco S. Chiara",PM10,2013-01-05,20,1,µg/mc
"Parco S. Chiara",PM10,2013-01-05,21,2,µg/mc
"Parco S. Chiara",PM10,2013-01-05,22,1,µg/mc
"Parco S. Chiara",PM10,2013-01-05,23,1,µg/mc
"Parco S. Chiara",PM10,2013-01-05,24,2,µg/mc
"Parco S. Chiara",PM10,2013-01-06,1,5,µg/mc
"Parco S. Chiara",PM10,2013-01-06,2,5,µg/mc
"Parco S. Chiara",PM10,2013-01-06,3,4,µg/mc
"Parco S. Chiara",PM10,2013-01-06,4,6,µg/mc
"Parco S. Chiara",PM10,2013-01-06,5,4,µg/mc
"Parco S. Chiara",PM10,2013-01-06,6,4,µg/mc
"Parco S. Chiara",PM10,2013-01-06,7,5,µg/mc
"Parco S. Chiara",PM10,2013-01-06,8,6,µg/mc
"Parco S. Chiara",PM10,2013-01-06,9,13,µg/mc
"Parco S. Chiara",PM10,2013-01-06,10,19,µg/mc
"Parco S. Chiara",PM10,2013-01-06,11,17,µg/mc
"Parco S. Chiara",PM10,2013-01-06,12,13,µg/mc
"Parco S. Chiara",PM10,2013-01-06,13,11,µg/mc
"Parco S. Chiara",PM10,2013-01-06,14,11,µg/mc
"Parco S. Chiara",PM10,2013-01-06,15,8,µg/mc
"Parco S. Chiara",PM10,2013-01-06,16,17,µg/mc
"Parco S. Chiara",PM10,2013-01-06,17,28,µg/mc
"Parco S. Chiara",PM10,2013-01-06,18,42,µg/mc
"Parco S. Chiara",PM10,2013-01-06,19,51,µg/mc
"Parco S. Chiara",PM10,2013-01-06,20,50,µg/mc
"Parco S. Chiara",PM10,2013-01-06,21,43,µg/mc
"Parco S. Chiara",PM10,2013-01-06,22,18,µg/mc
"Parco S. Chiara",PM10,2013-01-06,23,1,µg/mc
"Parco S. Chiara",PM10,2013-01-06,24,0,µg/mc
"Parco S. Chiara",PM10,2013-01-07,1,1,µg/mc
"Parco S. Chiara",PM10,2013-01-07,2,1,µg/mc
"Parco S. Chiara",PM10,2013-01-07,3,1,µg/mc
"Parco S. Chiara",PM10,2013-01-07,4,82,µg/mc
"Parco S. Chiara",PM10,2013-01-07,5,93,µg/mc
"Parco S. Chiara",PM10,2013-01-07,6,78,µg/mc
"Parco S. Chiara",PM10,2013-01-07,7,38,µg/mc
"Parco S. Chiara",PM10,2013-01-07,8,23,µg/mc
"Parco S. Chiara",PM10,2013-01-07,9,34,µg/mc
"Parco S. Chiara",PM10,2013-01-07,10,39,µg/mc
"Parco S. Chiara",PM10,2013-01-07,11,28,µg/mc
"Parco S. Chiara",PM10,2013-01-07,12,16,µg/mc
"Parco S. Chiara",PM10,2013-01-07,13,16,µg/mc
"Parco S. Chiara",PM10,2013-01-07,14,15,µg/mc
"Parco S. Chiara",PM10,2013-01-07,15,14,µg/mc
"Parco S. Chiara",PM10,2013-01-07,16,16,µg/mc
"Parco S. Chiara",PM10,2013-01-07,17,31,µg/mc
"Parco S. Chiara",PM10,2013-01-07,18,36,µg/mc
"Parco S. Chiara",PM10,2013-01-07,19,40,µg/mc
"Parco S. Chiara",PM10,2013-01-07,20,50,µg/mc
"Parco S. Chiara",PM10,2013-01-07,21,59,µg/mc
"Parco S. Chiara",PM10,2013-01-07,22,58,µg/mc
"Parco S. Chiara",PM10,2013-01-07,23,53,µg/mc
"Parco S. Chiara",PM10,2013-01-07,24,54,µg/mc
"Parco S. Chiara",PM10,2013-01-08,1,52,µg/mc
"Parco S. Chiara",PM10,2013-01-08,2,50,µg/mc
"Parco S. Chiara",PM10,2013-01-08,3,65,µg/mc
"Parco S. Chiara",PM10,2013-01-08,4,62,µg/mc
"Parco S. Chiara",PM10,2013-01-08,5,62,µg/mc
"Parco S. Chiara",PM10,2013-01-08,6,61,µg/mc
"Parco S. Chiara",PM10,2013-01-08,7,52,µg/mc
"Parco S. Chiara",PM10,2013-01-08,8,46,µg/mc
"Parco S. Chiara",PM10,2013-01-08,9,59,µg/mc
"Parco S. Chiara",PM10,2013-01-08,10,69,µg/mc
"Parco S. Chiara",PM10,2013-01-08,11,54,µg/mc
"Parco S. Chiara",PM10,2013-01-08,12,51,µg/mc
"Parco S. Chiara",PM10,2013-01-08,13,52,µg/mc
"Parco S. Chiara",PM10,2013-01-08,14,43,µg/mc
"Parco S. Chiara",PM10,2013-01-08,15,46,µg/mc
"Parco S. Chiara",PM10,2013-01-08,16,55,µg/mc
"Parco S. Chiara",PM10,2013-01-08,17,57,µg/mc
"Parco S. Chiara",PM10,2013-01-08,18,53,µg/mc
"Parco S. Chiara",PM10,2013-01-08,19,52,µg/mc
"Parco S. Chiara",PM10,2013-01-08,20,45,µg/mc
"Parco S. Chiara",PM10,2013-01-08,21,44,µg/mc
"Parco S. Chiara",PM10,2013-01-08,22,50,µg/mc
"Parco S. Chiara",PM10,2013-01-08,23,53,µg/mc
"Parco S. Chiara",PM10,2013-01-08,24,50,µg/mc
"Parco S. Chiara",PM10,2013-01-09,1,37,µg/mc
"Parco S. Chiara",PM10,2013-01-09,2,43,µg/mc
"Parco S. Chiara",PM10,2013-01-09,3,38,µg/mc
"Parco S. Chiara",PM10,2013-01-09,4,36,µg/mc
"Parco S. Chiara",PM10,2013-01-09,5,35,µg/mc
"Parco S. Chiara",PM10,2013-01-09,6,35,µg/mc
"Parco S. Chiara",PM10,2013-01-09,7,34,µg/mc
"Parco S. Chiara",PM10,2013-01-09,8,32,µg/mc
"Parco S. Chiara",PM10,2013-01-09,9,34,µg/mc
"Parco S. Chiara",PM10,2013-01-09,10,39,µg/mc
"Parco S. Chiara",PM10,2013-01-09,11,38,µg/mc
"Parco S. Chiara",PM10,2013-01-09,12,38,µg/mc
"Parco S. Chiara",PM10,2013-01-09,13,40,µg/mc
"Parco S. Chiara",PM10,2013-01-09,14,42,µg/mc
"Parco S. Chiara",PM10,2013-01-09,15,37,µg/mc
"Parco S. Chiara",PM10,2013-01-09,16,38,µg/mc
"Parco S. Chiara",PM10,2013-01-09,17,43,µg/mc
"Parco S. Chiara",PM10,2013-01-09,18,46,µg/mc
"Parco S. Chiara",PM10,2013-01-09,19,48,µg/mc
"Parco S. Chiara",PM10,2013-01-09,20,45,µg/mc
"Parco S. Chiara",PM10,2013-01-09,21,48,µg/mc
"Parco S. Chiara",PM10,2013-01-09,22,47,µg/mc
"Parco S. Chiara",PM10,2013-01-09,23,46,µg/mc
"Parco S. Chiara",PM10,2013-01-09,24,48,µg/mc
"Parco S. Chiara",PM10,2013-01-10,1,45,µg/mc
"Parco S. Chiara",PM10,2013-01-10,2,42,µg/mc
"Parco S. Chiara",PM10,2013-01-10,3,41,µg/mc
"Parco S. Chiara",PM10,2013-01-10,4,42,µg/mc
"Parco S. Chiara",PM10,2013-01-10,5,41,µg/mc
"Parco S. Chiara",PM10,2013-01-10,6,43,µg/mc
"Parco S. Chiara",PM10,2013-01-10,7,41,µg/mc
"Parco S. Chiara",PM10,2013-01-10,8,40,µg/mc
"Parco S. Chiara",PM10,2013-01-10,9,43,µg/mc
"Parco S. Chiara",PM10,2013-01-10,10,47,µg/mc
"Parco S. Chiara",PM10,2013-01-10,11,51,µg/mc
"Parco S. Chiara",PM10,2013-01-10,12,52,µg/mc
"Parco S. Chiara",PM10,2013-01-10,13,54,µg/mc
"Parco S. Chiara",PM10,2013-01-10,14,56,µg/mc
"Parco S. Chiara",PM10,2013-01-10,15,58,µg/mc
"Parco S. Chiara",PM10,2013-01-10,16,56,µg/mc
"Parco S. Chiara",PM10,2013-01-10,17,58,µg/mc
"Parco S. Chiara",PM10,2013-01-10,18,59,µg/mc
"Parco S. Chiara",PM10,2013-01-10,19,67,µg/mc
"Parco S. Chiara",PM10,2013-01-10,20,58,µg/mc
"Parco S. Chiara",PM10,2013-01-10,21,50,µg/mc
"Parco S. Chiara",PM10,2013-01-10,22,51,µg/mc
"Parco S. Chiara",PM10,2013-01-10,23,58,µg/mc
"Parco S. Chiara",PM10,2013-01-10,24,56,µg/mc
"Parco S. Chiara",PM10,2013-01-11,1,54,µg/mc
"Parco S. Chiara",PM10,2013-01-11,2,49,µg/mc
"Parco S. Chiara",PM10,2013-01-11,3,49,µg/mc
"Parco S. Chiara",PM10,2013-01-11,4,40,µg/mc
"Parco S. Chiara",PM10,2013-01-11,5,39,µg/mc
"Parco S. Chiara",PM10,2013-01-11,6,38,µg/mc
"Parco S. Chiara",PM10,2013-01-11,7,37,µg/mc
"Parco S. Chiara",PM10,2013-01-11,8,38,µg/mc
"Parco S. Chiara",PM10,2013-01-11,9,42,µg/mc
"Parco S. Chiara",PM10,2013-01-11,10,44,µg/mc
"Parco S. Chiara",PM10,2013-01-11,11,40,µg/mc
"Parco S. Chiara",PM10,2013-01-11,12,36,µg/mc
"Parco S. Chiara",PM10,2013-01-11,13,32,µg/mc
"Parco S. Chiara",PM10,2013-01-11,14,28,µg/mc
"Parco S. Chiara",PM10,2013-01-11,15,26,µg/mc
"Parco S. Chiara",PM10,2013-01-11,16,29,µg/mc
"Parco S. Chiara",PM10,2013-01-11,17,33,µg/mc
"Parco S. Chiara",PM10,2013-01-11,18,38,µg/mc
"Parco S. Chiara",PM10,2013-01-11,19,37,µg/mc
"Parco S. Chiara",PM10,2013-01-11,20,40,µg/mc
"Parco S. Chiara",PM10,2013-01-11,21,46,µg/mc
"Parco S. Chiara",PM10,2013-01-11,22,46,µg/mc
"Parco S. Chiara",PM10,2013-01-11,23,43,µg/mc
"Parco S. Chiara",PM10,2013-01-11,24,38,µg/mc
"Parco S. Chiara",PM10,2013-01-12,1,40,µg/mc
"Parco S. Chiara",PM10,2013-01-12,2,38,µg/mc
"Parco S. Chiara",PM10,2013-01-12,3,34,µg/mc
"Parco S. Chiara",PM10,2013-01-12,4,32,µg/mc
"Parco S. Chiara",PM10,2013-01-12,5,29,µg/mc
"Parco S. Chiara",PM10,2013-01-12,6,27,µg/mc
"Parco S. Chiara",PM10,2013-01-12,7,27,µg/mc
"Parco S. Chiara",PM10,2013-01-12,8,22,µg/mc
"Parco S. Chiara",PM10,2013-01-12,9,28,µg/mc
"Parco S. Chiara",PM10,2013-01-12,10,27,µg/mc
"Parco S. Chiara",PM10,2013-01-12,11,26,µg/mc
"Parco S. Chiara",PM10,2013-01-12,12,28,µg/mc
"Parco S. Chiara",PM10,2013-01-12,13,22,µg/mc
"Parco S. Chiara",PM10,2013-01-12,14,15,µg/mc
"Parco S. Chiara",PM10,2013-01-12,15,14,µg/mc
"Parco S. Chiara",PM10,2013-01-12,16,13,µg/mc
"Parco S. Chiara",PM10,2013-01-12,17,22,µg/mc
"Parco S. Chiara",PM10,2013-01-12,18,32,µg/mc
"Parco S. Chiara",PM10,2013-01-12,19,34,µg/mc
"Parco S. Chiara",PM10,2013-01-12,20,41,µg/mc
"Parco S. Chiara",PM10,2013-01-12,21,46,µg/mc
"Parco S. Chiara",PM10,2013-01-12,22,46,µg/mc
"Parco S. Chiara",PM10,2013-01-12,23,47,µg/mc
"Parco S. Chiara",PM10,2013-01-12,24,48,µg/mc
"Parco S. Chiara",PM10,2013-01-13,1,48,µg/mc
"Parco S. Chiara",PM10,2013-01-13,2,48,µg/mc
"Parco S. Chiara",PM10,2013-01-13,3,45,µg/mc
