Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2013-12-21,1,58,µg/mc
"Parco S. Chiara",PM10,2013-12-21,2,57,µg/mc
"Parco S. Chiara",PM10,2013-12-21,3,56,µg/mc
"Parco S. Chiara",PM10,2013-12-21,4,55,µg/mc
"Parco S. Chiara",PM10,2013-12-21,5,54,µg/mc
"Parco S. Chiara",PM10,2013-12-21,6,55,µg/mc
"Parco S. Chiara",PM10,2013-12-21,7,55,µg/mc
"Parco S. Chiara",PM10,2013-12-21,8,55,µg/mc
"Parco S. Chiara",PM10,2013-12-21,9,54,µg/mc
"Parco S. Chiara",PM10,2013-12-21,10,55,µg/mc
"Parco S. Chiara",PM10,2013-12-21,11,54,µg/mc
"Parco S. Chiara",PM10,2013-12-21,12,56,µg/mc
"Parco S. Chiara",PM10,2013-12-21,13,55,µg/mc
"Parco S. Chiara",PM10,2013-12-21,14,62,µg/mc
"Parco S. Chiara",PM10,2013-12-21,15,56,µg/mc
"Parco S. Chiara",PM10,2013-12-21,16,55,µg/mc
"Parco S. Chiara",PM10,2013-12-21,17,58,µg/mc
"Parco S. Chiara",PM10,2013-12-21,18,62,µg/mc
"Parco S. Chiara",PM10,2013-12-21,19,71,µg/mc
"Parco S. Chiara",PM10,2013-12-21,20,70,µg/mc
"Parco S. Chiara",PM10,2013-12-21,21,69,µg/mc
"Parco S. Chiara",PM10,2013-12-21,22,65,µg/mc
"Parco S. Chiara",PM10,2013-12-21,23,71,µg/mc
"Parco S. Chiara",PM10,2013-12-21,24,68,µg/mc
"Parco S. Chiara",PM10,2013-12-22,1,68,µg/mc
"Parco S. Chiara",PM10,2013-12-22,2,75,µg/mc
"Parco S. Chiara",PM10,2013-12-22,3,66,µg/mc
"Parco S. Chiara",PM10,2013-12-22,4,63,µg/mc
"Parco S. Chiara",PM10,2013-12-22,5,60,µg/mc
"Parco S. Chiara",PM10,2013-12-22,6,55,µg/mc
"Parco S. Chiara",PM10,2013-12-22,7,51,µg/mc
"Parco S. Chiara",PM10,2013-12-22,8,51,µg/mc
"Parco S. Chiara",PM10,2013-12-22,9,48,µg/mc
"Parco S. Chiara",PM10,2013-12-22,10,49,µg/mc
"Parco S. Chiara",PM10,2013-12-22,11,51,µg/mc
"Parco S. Chiara",PM10,2013-12-22,12,47,µg/mc
"Parco S. Chiara",PM10,2013-12-22,13,48,µg/mc
"Parco S. Chiara",PM10,2013-12-22,14,51,µg/mc
"Parco S. Chiara",PM10,2013-12-22,15,48,µg/mc
"Parco S. Chiara",PM10,2013-12-22,16,47,µg/mc
"Parco S. Chiara",PM10,2013-12-22,17,47,µg/mc
"Parco S. Chiara",PM10,2013-12-22,18,53,µg/mc
"Parco S. Chiara",PM10,2013-12-22,19,51,µg/mc
"Parco S. Chiara",PM10,2013-12-22,20,54,µg/mc
"Parco S. Chiara",PM10,2013-12-22,21,55,µg/mc
"Parco S. Chiara",PM10,2013-12-22,22,54,µg/mc
"Parco S. Chiara",PM10,2013-12-22,23,54,µg/mc
"Parco S. Chiara",PM10,2013-12-22,24,47,µg/mc
"Parco S. Chiara",PM10,2013-12-23,1,51,µg/mc
"Parco S. Chiara",PM10,2013-12-23,2,59,µg/mc
"Parco S. Chiara",PM10,2013-12-23,3,59,µg/mc
"Parco S. Chiara",PM10,2013-12-23,4,59,µg/mc
"Parco S. Chiara",PM10,2013-12-23,5,55,µg/mc
"Parco S. Chiara",PM10,2013-12-23,6,57,µg/mc
"Parco S. Chiara",PM10,2013-12-23,7,47,µg/mc
"Parco S. Chiara",PM10,2013-12-23,8,47,µg/mc
"Parco S. Chiara",PM10,2013-12-23,9,45,µg/mc
"Parco S. Chiara",PM10,2013-12-23,10,41,µg/mc
"Parco S. Chiara",PM10,2013-12-23,11,39,µg/mc
"Parco S. Chiara",PM10,2013-12-23,12,36,µg/mc
"Parco S. Chiara",PM10,2013-12-23,13,34,µg/mc
"Parco S. Chiara",PM10,2013-12-23,14,35,µg/mc
"Parco S. Chiara",PM10,2013-12-23,15,32,µg/mc
"Parco S. Chiara",PM10,2013-12-23,16,37,µg/mc
"Parco S. Chiara",PM10,2013-12-23,17,37,µg/mc
"Parco S. Chiara",PM10,2013-12-23,18,37,µg/mc
"Parco S. Chiara",PM10,2013-12-23,19,43,µg/mc
"Parco S. Chiara",PM10,2013-12-23,20,47,µg/mc
"Parco S. Chiara",PM10,2013-12-23,21,44,µg/mc
"Parco S. Chiara",PM10,2013-12-23,22,47,µg/mc
"Parco S. Chiara",PM10,2013-12-23,23,51,µg/mc
"Parco S. Chiara",PM10,2013-12-23,24,53,µg/mc
"Parco S. Chiara",PM10,2013-12-24,1,57,µg/mc
"Parco S. Chiara",PM10,2013-12-24,2,56,µg/mc
"Parco S. Chiara",PM10,2013-12-24,3,55,µg/mc
"Parco S. Chiara",PM10,2013-12-24,4,49,µg/mc
"Parco S. Chiara",PM10,2013-12-24,5,43,µg/mc
"Parco S. Chiara",PM10,2013-12-24,6,43,µg/mc
"Parco S. Chiara",PM10,2013-12-24,7,48,µg/mc
"Parco S. Chiara",PM10,2013-12-24,8,54,µg/mc
"Parco S. Chiara",PM10,2013-12-24,9,56,µg/mc
"Parco S. Chiara",PM10,2013-12-24,10,51,µg/mc
"Parco S. Chiara",PM10,2013-12-24,11,41,µg/mc
"Parco S. Chiara",PM10,2013-12-24,12,42,µg/mc
"Parco S. Chiara",PM10,2013-12-24,13,38,µg/mc
"Parco S. Chiara",PM10,2013-12-24,14,34,µg/mc
"Parco S. Chiara",PM10,2013-12-24,15,29,µg/mc
"Parco S. Chiara",PM10,2013-12-24,16,30,µg/mc
"Parco S. Chiara",PM10,2013-12-24,17,30,µg/mc
"Parco S. Chiara",PM10,2013-12-24,18,29,µg/mc
"Parco S. Chiara",PM10,2013-12-24,19,29,µg/mc
"Parco S. Chiara",PM10,2013-12-24,20,27,µg/mc
"Parco S. Chiara",PM10,2013-12-24,21,29,µg/mc
"Parco S. Chiara",PM10,2013-12-24,22,27,µg/mc
"Parco S. Chiara",PM10,2013-12-24,23,23,µg/mc
"Parco S. Chiara",PM10,2013-12-24,24,19,µg/mc
"Parco S. Chiara",PM10,2013-12-25,1,19,µg/mc
"Parco S. Chiara",PM10,2013-12-25,2,18,µg/mc
"Parco S. Chiara",PM10,2013-12-25,3,15,µg/mc
"Parco S. Chiara",PM10,2013-12-25,4,12,µg/mc
"Parco S. Chiara",PM10,2013-12-25,5,12,µg/mc
"Parco S. Chiara",PM10,2013-12-25,6,14,µg/mc
"Parco S. Chiara",PM10,2013-12-25,7,10,µg/mc
"Parco S. Chiara",PM10,2013-12-25,8,7,µg/mc
"Parco S. Chiara",PM10,2013-12-25,9,10,µg/mc
"Parco S. Chiara",PM10,2013-12-25,10,19,µg/mc
"Parco S. Chiara",PM10,2013-12-25,11,17,µg/mc
"Parco S. Chiara",PM10,2013-12-25,12,13,µg/mc
"Parco S. Chiara",PM10,2013-12-25,13,13,µg/mc
"Parco S. Chiara",PM10,2013-12-25,14,13,µg/mc
"Parco S. Chiara",PM10,2013-12-25,15,10,µg/mc
"Parco S. Chiara",PM10,2013-12-25,16,10,µg/mc
"Parco S. Chiara",PM10,2013-12-25,17,9,µg/mc
"Parco S. Chiara",PM10,2013-12-25,18,10,µg/mc
"Parco S. Chiara",PM10,2013-12-25,19,8,µg/mc
"Parco S. Chiara",PM10,2013-12-25,20,7,µg/mc
"Parco S. Chiara",PM10,2013-12-25,21,13,µg/mc
"Parco S. Chiara",PM10,2013-12-25,22,7,µg/mc
"Parco S. Chiara",PM10,2013-12-25,23,5,µg/mc
"Parco S. Chiara",PM10,2013-12-25,24,4,µg/mc
"Parco S. Chiara",PM10,2013-12-26,1,2,µg/mc
"Parco S. Chiara",PM10,2013-12-26,2,1,µg/mc
"Parco S. Chiara",PM10,2013-12-26,3,0,µg/mc
"Parco S. Chiara",PM10,2013-12-26,4,0,µg/mc
"Parco S. Chiara",PM10,2013-12-26,5,0,µg/mc
"Parco S. Chiara",PM10,2013-12-26,6,0,µg/mc
"Parco S. Chiara",PM10,2013-12-26,7,0,µg/mc
"Parco S. Chiara",PM10,2013-12-26,8,0,µg/mc
"Parco S. Chiara",PM10,2013-12-26,9,1,µg/mc
"Parco S. Chiara",PM10,2013-12-26,10,1,µg/mc
"Parco S. Chiara",PM10,2013-12-26,11,2,µg/mc
"Parco S. Chiara",PM10,2013-12-26,12,1,µg/mc
