Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2017-02-05,1,20,µg/mc
"Parco S. Chiara",PM10,2017-02-05,2,17,µg/mc
"Parco S. Chiara",PM10,2017-02-05,3,15,µg/mc
"Parco S. Chiara",PM10,2017-02-05,4,17,µg/mc
"Parco S. Chiara",PM10,2017-02-05,5,17,µg/mc
"Parco S. Chiara",PM10,2017-02-05,6,14,µg/mc
"Parco S. Chiara",PM10,2017-02-05,7,13,µg/mc
"Parco S. Chiara",PM10,2017-02-05,8,18,µg/mc
"Parco S. Chiara",PM10,2017-02-05,9,19,µg/mc
"Parco S. Chiara",PM10,2017-02-05,10,16,µg/mc
"Parco S. Chiara",PM10,2017-02-05,11,14,µg/mc
"Parco S. Chiara",PM10,2017-02-05,12,13,µg/mc
"Parco S. Chiara",PM10,2017-02-05,13,12,µg/mc
"Parco S. Chiara",PM10,2017-02-05,14,10,µg/mc
"Parco S. Chiara",PM10,2017-02-05,15,10,µg/mc
"Parco S. Chiara",PM10,2017-02-05,16,11,µg/mc
"Parco S. Chiara",PM10,2017-02-05,17,10,µg/mc
"Parco S. Chiara",PM10,2017-02-05,18,12,µg/mc
"Parco S. Chiara",PM10,2017-02-05,19,10,µg/mc
"Parco S. Chiara",PM10,2017-02-05,20,12,µg/mc
"Parco S. Chiara",PM10,2017-02-05,21,12,µg/mc
"Parco S. Chiara",PM10,2017-02-05,22,12,µg/mc
"Parco S. Chiara",PM10,2017-02-05,23,12,µg/mc
"Parco S. Chiara",PM10,2017-02-05,24,13,µg/mc
"Parco S. Chiara",PM10,2017-02-06,1,12,µg/mc
"Parco S. Chiara",PM10,2017-02-06,2,11,µg/mc
"Parco S. Chiara",PM10,2017-02-06,3,10,µg/mc
"Parco S. Chiara",PM10,2017-02-06,4,9,µg/mc
"Parco S. Chiara",PM10,2017-02-06,5,10,µg/mc
"Parco S. Chiara",PM10,2017-02-06,6,9,µg/mc
"Parco S. Chiara",PM10,2017-02-06,7,9,µg/mc
"Parco S. Chiara",PM10,2017-02-06,8,10,µg/mc
"Parco S. Chiara",PM10,2017-02-06,9,11,µg/mc
"Parco S. Chiara",PM10,2017-02-06,10,6,µg/mc
"Parco S. Chiara",PM10,2017-02-06,11,5,µg/mc
"Parco S. Chiara",PM10,2017-02-06,12,5,µg/mc
"Parco S. Chiara",PM10,2017-02-06,13,4,µg/mc
"Parco S. Chiara",PM10,2017-02-06,14,5,µg/mc
"Parco S. Chiara",PM10,2017-02-06,15,3,µg/mc
"Parco S. Chiara",PM10,2017-02-06,16,2,µg/mc
"Parco S. Chiara",PM10,2017-02-06,17,3,µg/mc
"Parco S. Chiara",PM10,2017-02-06,18,5,µg/mc
"Parco S. Chiara",PM10,2017-02-06,19,4,µg/mc
"Parco S. Chiara",PM10,2017-02-06,20,4,µg/mc
"Parco S. Chiara",PM10,2017-02-06,21,4,µg/mc
"Parco S. Chiara",PM10,2017-02-06,22,3,µg/mc
"Parco S. Chiara",PM10,2017-02-06,23,3,µg/mc
"Parco S. Chiara",PM10,2017-02-06,24,3,µg/mc
"Parco S. Chiara",PM10,2017-02-07,1,4,µg/mc
"Parco S. Chiara",PM10,2017-02-07,2,4,µg/mc
"Parco S. Chiara",PM10,2017-02-07,3,3,µg/mc
"Parco S. Chiara",PM10,2017-02-07,4,4,µg/mc
"Parco S. Chiara",PM10,2017-02-07,5,5,µg/mc
"Parco S. Chiara",PM10,2017-02-07,6,4,µg/mc
"Parco S. Chiara",PM10,2017-02-07,7,4,µg/mc
"Parco S. Chiara",PM10,2017-02-07,8,6,µg/mc
"Parco S. Chiara",PM10,2017-02-07,9,10,µg/mc
"Parco S. Chiara",PM10,2017-02-07,10,10,µg/mc
"Parco S. Chiara",PM10,2017-02-07,11,7,µg/mc
"Parco S. Chiara",PM10,2017-02-07,12,6,µg/mc
"Parco S. Chiara",PM10,2017-02-07,13,4,µg/mc
"Parco S. Chiara",PM10,2017-02-07,14,4,µg/mc
"Parco S. Chiara",PM10,2017-02-07,15,4,µg/mc
"Parco S. Chiara",PM10,2017-02-07,16,5,µg/mc
"Parco S. Chiara",PM10,2017-02-07,17,6,µg/mc
"Parco S. Chiara",PM10,2017-02-07,18,9,µg/mc
"Parco S. Chiara",PM10,2017-02-07,19,14,µg/mc
"Parco S. Chiara",PM10,2017-02-07,20,18,µg/mc
"Parco S. Chiara",PM10,2017-02-07,21,21,µg/mc
"Parco S. Chiara",PM10,2017-02-07,22,22,µg/mc
"Parco S. Chiara",PM10,2017-02-07,23,20,µg/mc
"Parco S. Chiara",PM10,2017-02-07,24,22,µg/mc
"Parco S. Chiara",PM10,2017-02-08,1,25,µg/mc
"Parco S. Chiara",PM10,2017-02-08,2,21,µg/mc
"Parco S. Chiara",PM10,2017-02-08,3,21,µg/mc
"Parco S. Chiara",PM10,2017-02-08,4,20,µg/mc
"Parco S. Chiara",PM10,2017-02-08,5,18,µg/mc
"Parco S. Chiara",PM10,2017-02-08,6,16,µg/mc
"Parco S. Chiara",PM10,2017-02-08,7,14,µg/mc
"Parco S. Chiara",PM10,2017-02-08,8,14,µg/mc
"Parco S. Chiara",PM10,2017-02-08,9,17,µg/mc
"Parco S. Chiara",PM10,2017-02-08,10,18,µg/mc
"Parco S. Chiara",PM10,2017-02-08,11,17,µg/mc
"Parco S. Chiara",PM10,2017-02-08,12,20,µg/mc
"Parco S. Chiara",PM10,2017-02-08,13,22,µg/mc
"Parco S. Chiara",PM10,2017-02-08,14,21,µg/mc
"Parco S. Chiara",PM10,2017-02-08,15,22,µg/mc
"Parco S. Chiara",PM10,2017-02-08,16,27,µg/mc
"Parco S. Chiara",PM10,2017-02-08,17,31,µg/mc
"Parco S. Chiara",PM10,2017-02-08,18,30,µg/mc
"Parco S. Chiara",PM10,2017-02-08,19,32,µg/mc
"Parco S. Chiara",PM10,2017-02-08,20,32,µg/mc
"Parco S. Chiara",PM10,2017-02-08,21,32,µg/mc
"Parco S. Chiara",PM10,2017-02-08,22,33,µg/mc
"Parco S. Chiara",PM10,2017-02-08,23,33,µg/mc
"Parco S. Chiara",PM10,2017-02-08,24,34,µg/mc
"Parco S. Chiara",PM10,2017-02-09,1,35,µg/mc
"Parco S. Chiara",PM10,2017-02-09,2,34,µg/mc
"Parco S. Chiara",PM10,2017-02-09,3,34,µg/mc
"Parco S. Chiara",PM10,2017-02-09,4,33,µg/mc
"Parco S. Chiara",PM10,2017-02-09,5,34,µg/mc
"Parco S. Chiara",PM10,2017-02-09,6,33,µg/mc
"Parco S. Chiara",PM10,2017-02-09,7,32,µg/mc
"Parco S. Chiara",PM10,2017-02-09,8,32,µg/mc
"Parco S. Chiara",PM10,2017-02-09,9,33,µg/mc
"Parco S. Chiara",PM10,2017-02-09,10,36,µg/mc
"Parco S. Chiara",PM10,2017-02-09,11,38,µg/mc
"Parco S. Chiara",PM10,2017-02-09,12,36,µg/mc
"Parco S. Chiara",PM10,2017-02-09,13,25,µg/mc
"Parco S. Chiara",PM10,2017-02-09,14,17,µg/mc
"Parco S. Chiara",PM10,2017-02-09,15,15,µg/mc
"Parco S. Chiara",PM10,2017-02-09,16,15,µg/mc
"Parco S. Chiara",PM10,2017-02-09,17,28,µg/mc
"Parco S. Chiara",PM10,2017-02-09,18,34,µg/mc
"Parco S. Chiara",PM10,2017-02-09,19,34,µg/mc
"Parco S. Chiara",PM10,2017-02-09,20,34,µg/mc
"Parco S. Chiara",PM10,2017-02-09,21,37,µg/mc
"Parco S. Chiara",PM10,2017-02-09,22,37,µg/mc
"Parco S. Chiara",PM10,2017-02-09,23,38,µg/mc
"Parco S. Chiara",PM10,2017-02-09,24,37,µg/mc
"Parco S. Chiara",PM10,2017-02-10,1,37,µg/mc
"Parco S. Chiara",PM10,2017-02-10,2,38,µg/mc
"Parco S. Chiara",PM10,2017-02-10,3,37,µg/mc
"Parco S. Chiara",PM10,2017-02-10,4,36,µg/mc
"Parco S. Chiara",PM10,2017-02-10,5,38,µg/mc
"Parco S. Chiara",PM10,2017-02-10,6,38,µg/mc
"Parco S. Chiara",PM10,2017-02-10,7,38,µg/mc
"Parco S. Chiara",PM10,2017-02-10,8,42,µg/mc
"Parco S. Chiara",PM10,2017-02-10,9,43,µg/mc
"Parco S. Chiara",PM10,2017-02-10,10,44,µg/mc
"Parco S. Chiara",PM10,2017-02-10,11,47,µg/mc
"Parco S. Chiara",PM10,2017-02-10,12,51,µg/mc
"Parco S. Chiara",PM10,2017-02-10,13,50,µg/mc
"Parco S. Chiara",PM10,2017-02-10,14,45,µg/mc
"Parco S. Chiara",PM10,2017-02-10,15,40,µg/mc
"Parco S. Chiara",PM10,2017-02-10,16,26,µg/mc
"Parco S. Chiara",PM10,2017-02-10,17,26,µg/mc
"Parco S. Chiara",PM10,2017-02-10,18,24,µg/mc
"Parco S. Chiara",PM10,2017-02-10,19,27,µg/mc
"Parco S. Chiara",PM10,2017-02-10,20,30,µg/mc
"Parco S. Chiara",PM10,2017-02-10,21,29,µg/mc
"Parco S. Chiara",PM10,2017-02-10,22,23,µg/mc
"Parco S. Chiara",PM10,2017-02-10,23,23,µg/mc
"Parco S. Chiara",PM10,2017-02-10,24,22,µg/mc
"Parco S. Chiara",PM10,2017-02-11,1,22,µg/mc
"Parco S. Chiara",PM10,2017-02-11,2,24,µg/mc
"Parco S. Chiara",PM10,2017-02-11,3,26,µg/mc
"Parco S. Chiara",PM10,2017-02-11,4,28,µg/mc
"Parco S. Chiara",PM10,2017-02-11,5,27,µg/mc
"Parco S. Chiara",PM10,2017-02-11,6,26,µg/mc
"Parco S. Chiara",PM10,2017-02-11,7,30,µg/mc
"Parco S. Chiara",PM10,2017-02-11,8,30,µg/mc
"Parco S. Chiara",PM10,2017-02-11,9,29,µg/mc
"Parco S. Chiara",PM10,2017-02-11,10,30,µg/mc
"Parco S. Chiara",PM10,2017-02-11,11,29,µg/mc
"Parco S. Chiara",PM10,2017-02-11,12,26,µg/mc
"Parco S. Chiara",PM10,2017-02-11,13,22,µg/mc
"Parco S. Chiara",PM10,2017-02-11,14,22,µg/mc
"Parco S. Chiara",PM10,2017-02-11,15,20,µg/mc
"Parco S. Chiara",PM10,2017-02-11,16,20,µg/mc
"Parco S. Chiara",PM10,2017-02-11,17,19,µg/mc
"Parco S. Chiara",PM10,2017-02-11,18,19,µg/mc
"Parco S. Chiara",PM10,2017-02-11,19,20,µg/mc
"Parco S. Chiara",PM10,2017-02-11,20,19,µg/mc
"Parco S. Chiara",PM10,2017-02-11,21,21,µg/mc
"Parco S. Chiara",PM10,2017-02-11,22,21,µg/mc
"Parco S. Chiara",PM10,2017-02-11,23,24,µg/mc
"Parco S. Chiara",PM10,2017-02-11,24,23,µg/mc
"Parco S. Chiara",PM10,2017-02-12,1,20,µg/mc
"Parco S. Chiara",PM10,2017-02-12,2,20,µg/mc
"Parco S. Chiara",PM10,2017-02-12,3,20,µg/mc
"Parco S. Chiara",PM10,2017-02-12,4,20,µg/mc
"Parco S. Chiara",PM10,2017-02-12,5,20,µg/mc
"Parco S. Chiara",PM10,2017-02-12,6,21,µg/mc
"Parco S. Chiara",PM10,2017-02-12,7,19,µg/mc
"Parco S. Chiara",PM10,2017-02-12,8,15,µg/mc
"Parco S. Chiara",PM10,2017-02-12,9,13,µg/mc
"Parco S. Chiara",PM10,2017-02-12,10,12,µg/mc
"Parco S. Chiara",PM10,2017-02-12,11,13,µg/mc
"Parco S. Chiara",PM10,2017-02-12,12,14,µg/mc
"Parco S. Chiara",PM10,2017-02-12,13,13,µg/mc
"Parco S. Chiara",PM10,2017-02-12,14,10,µg/mc
"Parco S. Chiara",PM10,2017-02-12,15,9,µg/mc
"Parco S. Chiara",PM10,2017-02-12,16,9,µg/mc
"Parco S. Chiara",PM10,2017-02-12,17,8,µg/mc
"Parco S. Chiara",PM10,2017-02-12,18,10,µg/mc
"Parco S. Chiara",PM10,2017-02-12,19,16,µg/mc
"Parco S. Chiara",PM10,2017-02-12,20,20,µg/mc
"Parco S. Chiara",PM10,2017-02-12,21,23,µg/mc
"Parco S. Chiara",PM10,2017-02-12,22,21,µg/mc
"Parco S. Chiara",PM10,2017-02-12,23,20,µg/mc
"Parco S. Chiara",PM10,2017-02-12,24,21,µg/mc
"Parco S. Chiara",PM10,2017-02-13,1,21,µg/mc
"Parco S. Chiara",PM10,2017-02-13,2,24,µg/mc
"Parco S. Chiara",PM10,2017-02-13,3,23,µg/mc
"Parco S. Chiara",PM10,2017-02-13,4,20,µg/mc
"Parco S. Chiara",PM10,2017-02-13,5,20,µg/mc
"Parco S. Chiara",PM10,2017-02-13,6,18,µg/mc
"Parco S. Chiara",PM10,2017-02-13,7,18,µg/mc
"Parco S. Chiara",PM10,2017-02-13,8,17,µg/mc
"Parco S. Chiara",PM10,2017-02-13,9,19,µg/mc
"Parco S. Chiara",PM10,2017-02-13,10,21,µg/mc
"Parco S. Chiara",PM10,2017-02-13,11,18,µg/mc
"Parco S. Chiara",PM10,2017-02-13,12,15,µg/mc
"Parco S. Chiara",PM10,2017-02-13,13,13,µg/mc
"Parco S. Chiara",PM10,2017-02-13,14,13,µg/mc
"Parco S. Chiara",PM10,2017-02-13,15,13,µg/mc
"Parco S. Chiara",PM10,2017-02-13,16,15,µg/mc
"Parco S. Chiara",PM10,2017-02-13,17,24,µg/mc
"Parco S. Chiara",PM10,2017-02-13,18,21,µg/mc
"Parco S. Chiara",PM10,2017-02-13,19,43,µg/mc
"Parco S. Chiara",PM10,2017-02-13,20,55,µg/mc
"Parco S. Chiara",PM10,2017-02-13,21,56,µg/mc
"Parco S. Chiara",PM10,2017-02-13,22,47,µg/mc
"Parco S. Chiara",PM10,2017-02-13,23,47,µg/mc
"Parco S. Chiara",PM10,2017-02-13,24,44,µg/mc
"Parco S. Chiara",PM10,2017-02-14,1,45,µg/mc
"Parco S. Chiara",PM10,2017-02-14,2,45,µg/mc
"Parco S. Chiara",PM10,2017-02-14,3,38,µg/mc
"Parco S. Chiara",PM10,2017-02-14,4,34,µg/mc
"Parco S. Chiara",PM10,2017-02-14,5,39,µg/mc
"Parco S. Chiara",PM10,2017-02-14,6,39,µg/mc
"Parco S. Chiara",PM10,2017-02-14,7,33,µg/mc
"Parco S. Chiara",PM10,2017-02-14,8,31,µg/mc
"Parco S. Chiara",PM10,2017-02-14,9,31,µg/mc
"Parco S. Chiara",PM10,2017-02-14,10,27,µg/mc
"Parco S. Chiara",PM10,2017-02-14,11,19,µg/mc
"Parco S. Chiara",PM10,2017-02-14,12,17,µg/mc
"Parco S. Chiara",PM10,2017-02-14,13,15,µg/mc
"Parco S. Chiara",PM10,2017-02-14,14,12,µg/mc
"Parco S. Chiara",PM10,2017-02-14,15,12,µg/mc
"Parco S. Chiara",PM10,2017-02-14,16,12,µg/mc
"Parco S. Chiara",PM10,2017-02-14,17,12,µg/mc
"Parco S. Chiara",PM10,2017-02-14,18,27,µg/mc
"Parco S. Chiara",PM10,2017-02-14,19,34,µg/mc
"Parco S. Chiara",PM10,2017-02-14,20,41,µg/mc
"Parco S. Chiara",PM10,2017-02-14,21,39,µg/mc
"Parco S. Chiara",PM10,2017-02-14,22,34,µg/mc
"Parco S. Chiara",PM10,2017-02-14,23,35,µg/mc
"Parco S. Chiara",PM10,2017-02-14,24,30,µg/mc
"Parco S. Chiara",PM10,2017-02-15,1,27,µg/mc
"Parco S. Chiara",PM10,2017-02-15,2,25,µg/mc
"Parco S. Chiara",PM10,2017-02-15,3,20,µg/mc
"Parco S. Chiara",PM10,2017-02-15,4,18,µg/mc
"Parco S. Chiara",PM10,2017-02-15,5,15,µg/mc
"Parco S. Chiara",PM10,2017-02-15,6,14,µg/mc
"Parco S. Chiara",PM10,2017-02-15,7,14,µg/mc
"Parco S. Chiara",PM10,2017-02-15,8,15,µg/mc
"Parco S. Chiara",PM10,2017-02-15,9,15,µg/mc
"Parco S. Chiara",PM10,2017-02-15,10,14,µg/mc
"Parco S. Chiara",PM10,2017-02-15,11,13,µg/mc
"Parco S. Chiara",PM10,2017-02-15,12,10,µg/mc
"Parco S. Chiara",PM10,2017-02-15,13,9,µg/mc
"Parco S. Chiara",PM10,2017-02-15,14,8,µg/mc
"Parco S. Chiara",PM10,2017-02-15,15,8,µg/mc
"Parco S. Chiara",PM10,2017-02-15,16,9,µg/mc
"Parco S. Chiara",PM10,2017-02-15,17,9,µg/mc
"Parco S. Chiara",PM10,2017-02-15,18,13,µg/mc
"Parco S. Chiara",PM10,2017-02-15,19,19,µg/mc
"Parco S. Chiara",PM10,2017-02-15,20,22,µg/mc
"Parco S. Chiara",PM10,2017-02-15,21,23,µg/mc
"Parco S. Chiara",PM10,2017-02-15,22,26,µg/mc
"Parco S. Chiara",PM10,2017-02-15,23,30,µg/mc
"Parco S. Chiara",PM10,2017-02-15,24,24,µg/mc
"Parco S. Chiara",PM10,2017-02-16,1,22,µg/mc
"Parco S. Chiara",PM10,2017-02-16,2,18,µg/mc
"Parco S. Chiara",PM10,2017-02-16,3,15,µg/mc
"Parco S. Chiara",PM10,2017-02-16,4,16,µg/mc
"Parco S. Chiara",PM10,2017-02-16,5,14,µg/mc
"Parco S. Chiara",PM10,2017-02-16,6,13,µg/mc
"Parco S. Chiara",PM10,2017-02-16,7,12,µg/mc
"Parco S. Chiara",PM10,2017-02-16,8,13,µg/mc
"Parco S. Chiara",PM10,2017-02-16,9,16,µg/mc
"Parco S. Chiara",PM10,2017-02-16,10,13,µg/mc
"Parco S. Chiara",PM10,2017-02-16,11,12,µg/mc
"Parco S. Chiara",PM10,2017-02-16,12,10,µg/mc
"Parco S. Chiara",PM10,2017-02-16,13,9,µg/mc
"Parco S. Chiara",PM10,2017-02-16,14,8,µg/mc
"Parco S. Chiara",PM10,2017-02-16,15,8,µg/mc
"Parco S. Chiara",PM10,2017-02-16,16,8,µg/mc
"Parco S. Chiara",PM10,2017-02-16,17,11,µg/mc
"Parco S. Chiara",PM10,2017-02-16,18,19,µg/mc
"Parco S. Chiara",PM10,2017-02-16,19,25,µg/mc
"Parco S. Chiara",PM10,2017-02-16,20,26,µg/mc
"Parco S. Chiara",PM10,2017-02-16,21,28,µg/mc
"Parco S. Chiara",PM10,2017-02-16,22,31,µg/mc
"Parco S. Chiara",PM10,2017-02-16,23,30,µg/mc
"Parco S. Chiara",PM10,2017-02-16,24,26,µg/mc
"Parco S. Chiara",PM10,2017-02-17,1,25,µg/mc
"Parco S. Chiara",PM10,2017-02-17,2,24,µg/mc
"Parco S. Chiara",PM10,2017-02-17,3,23,µg/mc
"Parco S. Chiara",PM10,2017-02-17,4,22,µg/mc
"Parco S. Chiara",PM10,2017-02-17,5,21,µg/mc
"Parco S. Chiara",PM10,2017-02-17,6,19,µg/mc
"Parco S. Chiara",PM10,2017-02-17,7,18,µg/mc
"Parco S. Chiara",PM10,2017-02-17,8,19,µg/mc
"Parco S. Chiara",PM10,2017-02-17,9,20,µg/mc
"Parco S. Chiara",PM10,2017-02-17,10,21,µg/mc
"Parco S. Chiara",PM10,2017-02-17,11,17,µg/mc
"Parco S. Chiara",PM10,2017-02-17,12,14,µg/mc
"Parco S. Chiara",PM10,2017-02-17,13,14,µg/mc
"Parco S. Chiara",PM10,2017-02-17,14,15,µg/mc
"Parco S. Chiara",PM10,2017-02-17,15,19,µg/mc
"Parco S. Chiara",PM10,2017-02-17,16,34,µg/mc
"Parco S. Chiara",PM10,2017-02-17,17,47,µg/mc
"Parco S. Chiara",PM10,2017-02-17,18,52,µg/mc
"Parco S. Chiara",PM10,2017-02-17,19,38,µg/mc
"Parco S. Chiara",PM10,2017-02-17,20,22,µg/mc
"Parco S. Chiara",PM10,2017-02-17,21,33,µg/mc
"Parco S. Chiara",PM10,2017-02-17,22,42,µg/mc
"Parco S. Chiara",PM10,2017-02-17,23,38,µg/mc
"Parco S. Chiara",PM10,2017-02-17,24,34,µg/mc
"Parco S. Chiara",PM10,2017-02-18,1,31,µg/mc
"Parco S. Chiara",PM10,2017-02-18,2,26,µg/mc
"Parco S. Chiara",PM10,2017-02-18,3,22,µg/mc
"Parco S. Chiara",PM10,2017-02-18,4,21,µg/mc
"Parco S. Chiara",PM10,2017-02-18,5,17,µg/mc
"Parco S. Chiara",PM10,2017-02-18,6,16,µg/mc
"Parco S. Chiara",PM10,2017-02-18,7,15,µg/mc
"Parco S. Chiara",PM10,2017-02-18,8,14,µg/mc
"Parco S. Chiara",PM10,2017-02-18,9,15,µg/mc
"Parco S. Chiara",PM10,2017-02-18,10,13,µg/mc
"Parco S. Chiara",PM10,2017-02-18,11,10,µg/mc
"Parco S. Chiara",PM10,2017-02-18,12,7,µg/mc
"Parco S. Chiara",PM10,2017-02-18,13,6,µg/mc
"Parco S. Chiara",PM10,2017-02-18,14,6,µg/mc
"Parco S. Chiara",PM10,2017-02-18,15,5,µg/mc
"Parco S. Chiara",PM10,2017-02-18,16,9,µg/mc
"Parco S. Chiara",PM10,2017-02-18,17,21,µg/mc
"Parco S. Chiara",PM10,2017-02-18,18,29,µg/mc
"Parco S. Chiara",PM10,2017-02-18,19,31,µg/mc
"Parco S. Chiara",PM10,2017-02-18,20,36,µg/mc
"Parco S. Chiara",PM10,2017-02-18,21,37,µg/mc
"Parco S. Chiara",PM10,2017-02-18,22,33,µg/mc
"Parco S. Chiara",PM10,2017-02-18,23,34,µg/mc
"Parco S. Chiara",PM10,2017-02-18,24,35,µg/mc
"Parco S. Chiara",PM10,2017-02-19,1,34,µg/mc
"Parco S. Chiara",PM10,2017-02-19,2,34,µg/mc
"Parco S. Chiara",PM10,2017-02-19,3,33,µg/mc
"Parco S. Chiara",PM10,2017-02-19,4,25,µg/mc
"Parco S. Chiara",PM10,2017-02-19,5,22,µg/mc
"Parco S. Chiara",PM10,2017-02-19,6,18,µg/mc
"Parco S. Chiara",PM10,2017-02-19,7,18,µg/mc
"Parco S. Chiara",PM10,2017-02-19,8,13,µg/mc
"Parco S. Chiara",PM10,2017-02-19,9,11,µg/mc
"Parco S. Chiara",PM10,2017-02-19,10,11,µg/mc
"Parco S. Chiara",PM10,2017-02-19,11,11,µg/mc
"Parco S. Chiara",PM10,2017-02-19,12,10,µg/mc
"Parco S. Chiara",PM10,2017-02-19,13,11,µg/mc
"Parco S. Chiara",PM10,2017-02-19,14,15,µg/mc
"Parco S. Chiara",PM10,2017-02-19,15,19,µg/mc
"Parco S. Chiara",PM10,2017-02-19,16,23,µg/mc
"Parco S. Chiara",PM10,2017-02-19,17,23,µg/mc
"Parco S. Chiara",PM10,2017-02-19,18,26,µg/mc
"Parco S. Chiara",PM10,2017-02-19,19,32,µg/mc
"Parco S. Chiara",PM10,2017-02-19,20,38,µg/mc
"Parco S. Chiara",PM10,2017-02-19,21,38,µg/mc
"Parco S. Chiara",PM10,2017-02-19,22,40,µg/mc
"Parco S. Chiara",PM10,2017-02-19,23,43,µg/mc
"Parco S. Chiara",PM10,2017-02-19,24,45,µg/mc
"Parco S. Chiara",PM10,2017-02-20,1,46,µg/mc
"Parco S. Chiara",PM10,2017-02-20,2,48,µg/mc
"Parco S. Chiara",PM10,2017-02-20,3,44,µg/mc
"Parco S. Chiara",PM10,2017-02-20,4,43,µg/mc
"Parco S. Chiara",PM10,2017-02-20,5,45,µg/mc
"Parco S. Chiara",PM10,2017-02-20,6,47,µg/mc
"Parco S. Chiara",PM10,2017-02-20,7,41,µg/mc
"Parco S. Chiara",PM10,2017-02-20,8,40,µg/mc
"Parco S. Chiara",PM10,2017-02-20,9,37,µg/mc
"Parco S. Chiara",PM10,2017-02-20,10,38,µg/mc
"Parco S. Chiara",PM10,2017-02-20,11,33,µg/mc
"Parco S. Chiara",PM10,2017-02-20,12,28,µg/mc
"Parco S. Chiara",PM10,2017-02-20,13,23,µg/mc
"Parco S. Chiara",PM10,2017-02-20,14,21,µg/mc
"Parco S. Chiara",PM10,2017-02-20,15,23,µg/mc
"Parco S. Chiara",PM10,2017-02-20,16,27,µg/mc
"Parco S. Chiara",PM10,2017-02-20,17,34,µg/mc
"Parco S. Chiara",PM10,2017-02-20,18,38,µg/mc
"Parco S. Chiara",PM10,2017-02-20,19,44,µg/mc
"Parco S. Chiara",PM10,2017-02-20,20,55,µg/mc
"Parco S. Chiara",PM10,2017-02-20,21,62,µg/mc
"Parco S. Chiara",PM10,2017-02-20,22,63,µg/mc
"Parco S. Chiara",PM10,2017-02-20,23,64,µg/mc
"Parco S. Chiara",PM10,2017-02-20,24,65,µg/mc
"Parco S. Chiara",PM10,2017-02-21,1,64,µg/mc
"Parco S. Chiara",PM10,2017-02-21,2,65,µg/mc
"Parco S. Chiara",PM10,2017-02-21,3,58,µg/mc
"Parco S. Chiara",PM10,2017-02-21,4,52,µg/mc
"Parco S. Chiara",PM10,2017-02-21,5,44,µg/mc
