Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2014-02-21,19,25,µg/mc
"Parco S. Chiara",PM10,2014-02-21,20,36,µg/mc
"Parco S. Chiara",PM10,2014-02-21,21,37,µg/mc
"Parco S. Chiara",PM10,2014-02-21,22,41,µg/mc
"Parco S. Chiara",PM10,2014-02-21,23,51,µg/mc
"Parco S. Chiara",PM10,2014-02-21,24,84,µg/mc
"Parco S. Chiara",PM10,2014-02-22,1,47,µg/mc
"Parco S. Chiara",PM10,2014-02-22,2,13,µg/mc
"Parco S. Chiara",PM10,2014-02-22,3,3,µg/mc
"Parco S. Chiara",PM10,2014-02-22,4,1,µg/mc
"Parco S. Chiara",PM10,2014-02-22,5,n.d.,µg/mc
"Parco S. Chiara",PM10,2014-02-22,6,0,µg/mc
"Parco S. Chiara",PM10,2014-02-22,7,0,µg/mc
"Parco S. Chiara",PM10,2014-02-22,8,0,µg/mc
"Parco S. Chiara",PM10,2014-02-22,9,1,µg/mc
"Parco S. Chiara",PM10,2014-02-22,10,1,µg/mc
"Parco S. Chiara",PM10,2014-02-22,11,1,µg/mc
"Parco S. Chiara",PM10,2014-02-22,12,0,µg/mc
"Parco S. Chiara",PM10,2014-02-22,13,0,µg/mc
"Parco S. Chiara",PM10,2014-02-22,14,0,µg/mc
"Parco S. Chiara",PM10,2014-02-22,15,0,µg/mc
"Parco S. Chiara",PM10,2014-02-22,16,1,µg/mc
"Parco S. Chiara",PM10,2014-02-22,17,1,µg/mc
"Parco S. Chiara",PM10,2014-02-22,18,4,µg/mc
"Parco S. Chiara",PM10,2014-02-22,19,8,µg/mc
"Parco S. Chiara",PM10,2014-02-22,20,14,µg/mc
"Parco S. Chiara",PM10,2014-02-22,21,20,µg/mc
"Parco S. Chiara",PM10,2014-02-22,22,17,µg/mc
"Parco S. Chiara",PM10,2014-02-22,23,13,µg/mc
"Parco S. Chiara",PM10,2014-02-22,24,11,µg/mc
"Parco S. Chiara",PM10,2014-02-23,1,10,µg/mc
"Parco S. Chiara",PM10,2014-02-23,2,11,µg/mc
"Parco S. Chiara",PM10,2014-02-23,3,9,µg/mc
"Parco S. Chiara",PM10,2014-02-23,4,8,µg/mc
"Parco S. Chiara",PM10,2014-02-23,5,6,µg/mc
"Parco S. Chiara",PM10,2014-02-23,6,5,µg/mc
"Parco S. Chiara",PM10,2014-02-23,7,5,µg/mc
"Parco S. Chiara",PM10,2014-02-23,8,6,µg/mc
"Parco S. Chiara",PM10,2014-02-23,9,7,µg/mc
"Parco S. Chiara",PM10,2014-02-23,10,6,µg/mc
"Parco S. Chiara",PM10,2014-02-23,11,3,µg/mc
"Parco S. Chiara",PM10,2014-02-23,12,2,µg/mc
"Parco S. Chiara",PM10,2014-02-23,13,1,µg/mc
"Parco S. Chiara",PM10,2014-02-23,14,1,µg/mc
"Parco S. Chiara",PM10,2014-02-23,15,0,µg/mc
"Parco S. Chiara",PM10,2014-02-23,16,0,µg/mc
"Parco S. Chiara",PM10,2014-02-23,17,1,µg/mc
"Parco S. Chiara",PM10,2014-02-23,18,6,µg/mc
"Parco S. Chiara",PM10,2014-02-23,19,23,µg/mc
"Parco S. Chiara",PM10,2014-02-23,20,30,µg/mc
"Parco S. Chiara",PM10,2014-02-23,21,26,µg/mc
"Parco S. Chiara",PM10,2014-02-23,22,26,µg/mc
"Parco S. Chiara",PM10,2014-02-23,23,24,µg/mc
"Parco S. Chiara",PM10,2014-02-23,24,22,µg/mc
"Parco S. Chiara",PM10,2014-02-24,1,18,µg/mc
"Parco S. Chiara",PM10,2014-02-24,2,15,µg/mc
"Parco S. Chiara",PM10,2014-02-24,3,13,µg/mc
"Parco S. Chiara",PM10,2014-02-24,4,10,µg/mc
"Parco S. Chiara",PM10,2014-02-24,5,7,µg/mc
"Parco S. Chiara",PM10,2014-02-24,6,6,µg/mc
"Parco S. Chiara",PM10,2014-02-24,7,8,µg/mc
"Parco S. Chiara",PM10,2014-02-24,8,11,µg/mc
"Parco S. Chiara",PM10,2014-02-24,9,13,µg/mc
"Parco S. Chiara",PM10,2014-02-24,10,10,µg/mc
"Parco S. Chiara",PM10,2014-02-24,11,7,µg/mc
"Parco S. Chiara",PM10,2014-02-24,12,5,µg/mc
"Parco S. Chiara",PM10,2014-02-24,13,2,µg/mc
"Parco S. Chiara",PM10,2014-02-24,14,2,µg/mc
"Parco S. Chiara",PM10,2014-02-24,15,4,µg/mc
"Parco S. Chiara",PM10,2014-02-24,16,4,µg/mc
"Parco S. Chiara",PM10,2014-02-24,17,5,µg/mc
"Parco S. Chiara",PM10,2014-02-24,18,15,µg/mc
"Parco S. Chiara",PM10,2014-02-24,19,37,µg/mc
"Parco S. Chiara",PM10,2014-02-24,20,43,µg/mc
"Parco S. Chiara",PM10,2014-02-24,21,33,µg/mc
"Parco S. Chiara",PM10,2014-02-24,22,42,µg/mc
"Parco S. Chiara",PM10,2014-02-24,23,34,µg/mc
"Parco S. Chiara",PM10,2014-02-24,24,27,µg/mc
"Parco S. Chiara",PM10,2014-02-25,1,27,µg/mc
"Parco S. Chiara",PM10,2014-02-25,2,26,µg/mc
"Parco S. Chiara",PM10,2014-02-25,3,22,µg/mc
"Parco S. Chiara",PM10,2014-02-25,4,16,µg/mc
"Parco S. Chiara",PM10,2014-02-25,5,15,µg/mc
"Parco S. Chiara",PM10,2014-02-25,6,13,µg/mc
"Parco S. Chiara",PM10,2014-02-25,7,13,µg/mc
"Parco S. Chiara",PM10,2014-02-25,8,16,µg/mc
"Parco S. Chiara",PM10,2014-02-25,9,19,µg/mc
"Parco S. Chiara",PM10,2014-02-25,10,14,µg/mc
"Parco S. Chiara",PM10,2014-02-25,11,11,µg/mc
"Parco S. Chiara",PM10,2014-02-25,12,8,µg/mc
"Parco S. Chiara",PM10,2014-02-25,13,5,µg/mc
"Parco S. Chiara",PM10,2014-02-25,14,7,µg/mc
"Parco S. Chiara",PM10,2014-02-25,15,12,µg/mc
"Parco S. Chiara",PM10,2014-02-25,16,15,µg/mc
"Parco S. Chiara",PM10,2014-02-25,17,43,µg/mc
"Parco S. Chiara",PM10,2014-02-25,18,48,µg/mc
"Parco S. Chiara",PM10,2014-02-25,19,50,µg/mc
"Parco S. Chiara",PM10,2014-02-25,20,56,µg/mc
"Parco S. Chiara",PM10,2014-02-25,21,44,µg/mc
"Parco S. Chiara",PM10,2014-02-25,22,35,µg/mc
"Parco S. Chiara",PM10,2014-02-25,23,33,µg/mc
"Parco S. Chiara",PM10,2014-02-25,24,32,µg/mc
"Parco S. Chiara",PM10,2014-02-26,1,32,µg/mc
"Parco S. Chiara",PM10,2014-02-26,2,33,µg/mc
"Parco S. Chiara",PM10,2014-02-26,3,33,µg/mc
"Parco S. Chiara",PM10,2014-02-26,4,34,µg/mc
"Parco S. Chiara",PM10,2014-02-26,5,33,µg/mc
"Parco S. Chiara",PM10,2014-02-26,6,32,µg/mc
"Parco S. Chiara",PM10,2014-02-26,7,31,µg/mc
"Parco S. Chiara",PM10,2014-02-26,8,31,µg/mc
"Parco S. Chiara",PM10,2014-02-26,9,35,µg/mc
"Parco S. Chiara",PM10,2014-02-26,10,32,µg/mc
"Parco S. Chiara",PM10,2014-02-26,11,28,µg/mc
"Parco S. Chiara",PM10,2014-02-26,12,23,µg/mc
"Parco S. Chiara",PM10,2014-02-26,13,23,µg/mc
"Parco S. Chiara",PM10,2014-02-26,14,27,µg/mc
"Parco S. Chiara",PM10,2014-02-26,15,32,µg/mc
"Parco S. Chiara",PM10,2014-02-26,16,38,µg/mc
"Parco S. Chiara",PM10,2014-02-26,17,39,µg/mc
"Parco S. Chiara",PM10,2014-02-26,18,44,µg/mc
"Parco S. Chiara",PM10,2014-02-26,19,48,µg/mc
"Parco S. Chiara",PM10,2014-02-26,20,47,µg/mc
"Parco S. Chiara",PM10,2014-02-26,21,45,µg/mc
"Parco S. Chiara",PM10,2014-02-26,22,46,µg/mc
"Parco S. Chiara",PM10,2014-02-26,23,46,µg/mc
"Parco S. Chiara",PM10,2014-02-26,24,39,µg/mc
"Parco S. Chiara",PM10,2014-02-27,1,30,µg/mc
"Parco S. Chiara",PM10,2014-02-27,2,30,µg/mc
"Parco S. Chiara",PM10,2014-02-27,3,27,µg/mc
"Parco S. Chiara",PM10,2014-02-27,4,30,µg/mc
"Parco S. Chiara",PM10,2014-02-27,5,27,µg/mc
"Parco S. Chiara",PM10,2014-02-27,6,27,µg/mc
"Parco S. Chiara",PM10,2014-02-27,7,26,µg/mc
"Parco S. Chiara",PM10,2014-02-27,8,30,µg/mc
"Parco S. Chiara",PM10,2014-02-27,9,31,µg/mc
"Parco S. Chiara",PM10,2014-02-27,10,35,µg/mc
"Parco S. Chiara",PM10,2014-02-27,11,34,µg/mc
"Parco S. Chiara",PM10,2014-02-27,12,24,µg/mc
"Parco S. Chiara",PM10,2014-02-27,13,16,µg/mc
"Parco S. Chiara",PM10,2014-02-27,14,11,µg/mc
"Parco S. Chiara",PM10,2014-02-27,15,7,µg/mc
"Parco S. Chiara",PM10,2014-02-27,16,2,µg/mc
"Parco S. Chiara",PM10,2014-02-27,17,3,µg/mc
"Parco S. Chiara",PM10,2014-02-27,18,3,µg/mc
"Parco S. Chiara",PM10,2014-02-27,19,5,µg/mc
"Parco S. Chiara",PM10,2014-02-27,20,9,µg/mc
"Parco S. Chiara",PM10,2014-02-27,21,11,µg/mc
"Parco S. Chiara",PM10,2014-02-27,22,12,µg/mc
"Parco S. Chiara",PM10,2014-02-27,23,12,µg/mc
"Parco S. Chiara",PM10,2014-02-27,24,14,µg/mc
"Parco S. Chiara",PM10,2014-02-28,1,13,µg/mc
"Parco S. Chiara",PM10,2014-02-28,2,14,µg/mc
"Parco S. Chiara",PM10,2014-02-28,3,14,µg/mc
"Parco S. Chiara",PM10,2014-02-28,4,14,µg/mc
"Parco S. Chiara",PM10,2014-02-28,5,14,µg/mc
"Parco S. Chiara",PM10,2014-02-28,6,14,µg/mc
"Parco S. Chiara",PM10,2014-02-28,7,18,µg/mc
"Parco S. Chiara",PM10,2014-02-28,8,20,µg/mc
"Parco S. Chiara",PM10,2014-02-28,9,22,µg/mc
"Parco S. Chiara",PM10,2014-02-28,10,22,µg/mc
"Parco S. Chiara",PM10,2014-02-28,11,18,µg/mc
"Parco S. Chiara",PM10,2014-02-28,12,19,µg/mc
"Parco S. Chiara",PM10,2014-02-28,13,14,µg/mc
"Parco S. Chiara",PM10,2014-02-28,14,9,µg/mc
"Parco S. Chiara",PM10,2014-02-28,15,7,µg/mc
"Parco S. Chiara",PM10,2014-02-28,16,7,µg/mc
"Parco S. Chiara",PM10,2014-02-28,17,12,µg/mc
"Parco S. Chiara",PM10,2014-02-28,18,23,µg/mc
"Parco S. Chiara",PM10,2014-02-28,19,27,µg/mc
"Parco S. Chiara",PM10,2014-02-28,20,17,µg/mc
"Parco S. Chiara",PM10,2014-02-28,21,15,µg/mc
"Parco S. Chiara",PM10,2014-02-28,22,15,µg/mc
"Parco S. Chiara",PM10,2014-02-28,23,16,µg/mc
"Parco S. Chiara",PM10,2014-02-28,24,15,µg/mc
"Parco S. Chiara",PM10,2014-03-01,1,18,µg/mc
"Parco S. Chiara",PM10,2014-03-01,2,21,µg/mc
"Parco S. Chiara",PM10,2014-03-01,3,21,µg/mc
"Parco S. Chiara",PM10,2014-03-01,4,19,µg/mc
"Parco S. Chiara",PM10,2014-03-01,5,20,µg/mc
"Parco S. Chiara",PM10,2014-03-01,6,21,µg/mc
"Parco S. Chiara",PM10,2014-03-01,7,22,µg/mc
"Parco S. Chiara",PM10,2014-03-01,8,21,µg/mc
"Parco S. Chiara",PM10,2014-03-01,9,21,µg/mc
"Parco S. Chiara",PM10,2014-03-01,10,22,µg/mc
"Parco S. Chiara",PM10,2014-03-01,11,22,µg/mc
"Parco S. Chiara",PM10,2014-03-01,12,19,µg/mc
"Parco S. Chiara",PM10,2014-03-01,13,16,µg/mc
"Parco S. Chiara",PM10,2014-03-01,14,15,µg/mc
"Parco S. Chiara",PM10,2014-03-01,15,13,µg/mc
"Parco S. Chiara",PM10,2014-03-01,16,10,µg/mc
"Parco S. Chiara",PM10,2014-03-01,17,4,µg/mc
"Parco S. Chiara",PM10,2014-03-01,18,4,µg/mc
"Parco S. Chiara",PM10,2014-03-01,19,7,µg/mc
"Parco S. Chiara",PM10,2014-03-01,20,5,µg/mc
"Parco S. Chiara",PM10,2014-03-01,21,5,µg/mc
"Parco S. Chiara",PM10,2014-03-01,22,6,µg/mc
"Parco S. Chiara",PM10,2014-03-01,23,5,µg/mc
"Parco S. Chiara",PM10,2014-03-01,24,3,µg/mc
"Parco S. Chiara",PM10,2014-03-02,1,4,µg/mc
"Parco S. Chiara",PM10,2014-03-02,2,3,µg/mc
"Parco S. Chiara",PM10,2014-03-02,3,1,µg/mc
"Parco S. Chiara",PM10,2014-03-02,4,2,µg/mc
"Parco S. Chiara",PM10,2014-03-02,5,7,µg/mc
"Parco S. Chiara",PM10,2014-03-02,6,9,µg/mc
"Parco S. Chiara",PM10,2014-03-02,7,7,µg/mc
"Parco S. Chiara",PM10,2014-03-02,8,2,µg/mc
"Parco S. Chiara",PM10,2014-03-02,9,3,µg/mc
"Parco S. Chiara",PM10,2014-03-02,10,5,µg/mc
"Parco S. Chiara",PM10,2014-03-02,11,8,µg/mc
"Parco S. Chiara",PM10,2014-03-02,12,11,µg/mc
"Parco S. Chiara",PM10,2014-03-02,13,10,µg/mc
"Parco S. Chiara",PM10,2014-03-02,14,9,µg/mc
"Parco S. Chiara",PM10,2014-03-02,15,9,µg/mc
"Parco S. Chiara",PM10,2014-03-02,16,8,µg/mc
"Parco S. Chiara",PM10,2014-03-02,17,11,µg/mc
"Parco S. Chiara",PM10,2014-03-02,18,17,µg/mc
"Parco S. Chiara",PM10,2014-03-02,19,20,µg/mc
"Parco S. Chiara",PM10,2014-03-02,20,26,µg/mc
"Parco S. Chiara",PM10,2014-03-02,21,31,µg/mc
"Parco S. Chiara",PM10,2014-03-02,22,32,µg/mc
"Parco S. Chiara",PM10,2014-03-02,23,33,µg/mc
"Parco S. Chiara",PM10,2014-03-02,24,29,µg/mc
"Parco S. Chiara",PM10,2014-03-03,1,26,µg/mc
"Parco S. Chiara",PM10,2014-03-03,2,24,µg/mc
"Parco S. Chiara",PM10,2014-03-03,3,16,µg/mc
"Parco S. Chiara",PM10,2014-03-03,4,14,µg/mc
"Parco S. Chiara",PM10,2014-03-03,5,15,µg/mc
"Parco S. Chiara",PM10,2014-03-03,6,14,µg/mc
"Parco S. Chiara",PM10,2014-03-03,7,11,µg/mc
"Parco S. Chiara",PM10,2014-03-03,8,13,µg/mc
"Parco S. Chiara",PM10,2014-03-03,9,15,µg/mc
"Parco S. Chiara",PM10,2014-03-03,10,15,µg/mc
"Parco S. Chiara",PM10,2014-03-03,11,14,µg/mc
"Parco S. Chiara",PM10,2014-03-03,12,16,µg/mc
"Parco S. Chiara",PM10,2014-03-03,13,18,µg/mc
"Parco S. Chiara",PM10,2014-03-03,14,16,µg/mc
"Parco S. Chiara",PM10,2014-03-03,15,15,µg/mc
"Parco S. Chiara",PM10,2014-03-03,16,15,µg/mc
"Parco S. Chiara",PM10,2014-03-03,17,18,µg/mc
"Parco S. Chiara",PM10,2014-03-03,18,22,µg/mc
"Parco S. Chiara",PM10,2014-03-03,19,27,µg/mc
"Parco S. Chiara",PM10,2014-03-03,20,29,µg/mc
"Parco S. Chiara",PM10,2014-03-03,21,29,µg/mc
"Parco S. Chiara",PM10,2014-03-03,22,31,µg/mc
"Parco S. Chiara",PM10,2014-03-03,23,27,µg/mc
"Parco S. Chiara",PM10,2014-03-03,24,27,µg/mc
"Parco S. Chiara",PM10,2014-03-04,1,26,µg/mc
"Parco S. Chiara",PM10,2014-03-04,2,27,µg/mc
"Parco S. Chiara",PM10,2014-03-04,3,24,µg/mc
"Parco S. Chiara",PM10,2014-03-04,4,24,µg/mc
"Parco S. Chiara",PM10,2014-03-04,5,24,µg/mc
"Parco S. Chiara",PM10,2014-03-04,6,23,µg/mc
"Parco S. Chiara",PM10,2014-03-04,7,19,µg/mc
"Parco S. Chiara",PM10,2014-03-04,8,19,µg/mc
"Parco S. Chiara",PM10,2014-03-04,9,20,µg/mc
"Parco S. Chiara",PM10,2014-03-04,10,22,µg/mc
"Parco S. Chiara",PM10,2014-03-04,11,24,µg/mc
"Parco S. Chiara",PM10,2014-03-04,12,21,µg/mc
"Parco S. Chiara",PM10,2014-03-04,13,13,µg/mc
"Parco S. Chiara",PM10,2014-03-04,14,11,µg/mc
"Parco S. Chiara",PM10,2014-03-04,15,8,µg/mc
"Parco S. Chiara",PM10,2014-03-04,16,7,µg/mc
"Parco S. Chiara",PM10,2014-03-04,17,10,µg/mc
"Parco S. Chiara",PM10,2014-03-04,18,12,µg/mc
"Parco S. Chiara",PM10,2014-03-04,19,19,µg/mc
"Parco S. Chiara",PM10,2014-03-04,20,27,µg/mc
"Parco S. Chiara",PM10,2014-03-04,21,31,µg/mc
"Parco S. Chiara",PM10,2014-03-04,22,31,µg/mc
"Parco S. Chiara",PM10,2014-03-04,23,27,µg/mc
"Parco S. Chiara",PM10,2014-03-04,24,25,µg/mc
"Parco S. Chiara",PM10,2014-03-05,1,23,µg/mc
"Parco S. Chiara",PM10,2014-03-05,2,23,µg/mc
"Parco S. Chiara",PM10,2014-03-05,3,20,µg/mc
"Parco S. Chiara",PM10,2014-03-05,4,20,µg/mc
"Parco S. Chiara",PM10,2014-03-05,5,21,µg/mc
"Parco S. Chiara",PM10,2014-03-05,6,19,µg/mc
"Parco S. Chiara",PM10,2014-03-05,7,15,µg/mc
"Parco S. Chiara",PM10,2014-03-05,8,16,µg/mc
"Parco S. Chiara",PM10,2014-03-05,9,19,µg/mc
"Parco S. Chiara",PM10,2014-03-05,10,24,µg/mc
"Parco S. Chiara",PM10,2014-03-05,11,18,µg/mc
"Parco S. Chiara",PM10,2014-03-05,12,16,µg/mc
"Parco S. Chiara",PM10,2014-03-05,13,9,µg/mc
"Parco S. Chiara",PM10,2014-03-05,14,6,µg/mc
"Parco S. Chiara",PM10,2014-03-05,15,4,µg/mc
"Parco S. Chiara",PM10,2014-03-05,16,4,µg/mc
"Parco S. Chiara",PM10,2014-03-05,17,4,µg/mc
"Parco S. Chiara",PM10,2014-03-05,18,4,µg/mc
"Parco S. Chiara",PM10,2014-03-05,19,3,µg/mc
"Parco S. Chiara",PM10,2014-03-05,20,4,µg/mc
"Parco S. Chiara",PM10,2014-03-05,21,3,µg/mc
"Parco S. Chiara",PM10,2014-03-05,22,4,µg/mc
"Parco S. Chiara",PM10,2014-03-05,23,6,µg/mc
"Parco S. Chiara",PM10,2014-03-05,24,9,µg/mc
"Parco S. Chiara",PM10,2014-03-06,1,9,µg/mc
"Parco S. Chiara",PM10,2014-03-06,2,10,µg/mc
"Parco S. Chiara",PM10,2014-03-06,3,10,µg/mc
"Parco S. Chiara",PM10,2014-03-06,4,9,µg/mc
"Parco S. Chiara",PM10,2014-03-06,5,9,µg/mc
"Parco S. Chiara",PM10,2014-03-06,6,8,µg/mc
"Parco S. Chiara",PM10,2014-03-06,7,9,µg/mc
"Parco S. Chiara",PM10,2014-03-06,8,11,µg/mc
"Parco S. Chiara",PM10,2014-03-06,9,12,µg/mc
"Parco S. Chiara",PM10,2014-03-06,10,17,µg/mc
"Parco S. Chiara",PM10,2014-03-06,11,11,µg/mc
"Parco S. Chiara",PM10,2014-03-06,12,8,µg/mc
"Parco S. Chiara",PM10,2014-03-06,13,5,µg/mc
"Parco S. Chiara",PM10,2014-03-06,14,6,µg/mc
"Parco S. Chiara",PM10,2014-03-06,15,6,µg/mc
"Parco S. Chiara",PM10,2014-03-06,16,6,µg/mc
"Parco S. Chiara",PM10,2014-03-06,17,9,µg/mc
"Parco S. Chiara",PM10,2014-03-06,18,13,µg/mc
"Parco S. Chiara",PM10,2014-03-06,19,22,µg/mc
"Parco S. Chiara",PM10,2014-03-06,20,24,µg/mc
"Parco S. Chiara",PM10,2014-03-06,21,29,µg/mc
"Parco S. Chiara",PM10,2014-03-06,22,26,µg/mc
"Parco S. Chiara",PM10,2014-03-06,23,25,µg/mc
"Parco S. Chiara",PM10,2014-03-06,24,22,µg/mc
"Parco S. Chiara",PM10,2014-03-07,1,19,µg/mc
"Parco S. Chiara",PM10,2014-03-07,2,22,µg/mc
"Parco S. Chiara",PM10,2014-03-07,3,20,µg/mc
"Parco S. Chiara",PM10,2014-03-07,4,17,µg/mc
"Parco S. Chiara",PM10,2014-03-07,5,14,µg/mc
"Parco S. Chiara",PM10,2014-03-07,6,12,µg/mc
"Parco S. Chiara",PM10,2014-03-07,7,15,µg/mc
"Parco S. Chiara",PM10,2014-03-07,8,22,µg/mc
"Parco S. Chiara",PM10,2014-03-07,9,19,µg/mc
"Parco S. Chiara",PM10,2014-03-07,10,19,µg/mc
"Parco S. Chiara",PM10,2014-03-07,11,13,µg/mc
"Parco S. Chiara",PM10,2014-03-07,12,10,µg/mc
"Parco S. Chiara",PM10,2014-03-07,13,9,µg/mc
"Parco S. Chiara",PM10,2014-03-07,14,8,µg/mc
"Parco S. Chiara",PM10,2014-03-07,15,7,µg/mc
"Parco S. Chiara",PM10,2014-03-07,16,8,µg/mc
"Parco S. Chiara",PM10,2014-03-07,17,17,µg/mc
"Parco S. Chiara",PM10,2014-03-07,18,47,µg/mc
"Parco S. Chiara",PM10,2014-03-07,19,53,µg/mc
"Parco S. Chiara",PM10,2014-03-07,20,56,µg/mc
"Parco S. Chiara",PM10,2014-03-07,21,53,µg/mc
"Parco S. Chiara",PM10,2014-03-07,22,45,µg/mc
"Parco S. Chiara",PM10,2014-03-07,23,47,µg/mc
"Parco S. Chiara",PM10,2014-03-07,24,44,µg/mc
"Parco S. Chiara",PM10,2014-03-08,1,47,µg/mc
"Parco S. Chiara",PM10,2014-03-08,2,47,µg/mc
"Parco S. Chiara",PM10,2014-03-08,3,40,µg/mc
"Parco S. Chiara",PM10,2014-03-08,4,29,µg/mc
"Parco S. Chiara",PM10,2014-03-08,5,19,µg/mc
"Parco S. Chiara",PM10,2014-03-08,6,19,µg/mc
"Parco S. Chiara",PM10,2014-03-08,7,18,µg/mc
"Parco S. Chiara",PM10,2014-03-08,8,14,µg/mc
"Parco S. Chiara",PM10,2014-03-08,9,13,µg/mc
"Parco S. Chiara",PM10,2014-03-08,10,11,µg/mc
"Parco S. Chiara",PM10,2014-03-08,11,7,µg/mc
"Parco S. Chiara",PM10,2014-03-08,12,7,µg/mc
"Parco S. Chiara",PM10,2014-03-08,13,4,µg/mc
"Parco S. Chiara",PM10,2014-03-08,14,2,µg/mc
"Parco S. Chiara",PM10,2014-03-08,15,6,µg/mc
"Parco S. Chiara",PM10,2014-03-08,16,18,µg/mc
"Parco S. Chiara",PM10,2014-03-08,17,37,µg/mc
"Parco S. Chiara",PM10,2014-03-08,18,52,µg/mc
"Parco S. Chiara",PM10,2014-03-08,19,54,µg/mc
"Parco S. Chiara",PM10,2014-03-08,20,54,µg/mc
"Parco S. Chiara",PM10,2014-03-08,21,58,µg/mc
"Parco S. Chiara",PM10,2014-03-08,22,62,µg/mc
"Parco S. Chiara",PM10,2014-03-08,23,54,µg/mc
"Parco S. Chiara",PM10,2014-03-08,24,51,µg/mc
"Parco S. Chiara",PM10,2014-03-09,1,50,µg/mc
"Parco S. Chiara",PM10,2014-03-09,2,41,µg/mc
"Parco S. Chiara",PM10,2014-03-09,3,32,µg/mc
"Parco S. Chiara",PM10,2014-03-09,4,22,µg/mc
