Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2020-03-20,14,19,µg/mc
"Parco S. Chiara",PM10,2020-03-20,15,20,µg/mc
"Parco S. Chiara",PM10,2020-03-20,16,19,µg/mc
"Parco S. Chiara",PM10,2020-03-20,17,21,µg/mc
"Parco S. Chiara",PM10,2020-03-20,18,23,µg/mc
"Parco S. Chiara",PM10,2020-03-20,19,24,µg/mc
"Parco S. Chiara",PM10,2020-03-20,20,25,µg/mc
"Parco S. Chiara",PM10,2020-03-20,21,28,µg/mc
"Parco S. Chiara",PM10,2020-03-20,22,30,µg/mc
"Parco S. Chiara",PM10,2020-03-20,23,34,µg/mc
"Parco S. Chiara",PM10,2020-03-20,24,36,µg/mc
"Parco S. Chiara",PM10,2020-03-21,1,35,µg/mc
"Parco S. Chiara",PM10,2020-03-21,2,36,µg/mc
"Parco S. Chiara",PM10,2020-03-21,3,35,µg/mc
"Parco S. Chiara",PM10,2020-03-21,4,34,µg/mc
"Parco S. Chiara",PM10,2020-03-21,5,34,µg/mc
"Parco S. Chiara",PM10,2020-03-21,6,33,µg/mc
"Parco S. Chiara",PM10,2020-03-21,7,34,µg/mc
"Parco S. Chiara",PM10,2020-03-21,8,35,µg/mc
"Parco S. Chiara",PM10,2020-03-21,9,32,µg/mc
"Parco S. Chiara",PM10,2020-03-21,10,19,µg/mc
"Parco S. Chiara",PM10,2020-03-21,11,16,µg/mc
"Parco S. Chiara",PM10,2020-03-21,12,16,µg/mc
"Parco S. Chiara",PM10,2020-03-21,13,14,µg/mc
"Parco S. Chiara",PM10,2020-03-21,14,12,µg/mc
"Parco S. Chiara",PM10,2020-03-21,15,22,µg/mc
"Parco S. Chiara",PM10,2020-03-21,16,31,µg/mc
"Parco S. Chiara",PM10,2020-03-21,17,43,µg/mc
"Parco S. Chiara",PM10,2020-03-21,18,51,µg/mc
"Parco S. Chiara",PM10,2020-03-21,19,56,µg/mc
"Parco S. Chiara",PM10,2020-03-21,20,56,µg/mc
"Parco S. Chiara",PM10,2020-03-21,21,56,µg/mc
"Parco S. Chiara",PM10,2020-03-21,22,56,µg/mc
"Parco S. Chiara",PM10,2020-03-21,23,54,µg/mc
"Parco S. Chiara",PM10,2020-03-21,24,52,µg/mc
"Parco S. Chiara",PM10,2020-03-22,1,50,µg/mc
"Parco S. Chiara",PM10,2020-03-22,2,47,µg/mc
"Parco S. Chiara",PM10,2020-03-22,3,47,µg/mc
"Parco S. Chiara",PM10,2020-03-22,4,44,µg/mc
"Parco S. Chiara",PM10,2020-03-22,5,41,µg/mc
"Parco S. Chiara",PM10,2020-03-22,6,43,µg/mc
"Parco S. Chiara",PM10,2020-03-22,7,38,µg/mc
"Parco S. Chiara",PM10,2020-03-22,8,29,µg/mc
"Parco S. Chiara",PM10,2020-03-22,9,31,µg/mc
"Parco S. Chiara",PM10,2020-03-22,10,23,µg/mc
"Parco S. Chiara",PM10,2020-03-22,11,14,µg/mc
"Parco S. Chiara",PM10,2020-03-22,12,12,µg/mc
"Parco S. Chiara",PM10,2020-03-22,13,14,µg/mc
"Parco S. Chiara",PM10,2020-03-22,14,18,µg/mc
"Parco S. Chiara",PM10,2020-03-22,15,17,µg/mc
"Parco S. Chiara",PM10,2020-03-22,16,15,µg/mc
"Parco S. Chiara",PM10,2020-03-22,17,11,µg/mc
"Parco S. Chiara",PM10,2020-03-22,18,11,µg/mc
"Parco S. Chiara",PM10,2020-03-22,19,10,µg/mc
"Parco S. Chiara",PM10,2020-03-22,20,9,µg/mc
"Parco S. Chiara",PM10,2020-03-22,21,8,µg/mc
"Parco S. Chiara",PM10,2020-03-22,22,8,µg/mc
"Parco S. Chiara",PM10,2020-03-22,23,8,µg/mc
"Parco S. Chiara",PM10,2020-03-22,24,8,µg/mc
"Parco S. Chiara",PM10,2020-03-23,1,8,µg/mc
"Parco S. Chiara",PM10,2020-03-23,2,9,µg/mc
"Parco S. Chiara",PM10,2020-03-23,3,9,µg/mc
"Parco S. Chiara",PM10,2020-03-23,4,9,µg/mc
"Parco S. Chiara",PM10,2020-03-23,5,9,µg/mc
"Parco S. Chiara",PM10,2020-03-23,6,9,µg/mc
"Parco S. Chiara",PM10,2020-03-23,7,9,µg/mc
"Parco S. Chiara",PM10,2020-03-23,8,9,µg/mc
"Parco S. Chiara",PM10,2020-03-23,9,8,µg/mc
"Parco S. Chiara",PM10,2020-03-23,10,8,µg/mc
"Parco S. Chiara",PM10,2020-03-23,11,8,µg/mc
"Parco S. Chiara",PM10,2020-03-23,12,7,µg/mc
"Parco S. Chiara",PM10,2020-03-23,13,7,µg/mc
"Parco S. Chiara",PM10,2020-03-23,14,8,µg/mc
"Parco S. Chiara",PM10,2020-03-23,15,9,µg/mc
"Parco S. Chiara",PM10,2020-03-23,16,9,µg/mc
"Parco S. Chiara",PM10,2020-03-23,17,9,µg/mc
"Parco S. Chiara",PM10,2020-03-23,18,10,µg/mc
"Parco S. Chiara",PM10,2020-03-23,19,11,µg/mc
"Parco S. Chiara",PM10,2020-03-23,20,11,µg/mc
"Parco S. Chiara",PM10,2020-03-23,21,12,µg/mc
"Parco S. Chiara",PM10,2020-03-23,22,13,µg/mc
"Parco S. Chiara",PM10,2020-03-23,23,14,µg/mc
"Parco S. Chiara",PM10,2020-03-23,24,13,µg/mc
"Parco S. Chiara",PM10,2020-03-24,1,12,µg/mc
"Parco S. Chiara",PM10,2020-03-24,2,12,µg/mc
"Parco S. Chiara",PM10,2020-03-24,3,12,µg/mc
"Parco S. Chiara",PM10,2020-03-24,4,13,µg/mc
"Parco S. Chiara",PM10,2020-03-24,5,13,µg/mc
"Parco S. Chiara",PM10,2020-03-24,6,13,µg/mc
"Parco S. Chiara",PM10,2020-03-24,7,13,µg/mc
"Parco S. Chiara",PM10,2020-03-24,8,13,µg/mc
"Parco S. Chiara",PM10,2020-03-24,9,12,µg/mc
"Parco S. Chiara",PM10,2020-03-24,10,9,µg/mc
"Parco S. Chiara",PM10,2020-03-24,11,6,µg/mc
"Parco S. Chiara",PM10,2020-03-24,12,7,µg/mc
"Parco S. Chiara",PM10,2020-03-24,13,7,µg/mc
"Parco S. Chiara",PM10,2020-03-24,14,6,µg/mc
"Parco S. Chiara",PM10,2020-03-24,15,6,µg/mc
"Parco S. Chiara",PM10,2020-03-24,16,8,µg/mc
"Parco S. Chiara",PM10,2020-03-24,17,10,µg/mc
"Parco S. Chiara",PM10,2020-03-24,18,11,µg/mc
"Parco S. Chiara",PM10,2020-03-24,19,13,µg/mc
"Parco S. Chiara",PM10,2020-03-24,20,13,µg/mc
"Parco S. Chiara",PM10,2020-03-24,21,14,µg/mc
"Parco S. Chiara",PM10,2020-03-24,22,14,µg/mc
"Parco S. Chiara",PM10,2020-03-24,23,14,µg/mc
"Parco S. Chiara",PM10,2020-03-24,24,13,µg/mc
"Parco S. Chiara",PM10,2020-03-25,1,15,µg/mc
"Parco S. Chiara",PM10,2020-03-25,2,17,µg/mc
"Parco S. Chiara",PM10,2020-03-25,3,18,µg/mc
"Parco S. Chiara",PM10,2020-03-25,4,18,µg/mc
"Parco S. Chiara",PM10,2020-03-25,5,17,µg/mc
"Parco S. Chiara",PM10,2020-03-25,6,18,µg/mc
"Parco S. Chiara",PM10,2020-03-25,7,18,µg/mc
"Parco S. Chiara",PM10,2020-03-25,8,19,µg/mc
"Parco S. Chiara",PM10,2020-03-25,9,18,µg/mc
"Parco S. Chiara",PM10,2020-03-25,10,16,µg/mc
"Parco S. Chiara",PM10,2020-03-25,11,16,µg/mc
"Parco S. Chiara",PM10,2020-03-25,12,18,µg/mc
"Parco S. Chiara",PM10,2020-03-25,13,13,µg/mc
"Parco S. Chiara",PM10,2020-03-25,14,11,µg/mc
"Parco S. Chiara",PM10,2020-03-25,15,11,µg/mc
"Parco S. Chiara",PM10,2020-03-25,16,11,µg/mc
"Parco S. Chiara",PM10,2020-03-25,17,11,µg/mc
"Parco S. Chiara",PM10,2020-03-25,18,12,µg/mc
"Parco S. Chiara",PM10,2020-03-25,19,12,µg/mc
"Parco S. Chiara",PM10,2020-03-25,20,12,µg/mc
"Parco S. Chiara",PM10,2020-03-25,21,12,µg/mc
"Parco S. Chiara",PM10,2020-03-25,22,12,µg/mc
"Parco S. Chiara",PM10,2020-03-25,23,13,µg/mc
"Parco S. Chiara",PM10,2020-03-25,24,14,µg/mc
"Parco S. Chiara",PM10,2020-03-26,1,14,µg/mc
"Parco S. Chiara",PM10,2020-03-26,2,14,µg/mc
"Parco S. Chiara",PM10,2020-03-26,3,14,µg/mc
"Parco S. Chiara",PM10,2020-03-26,4,14,µg/mc
"Parco S. Chiara",PM10,2020-03-26,5,14,µg/mc
"Parco S. Chiara",PM10,2020-03-26,6,14,µg/mc
"Parco S. Chiara",PM10,2020-03-26,7,13,µg/mc
"Parco S. Chiara",PM10,2020-03-26,8,12,µg/mc
"Parco S. Chiara",PM10,2020-03-26,9,11,µg/mc
"Parco S. Chiara",PM10,2020-03-26,10,11,µg/mc
"Parco S. Chiara",PM10,2020-03-26,11,10,µg/mc
"Parco S. Chiara",PM10,2020-03-26,12,12,µg/mc
"Parco S. Chiara",PM10,2020-03-26,13,11,µg/mc
"Parco S. Chiara",PM10,2020-03-26,14,11,µg/mc
"Parco S. Chiara",PM10,2020-03-26,15,12,µg/mc
"Parco S. Chiara",PM10,2020-03-26,16,13,µg/mc
"Parco S. Chiara",PM10,2020-03-26,17,15,µg/mc
"Parco S. Chiara",PM10,2020-03-26,18,16,µg/mc
"Parco S. Chiara",PM10,2020-03-26,19,17,µg/mc
"Parco S. Chiara",PM10,2020-03-26,20,20,µg/mc
"Parco S. Chiara",PM10,2020-03-26,21,20,µg/mc
"Parco S. Chiara",PM10,2020-03-26,22,21,µg/mc
"Parco S. Chiara",PM10,2020-03-26,23,22,µg/mc
"Parco S. Chiara",PM10,2020-03-26,24,23,µg/mc
"Parco S. Chiara",PM10,2020-03-27,1,24,µg/mc
"Parco S. Chiara",PM10,2020-03-27,2,26,µg/mc
"Parco S. Chiara",PM10,2020-03-27,3,25,µg/mc
"Parco S. Chiara",PM10,2020-03-27,4,21,µg/mc
"Parco S. Chiara",PM10,2020-03-27,5,19,µg/mc
"Parco S. Chiara",PM10,2020-03-27,6,17,µg/mc
"Parco S. Chiara",PM10,2020-03-27,7,17,µg/mc
"Parco S. Chiara",PM10,2020-03-27,8,16,µg/mc
"Parco S. Chiara",PM10,2020-03-27,9,15,µg/mc
"Parco S. Chiara",PM10,2020-03-27,10,15,µg/mc
"Parco S. Chiara",PM10,2020-03-27,11,14,µg/mc
"Parco S. Chiara",PM10,2020-03-27,12,15,µg/mc
"Parco S. Chiara",PM10,2020-03-27,13,15,µg/mc
"Parco S. Chiara",PM10,2020-03-27,14,14,µg/mc
"Parco S. Chiara",PM10,2020-03-27,15,15,µg/mc
"Parco S. Chiara",PM10,2020-03-27,16,15,µg/mc
"Parco S. Chiara",PM10,2020-03-27,17,15,µg/mc
"Parco S. Chiara",PM10,2020-03-27,18,16,µg/mc
"Parco S. Chiara",PM10,2020-03-27,19,18,µg/mc
"Parco S. Chiara",PM10,2020-03-27,20,21,µg/mc
"Parco S. Chiara",PM10,2020-03-27,21,23,µg/mc
"Parco S. Chiara",PM10,2020-03-27,22,28,µg/mc
"Parco S. Chiara",PM10,2020-03-27,23,31,µg/mc
"Parco S. Chiara",PM10,2020-03-27,24,28,µg/mc
"Parco S. Chiara",PM10,2020-03-28,1,24,µg/mc
"Parco S. Chiara",PM10,2020-03-28,2,24,µg/mc
"Parco S. Chiara",PM10,2020-03-28,3,25,µg/mc
"Parco S. Chiara",PM10,2020-03-28,4,24,µg/mc
"Parco S. Chiara",PM10,2020-03-28,5,23,µg/mc
"Parco S. Chiara",PM10,2020-03-28,6,22,µg/mc
"Parco S. Chiara",PM10,2020-03-28,7,22,µg/mc
"Parco S. Chiara",PM10,2020-03-28,8,22,µg/mc
"Parco S. Chiara",PM10,2020-03-28,9,22,µg/mc
"Parco S. Chiara",PM10,2020-03-28,10,21,µg/mc
"Parco S. Chiara",PM10,2020-03-28,11,21,µg/mc
"Parco S. Chiara",PM10,2020-03-28,12,21,µg/mc
"Parco S. Chiara",PM10,2020-03-28,13,20,µg/mc
"Parco S. Chiara",PM10,2020-03-28,14,18,µg/mc
"Parco S. Chiara",PM10,2020-03-28,15,19,µg/mc
"Parco S. Chiara",PM10,2020-03-28,16,35,µg/mc
"Parco S. Chiara",PM10,2020-03-28,17,51,µg/mc
"Parco S. Chiara",PM10,2020-03-28,18,71,µg/mc
"Parco S. Chiara",PM10,2020-03-28,19,84,µg/mc
"Parco S. Chiara",PM10,2020-03-28,20,93,µg/mc
"Parco S. Chiara",PM10,2020-03-28,21,96,µg/mc
"Parco S. Chiara",PM10,2020-03-28,22,95,µg/mc
"Parco S. Chiara",PM10,2020-03-28,23,89,µg/mc
"Parco S. Chiara",PM10,2020-03-28,24,90,µg/mc
"Parco S. Chiara",PM10,2020-03-29,1,86,µg/mc
"Parco S. Chiara",PM10,2020-03-29,2,83,µg/mc
"Parco S. Chiara",PM10,2020-03-29,3,79,µg/mc
"Parco S. Chiara",PM10,2020-03-29,4,73,µg/mc
"Parco S. Chiara",PM10,2020-03-29,5,69,µg/mc
"Parco S. Chiara",PM10,2020-03-29,6,63,µg/mc
"Parco S. Chiara",PM10,2020-03-29,7,58,µg/mc
"Parco S. Chiara",PM10,2020-03-29,8,54,µg/mc
"Parco S. Chiara",PM10,2020-03-29,9,50,µg/mc
"Parco S. Chiara",PM10,2020-03-29,10,45,µg/mc
"Parco S. Chiara",PM10,2020-03-29,11,44,µg/mc
"Parco S. Chiara",PM10,2020-03-29,12,41,µg/mc
"Parco S. Chiara",PM10,2020-03-29,13,40,µg/mc
"Parco S. Chiara",PM10,2020-03-29,14,38,µg/mc
"Parco S. Chiara",PM10,2020-03-29,15,38,µg/mc
"Parco S. Chiara",PM10,2020-03-29,16,36,µg/mc
"Parco S. Chiara",PM10,2020-03-29,17,35,µg/mc
"Parco S. Chiara",PM10,2020-03-29,18,40,µg/mc
"Parco S. Chiara",PM10,2020-03-29,19,39,µg/mc
"Parco S. Chiara",PM10,2020-03-29,20,41,µg/mc
"Parco S. Chiara",PM10,2020-03-29,21,43,µg/mc
"Parco S. Chiara",PM10,2020-03-29,22,39,µg/mc
"Parco S. Chiara",PM10,2020-03-29,23,34,µg/mc
"Parco S. Chiara",PM10,2020-03-29,24,31,µg/mc
"Parco S. Chiara",PM10,2020-03-30,1,30,µg/mc
"Parco S. Chiara",PM10,2020-03-30,2,23,µg/mc
"Parco S. Chiara",PM10,2020-03-30,3,19,µg/mc
"Parco S. Chiara",PM10,2020-03-30,4,17,µg/mc
"Parco S. Chiara",PM10,2020-03-30,5,13,µg/mc
"Parco S. Chiara",PM10,2020-03-30,6,12,µg/mc
"Parco S. Chiara",PM10,2020-03-30,7,12,µg/mc
"Parco S. Chiara",PM10,2020-03-30,8,12,µg/mc
"Parco S. Chiara",PM10,2020-03-30,9,11,µg/mc
"Parco S. Chiara",PM10,2020-03-30,10,9,µg/mc
"Parco S. Chiara",PM10,2020-03-30,11,9,µg/mc
"Parco S. Chiara",PM10,2020-03-30,12,9,µg/mc
"Parco S. Chiara",PM10,2020-03-30,13,8,µg/mc
"Parco S. Chiara",PM10,2020-03-30,14,8,µg/mc
"Parco S. Chiara",PM10,2020-03-30,15,8,µg/mc
"Parco S. Chiara",PM10,2020-03-30,16,8,µg/mc
"Parco S. Chiara",PM10,2020-03-30,17,8,µg/mc
"Parco S. Chiara",PM10,2020-03-30,18,8,µg/mc
"Parco S. Chiara",PM10,2020-03-30,19,10,µg/mc
"Parco S. Chiara",PM10,2020-03-30,20,10,µg/mc
"Parco S. Chiara",PM10,2020-03-30,21,9,µg/mc
"Parco S. Chiara",PM10,2020-03-30,22,7,µg/mc
"Parco S. Chiara",PM10,2020-03-30,23,7,µg/mc
"Parco S. Chiara",PM10,2020-03-30,24,7,µg/mc
"Parco S. Chiara",PM10,2020-03-31,1,7,µg/mc
"Parco S. Chiara",PM10,2020-03-31,2,7,µg/mc
"Parco S. Chiara",PM10,2020-03-31,3,7,µg/mc
"Parco S. Chiara",PM10,2020-03-31,4,7,µg/mc
"Parco S. Chiara",PM10,2020-03-31,5,6,µg/mc
"Parco S. Chiara",PM10,2020-03-31,6,6,µg/mc
"Parco S. Chiara",PM10,2020-03-31,7,6,µg/mc
"Parco S. Chiara",PM10,2020-03-31,8,6,µg/mc
"Parco S. Chiara",PM10,2020-03-31,9,5,µg/mc
"Parco S. Chiara",PM10,2020-03-31,10,5,µg/mc
"Parco S. Chiara",PM10,2020-03-31,11,3,µg/mc
"Parco S. Chiara",PM10,2020-03-31,12,3,µg/mc
"Parco S. Chiara",PM10,2020-03-31,13,3,µg/mc
"Parco S. Chiara",PM10,2020-03-31,14,3,µg/mc
"Parco S. Chiara",PM10,2020-03-31,15,5,µg/mc
"Parco S. Chiara",PM10,2020-03-31,16,6,µg/mc
"Parco S. Chiara",PM10,2020-03-31,17,6,µg/mc
"Parco S. Chiara",PM10,2020-03-31,18,7,µg/mc
"Parco S. Chiara",PM10,2020-03-31,19,9,µg/mc
"Parco S. Chiara",PM10,2020-03-31,20,10,µg/mc
"Parco S. Chiara",PM10,2020-03-31,21,10,µg/mc
"Parco S. Chiara",PM10,2020-03-31,22,11,µg/mc
"Parco S. Chiara",PM10,2020-03-31,23,11,µg/mc
"Parco S. Chiara",PM10,2020-03-31,24,11,µg/mc
"Parco S. Chiara",PM10,2020-04-01,1,10,µg/mc
"Parco S. Chiara",PM10,2020-04-01,2,9,µg/mc
"Parco S. Chiara",PM10,2020-04-01,3,9,µg/mc
"Parco S. Chiara",PM10,2020-04-01,4,10,µg/mc
"Parco S. Chiara",PM10,2020-04-01,5,9,µg/mc
"Parco S. Chiara",PM10,2020-04-01,6,10,µg/mc
"Parco S. Chiara",PM10,2020-04-01,7,11,µg/mc
"Parco S. Chiara",PM10,2020-04-01,8,10,µg/mc
"Parco S. Chiara",PM10,2020-04-01,9,10,µg/mc
"Parco S. Chiara",PM10,2020-04-01,10,9,µg/mc
"Parco S. Chiara",PM10,2020-04-01,11,9,µg/mc
"Parco S. Chiara",PM10,2020-04-01,12,8,µg/mc
"Parco S. Chiara",PM10,2020-04-01,13,9,µg/mc
"Parco S. Chiara",PM10,2020-04-01,14,9,µg/mc
"Parco S. Chiara",PM10,2020-04-01,15,10,µg/mc
"Parco S. Chiara",PM10,2020-04-01,16,10,µg/mc
"Parco S. Chiara",PM10,2020-04-01,17,10,µg/mc
"Parco S. Chiara",PM10,2020-04-01,18,12,µg/mc
"Parco S. Chiara",PM10,2020-04-01,19,14,µg/mc
"Parco S. Chiara",PM10,2020-04-01,20,16,µg/mc
"Parco S. Chiara",PM10,2020-04-01,21,17,µg/mc
"Parco S. Chiara",PM10,2020-04-01,22,17,µg/mc
"Parco S. Chiara",PM10,2020-04-01,23,17,µg/mc
"Parco S. Chiara",PM10,2020-04-01,24,17,µg/mc
"Parco S. Chiara",PM10,2020-04-02,1,17,µg/mc
"Parco S. Chiara",PM10,2020-04-02,2,18,µg/mc
"Parco S. Chiara",PM10,2020-04-02,3,18,µg/mc
"Parco S. Chiara",PM10,2020-04-02,4,19,µg/mc
"Parco S. Chiara",PM10,2020-04-02,5,19,µg/mc
"Parco S. Chiara",PM10,2020-04-02,6,19,µg/mc
"Parco S. Chiara",PM10,2020-04-02,7,21,µg/mc
"Parco S. Chiara",PM10,2020-04-02,8,20,µg/mc
"Parco S. Chiara",PM10,2020-04-02,9,19,µg/mc
"Parco S. Chiara",PM10,2020-04-02,10,17,µg/mc
"Parco S. Chiara",PM10,2020-04-02,13,12,µg/mc
"Parco S. Chiara",PM10,2020-04-02,14,10,µg/mc
"Parco S. Chiara",PM10,2020-04-02,15,11,µg/mc
"Parco S. Chiara",PM10,2020-04-02,16,12,µg/mc
"Parco S. Chiara",PM10,2020-04-02,17,16,µg/mc
"Parco S. Chiara",PM10,2020-04-02,18,21,µg/mc
"Parco S. Chiara",PM10,2020-04-02,19,22,µg/mc
"Parco S. Chiara",PM10,2020-04-02,20,22,µg/mc
"Parco S. Chiara",PM10,2020-04-02,21,23,µg/mc
"Parco S. Chiara",PM10,2020-04-02,22,23,µg/mc
"Parco S. Chiara",PM10,2020-04-02,23,24,µg/mc
"Parco S. Chiara",PM10,2020-04-02,24,24,µg/mc
"Parco S. Chiara",PM10,2020-04-03,1,24,µg/mc
"Parco S. Chiara",PM10,2020-04-03,2,25,µg/mc
"Parco S. Chiara",PM10,2020-04-03,3,25,µg/mc
"Parco S. Chiara",PM10,2020-04-03,4,25,µg/mc
"Parco S. Chiara",PM10,2020-04-03,5,25,µg/mc
"Parco S. Chiara",PM10,2020-04-03,6,25,µg/mc
"Parco S. Chiara",PM10,2020-04-03,7,24,µg/mc
"Parco S. Chiara",PM10,2020-04-03,8,24,µg/mc
"Parco S. Chiara",PM10,2020-04-03,9,20,µg/mc
"Parco S. Chiara",PM10,2020-04-03,10,19,µg/mc
"Parco S. Chiara",PM10,2020-04-03,11,16,µg/mc
"Parco S. Chiara",PM10,2020-04-03,12,16,µg/mc
"Parco S. Chiara",PM10,2020-04-03,13,15,µg/mc
"Parco S. Chiara",PM10,2020-04-03,14,12,µg/mc
"Parco S. Chiara",PM10,2020-04-03,15,12,µg/mc
"Parco S. Chiara",PM10,2020-04-03,16,19,µg/mc
"Parco S. Chiara",PM10,2020-04-03,17,25,µg/mc
"Parco S. Chiara",PM10,2020-04-03,18,30,µg/mc
"Parco S. Chiara",PM10,2020-04-03,19,33,µg/mc
"Parco S. Chiara",PM10,2020-04-03,20,34,µg/mc
"Parco S. Chiara",PM10,2020-04-03,21,34,µg/mc
"Parco S. Chiara",PM10,2020-04-03,22,34,µg/mc
"Parco S. Chiara",PM10,2020-04-03,23,32,µg/mc
"Parco S. Chiara",PM10,2020-04-03,24,31,µg/mc
"Parco S. Chiara",PM10,2020-04-04,1,30,µg/mc
"Parco S. Chiara",PM10,2020-04-04,2,30,µg/mc
"Parco S. Chiara",PM10,2020-04-04,3,25,µg/mc
"Parco S. Chiara",PM10,2020-04-04,4,23,µg/mc
"Parco S. Chiara",PM10,2020-04-04,5,20,µg/mc
"Parco S. Chiara",PM10,2020-04-04,6,19,µg/mc
"Parco S. Chiara",PM10,2020-04-04,7,19,µg/mc
"Parco S. Chiara",PM10,2020-04-04,8,20,µg/mc
"Parco S. Chiara",PM10,2020-04-04,9,17,µg/mc
"Parco S. Chiara",PM10,2020-04-04,10,15,µg/mc
"Parco S. Chiara",PM10,2020-04-04,11,15,µg/mc
"Parco S. Chiara",PM10,2020-04-04,12,16,µg/mc
"Parco S. Chiara",PM10,2020-04-04,13,15,µg/mc
"Parco S. Chiara",PM10,2020-04-04,14,12,µg/mc
"Parco S. Chiara",PM10,2020-04-04,15,15,µg/mc
"Parco S. Chiara",PM10,2020-04-04,16,17,µg/mc
"Parco S. Chiara",PM10,2020-04-04,17,19,µg/mc
"Parco S. Chiara",PM10,2020-04-04,18,21,µg/mc
"Parco S. Chiara",PM10,2020-04-04,19,24,µg/mc
"Parco S. Chiara",PM10,2020-04-04,20,25,µg/mc
"Parco S. Chiara",PM10,2020-04-04,21,26,µg/mc
"Parco S. Chiara",PM10,2020-04-04,22,25,µg/mc
"Parco S. Chiara",PM10,2020-04-04,23,24,µg/mc
"Parco S. Chiara",PM10,2020-04-04,24,24,µg/mc
"Parco S. Chiara",PM10,2020-04-05,1,24,µg/mc
"Parco S. Chiara",PM10,2020-04-05,2,23,µg/mc
"Parco S. Chiara",PM10,2020-04-05,3,23,µg/mc
"Parco S. Chiara",PM10,2020-04-05,4,23,µg/mc
"Parco S. Chiara",PM10,2020-04-05,5,23,µg/mc
"Parco S. Chiara",PM10,2020-04-05,6,22,µg/mc
"Parco S. Chiara",PM10,2020-04-05,7,23,µg/mc
"Parco S. Chiara",PM10,2020-04-05,8,22,µg/mc
"Parco S. Chiara",PM10,2020-04-05,9,20,µg/mc
"Parco S. Chiara",PM10,2020-04-05,10,18,µg/mc
"Parco S. Chiara",PM10,2020-04-05,11,15,µg/mc
"Parco S. Chiara",PM10,2020-04-05,12,15,µg/mc
"Parco S. Chiara",PM10,2020-04-05,13,15,µg/mc
"Parco S. Chiara",PM10,2020-04-05,14,12,µg/mc
"Parco S. Chiara",PM10,2020-04-05,15,8,µg/mc
"Parco S. Chiara",PM10,2020-04-05,16,7,µg/mc
"Parco S. Chiara",PM10,2020-04-05,17,7,µg/mc
"Parco S. Chiara",PM10,2020-04-05,18,10,µg/mc
"Parco S. Chiara",PM10,2020-04-05,19,13,µg/mc
"Parco S. Chiara",PM10,2020-04-05,20,14,µg/mc
"Parco S. Chiara",PM10,2020-04-05,21,13,µg/mc
"Parco S. Chiara",PM10,2020-04-05,22,12,µg/mc
"Parco S. Chiara",PM10,2020-04-05,23,11,µg/mc
"Parco S. Chiara",PM10,2020-04-05,24,11,µg/mc
"Parco S. Chiara",PM10,2020-04-06,1,11,µg/mc
"Parco S. Chiara",PM10,2020-04-06,2,11,µg/mc
"Parco S. Chiara",PM10,2020-04-06,3,11,µg/mc
"Parco S. Chiara",PM10,2020-04-06,4,11,µg/mc
"Parco S. Chiara",PM10,2020-04-06,5,12,µg/mc
