Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2020-11-20,6,1,µg/mc
"Parco S. Chiara",PM10,2020-11-20,7,1,µg/mc
"Parco S. Chiara",PM10,2020-11-20,8,3,µg/mc
"Parco S. Chiara",PM10,2020-11-20,9,4,µg/mc
"Parco S. Chiara",PM10,2020-11-20,10,3,µg/mc
"Parco S. Chiara",PM10,2020-11-20,11,2,µg/mc
"Parco S. Chiara",PM10,2020-11-20,12,2,µg/mc
"Parco S. Chiara",PM10,2020-11-20,13,1,µg/mc
"Parco S. Chiara",PM10,2020-11-20,14,1,µg/mc
"Parco S. Chiara",PM10,2020-11-20,15,1,µg/mc
"Parco S. Chiara",PM10,2020-11-20,16,2,µg/mc
"Parco S. Chiara",PM10,2020-11-20,17,3,µg/mc
"Parco S. Chiara",PM10,2020-11-20,18,3,µg/mc
"Parco S. Chiara",PM10,2020-11-20,19,3,µg/mc
"Parco S. Chiara",PM10,2020-11-20,20,3,µg/mc
"Parco S. Chiara",PM10,2020-11-20,21,3,µg/mc
"Parco S. Chiara",PM10,2020-11-20,22,2,µg/mc
"Parco S. Chiara",PM10,2020-11-20,23,2,µg/mc
"Parco S. Chiara",PM10,2020-11-20,24,3,µg/mc
"Parco S. Chiara",PM10,2020-11-21,1,3,µg/mc
"Parco S. Chiara",PM10,2020-11-21,2,4,µg/mc
"Parco S. Chiara",PM10,2020-11-21,3,6,µg/mc
"Parco S. Chiara",PM10,2020-11-21,4,7,µg/mc
"Parco S. Chiara",PM10,2020-11-21,5,7,µg/mc
"Parco S. Chiara",PM10,2020-11-21,6,9,µg/mc
"Parco S. Chiara",PM10,2020-11-21,7,9,µg/mc
"Parco S. Chiara",PM10,2020-11-21,8,11,µg/mc
"Parco S. Chiara",PM10,2020-11-21,9,18,µg/mc
"Parco S. Chiara",PM10,2020-11-21,10,18,µg/mc
"Parco S. Chiara",PM10,2020-11-21,11,11,µg/mc
"Parco S. Chiara",PM10,2020-11-21,12,7,µg/mc
"Parco S. Chiara",PM10,2020-11-21,13,3,µg/mc
"Parco S. Chiara",PM10,2020-11-21,14,4,µg/mc
"Parco S. Chiara",PM10,2020-11-21,15,7,µg/mc
"Parco S. Chiara",PM10,2020-11-21,16,9,µg/mc
"Parco S. Chiara",PM10,2020-11-21,17,17,µg/mc
"Parco S. Chiara",PM10,2020-11-21,18,24,µg/mc
"Parco S. Chiara",PM10,2020-11-21,19,24,µg/mc
"Parco S. Chiara",PM10,2020-11-21,20,27,µg/mc
"Parco S. Chiara",PM10,2020-11-21,21,31,µg/mc
"Parco S. Chiara",PM10,2020-11-21,22,28,µg/mc
"Parco S. Chiara",PM10,2020-11-21,23,26,µg/mc
"Parco S. Chiara",PM10,2020-11-21,24,22,µg/mc
"Parco S. Chiara",PM10,2020-11-22,1,21,µg/mc
"Parco S. Chiara",PM10,2020-11-22,2,23,µg/mc
"Parco S. Chiara",PM10,2020-11-22,3,25,µg/mc
"Parco S. Chiara",PM10,2020-11-22,4,24,µg/mc
"Parco S. Chiara",PM10,2020-11-22,5,20,µg/mc
"Parco S. Chiara",PM10,2020-11-22,6,19,µg/mc
"Parco S. Chiara",PM10,2020-11-22,7,18,µg/mc
"Parco S. Chiara",PM10,2020-11-22,8,16,µg/mc
"Parco S. Chiara",PM10,2020-11-22,9,17,µg/mc
"Parco S. Chiara",PM10,2020-11-22,10,17,µg/mc
"Parco S. Chiara",PM10,2020-11-22,11,18,µg/mc
"Parco S. Chiara",PM10,2020-11-22,12,14,µg/mc
"Parco S. Chiara",PM10,2020-11-22,13,10,µg/mc
"Parco S. Chiara",PM10,2020-11-22,14,10,µg/mc
"Parco S. Chiara",PM10,2020-11-22,15,10,µg/mc
"Parco S. Chiara",PM10,2020-11-22,16,11,µg/mc
"Parco S. Chiara",PM10,2020-11-22,17,16,µg/mc
"Parco S. Chiara",PM10,2020-11-22,18,23,µg/mc
"Parco S. Chiara",PM10,2020-11-22,19,31,µg/mc
"Parco S. Chiara",PM10,2020-11-22,20,30,µg/mc
"Parco S. Chiara",PM10,2020-11-22,21,33,µg/mc
"Parco S. Chiara",PM10,2020-11-22,22,31,µg/mc
"Parco S. Chiara",PM10,2020-11-22,23,29,µg/mc
"Parco S. Chiara",PM10,2020-11-22,24,27,µg/mc
"Parco S. Chiara",PM10,2020-11-23,1,23,µg/mc
"Parco S. Chiara",PM10,2020-11-23,2,24,µg/mc
"Parco S. Chiara",PM10,2020-11-23,3,21,µg/mc
"Parco S. Chiara",PM10,2020-11-23,4,20,µg/mc
"Parco S. Chiara",PM10,2020-11-23,5,18,µg/mc
"Parco S. Chiara",PM10,2020-11-23,6,19,µg/mc
"Parco S. Chiara",PM10,2020-11-23,7,19,µg/mc
"Parco S. Chiara",PM10,2020-11-23,8,20,µg/mc
"Parco S. Chiara",PM10,2020-11-23,9,22,µg/mc
"Parco S. Chiara",PM10,2020-11-23,10,26,µg/mc
"Parco S. Chiara",PM10,2020-11-23,11,25,µg/mc
"Parco S. Chiara",PM10,2020-11-23,12,22,µg/mc
"Parco S. Chiara",PM10,2020-11-23,13,20,µg/mc
"Parco S. Chiara",PM10,2020-11-23,14,19,µg/mc
"Parco S. Chiara",PM10,2020-11-23,15,20,µg/mc
"Parco S. Chiara",PM10,2020-11-23,16,23,µg/mc
"Parco S. Chiara",PM10,2020-11-23,17,30,µg/mc
"Parco S. Chiara",PM10,2020-11-23,18,60,µg/mc
"Parco S. Chiara",PM10,2020-11-23,19,47,µg/mc
"Parco S. Chiara",PM10,2020-11-23,20,59,µg/mc
"Parco S. Chiara",PM10,2020-11-23,21,50,µg/mc
"Parco S. Chiara",PM10,2020-11-23,22,43,µg/mc
"Parco S. Chiara",PM10,2020-11-23,23,38,µg/mc
"Parco S. Chiara",PM10,2020-11-23,24,42,µg/mc
"Parco S. Chiara",PM10,2020-11-24,1,33,µg/mc
"Parco S. Chiara",PM10,2020-11-24,2,31,µg/mc
"Parco S. Chiara",PM10,2020-11-24,3,26,µg/mc
"Parco S. Chiara",PM10,2020-11-24,4,24,µg/mc
"Parco S. Chiara",PM10,2020-11-24,5,21,µg/mc
"Parco S. Chiara",PM10,2020-11-24,6,21,µg/mc
"Parco S. Chiara",PM10,2020-11-24,7,21,µg/mc
"Parco S. Chiara",PM10,2020-11-24,8,23,µg/mc
"Parco S. Chiara",PM10,2020-11-24,9,24,µg/mc
"Parco S. Chiara",PM10,2020-11-24,10,26,µg/mc
"Parco S. Chiara",PM10,2020-11-24,11,24,µg/mc
"Parco S. Chiara",PM10,2020-11-24,12,21,µg/mc
"Parco S. Chiara",PM10,2020-11-24,13,17,µg/mc
"Parco S. Chiara",PM10,2020-11-24,14,17,µg/mc
"Parco S. Chiara",PM10,2020-11-24,15,18,µg/mc
"Parco S. Chiara",PM10,2020-11-24,16,19,µg/mc
"Parco S. Chiara",PM10,2020-11-24,17,28,µg/mc
"Parco S. Chiara",PM10,2020-11-24,18,34,µg/mc
"Parco S. Chiara",PM10,2020-11-24,19,39,µg/mc
"Parco S. Chiara",PM10,2020-11-24,20,43,µg/mc
"Parco S. Chiara",PM10,2020-11-24,21,54,µg/mc
"Parco S. Chiara",PM10,2020-11-24,22,46,µg/mc
"Parco S. Chiara",PM10,2020-11-24,23,43,µg/mc
"Parco S. Chiara",PM10,2020-11-24,24,39,µg/mc
"Parco S. Chiara",PM10,2020-11-25,1,32,µg/mc
"Parco S. Chiara",PM10,2020-11-25,2,28,µg/mc
"Parco S. Chiara",PM10,2020-11-25,3,26,µg/mc
"Parco S. Chiara",PM10,2020-11-25,4,24,µg/mc
"Parco S. Chiara",PM10,2020-11-25,5,22,µg/mc
"Parco S. Chiara",PM10,2020-11-25,6,18,µg/mc
"Parco S. Chiara",PM10,2020-11-25,7,18,µg/mc
"Parco S. Chiara",PM10,2020-11-25,8,22,µg/mc
"Parco S. Chiara",PM10,2020-11-25,9,26,µg/mc
"Parco S. Chiara",PM10,2020-11-25,15,14,µg/mc
"Parco S. Chiara",PM10,2020-11-25,16,17,µg/mc
"Parco S. Chiara",PM10,2020-11-25,17,24,µg/mc
"Parco S. Chiara",PM10,2020-11-25,18,35,µg/mc
"Parco S. Chiara",PM10,2020-11-25,19,36,µg/mc
"Parco S. Chiara",PM10,2020-11-25,20,47,µg/mc
"Parco S. Chiara",PM10,2020-11-25,21,45,µg/mc
"Parco S. Chiara",PM10,2020-11-25,22,41,µg/mc
"Parco S. Chiara",PM10,2020-11-25,23,37,µg/mc
"Parco S. Chiara",PM10,2020-11-25,24,38,µg/mc
"Parco S. Chiara",PM10,2020-11-26,1,29,µg/mc
"Parco S. Chiara",PM10,2020-11-26,2,23,µg/mc
"Parco S. Chiara",PM10,2020-11-26,3,22,µg/mc
"Parco S. Chiara",PM10,2020-11-26,4,20,µg/mc
"Parco S. Chiara",PM10,2020-11-26,5,18,µg/mc
"Parco S. Chiara",PM10,2020-11-26,6,18,µg/mc
"Parco S. Chiara",PM10,2020-11-26,7,18,µg/mc
"Parco S. Chiara",PM10,2020-11-26,8,20,µg/mc
"Parco S. Chiara",PM10,2020-11-26,9,28,µg/mc
"Parco S. Chiara",PM10,2020-11-26,10,32,µg/mc
"Parco S. Chiara",PM10,2020-11-26,11,25,µg/mc
"Parco S. Chiara",PM10,2020-11-26,12,18,µg/mc
"Parco S. Chiara",PM10,2020-11-26,13,15,µg/mc
"Parco S. Chiara",PM10,2020-11-26,14,14,µg/mc
"Parco S. Chiara",PM10,2020-11-26,15,17,µg/mc
"Parco S. Chiara",PM10,2020-11-26,16,21,µg/mc
"Parco S. Chiara",PM10,2020-11-26,17,26,µg/mc
"Parco S. Chiara",PM10,2020-11-26,18,29,µg/mc
"Parco S. Chiara",PM10,2020-11-26,19,35,µg/mc
"Parco S. Chiara",PM10,2020-11-26,20,34,µg/mc
"Parco S. Chiara",PM10,2020-11-26,21,49,µg/mc
"Parco S. Chiara",PM10,2020-11-26,22,52,µg/mc
"Parco S. Chiara",PM10,2020-11-26,23,38,µg/mc
"Parco S. Chiara",PM10,2020-11-26,24,34,µg/mc
"Parco S. Chiara",PM10,2020-11-27,1,30,µg/mc
"Parco S. Chiara",PM10,2020-11-27,2,28,µg/mc
"Parco S. Chiara",PM10,2020-11-27,3,26,µg/mc
"Parco S. Chiara",PM10,2020-11-27,4,24,µg/mc
"Parco S. Chiara",PM10,2020-11-27,5,22,µg/mc
"Parco S. Chiara",PM10,2020-11-27,6,22,µg/mc
"Parco S. Chiara",PM10,2020-11-27,7,30,µg/mc
"Parco S. Chiara",PM10,2020-11-27,8,25,µg/mc
"Parco S. Chiara",PM10,2020-11-27,9,25,µg/mc
"Parco S. Chiara",PM10,2020-11-27,10,30,µg/mc
"Parco S. Chiara",PM10,2020-11-27,11,24,µg/mc
"Parco S. Chiara",PM10,2020-11-27,12,21,µg/mc
"Parco S. Chiara",PM10,2020-11-27,13,17,µg/mc
"Parco S. Chiara",PM10,2020-11-27,14,17,µg/mc
"Parco S. Chiara",PM10,2020-11-27,15,20,µg/mc
"Parco S. Chiara",PM10,2020-11-27,16,23,µg/mc
"Parco S. Chiara",PM10,2020-11-27,17,30,µg/mc
"Parco S. Chiara",PM10,2020-11-27,18,38,µg/mc
"Parco S. Chiara",PM10,2020-11-27,19,47,µg/mc
"Parco S. Chiara",PM10,2020-11-27,20,55,µg/mc
"Parco S. Chiara",PM10,2020-11-27,21,49,µg/mc
"Parco S. Chiara",PM10,2020-11-27,22,49,µg/mc
"Parco S. Chiara",PM10,2020-11-27,23,45,µg/mc
"Parco S. Chiara",PM10,2020-11-27,24,40,µg/mc
"Parco S. Chiara",PM10,2020-11-28,1,38,µg/mc
"Parco S. Chiara",PM10,2020-11-28,2,33,µg/mc
"Parco S. Chiara",PM10,2020-11-28,3,29,µg/mc
"Parco S. Chiara",PM10,2020-11-28,4,26,µg/mc
"Parco S. Chiara",PM10,2020-11-28,5,25,µg/mc
"Parco S. Chiara",PM10,2020-11-28,6,25,µg/mc
"Parco S. Chiara",PM10,2020-11-28,7,23,µg/mc
"Parco S. Chiara",PM10,2020-11-28,8,25,µg/mc
"Parco S. Chiara",PM10,2020-11-28,9,23,µg/mc
"Parco S. Chiara",PM10,2020-11-28,10,26,µg/mc
"Parco S. Chiara",PM10,2020-11-28,11,21,µg/mc
"Parco S. Chiara",PM10,2020-11-28,12,18,µg/mc
"Parco S. Chiara",PM10,2020-11-28,13,14,µg/mc
"Parco S. Chiara",PM10,2020-11-28,14,13,µg/mc
"Parco S. Chiara",PM10,2020-11-28,15,17,µg/mc
"Parco S. Chiara",PM10,2020-11-28,16,22,µg/mc
"Parco S. Chiara",PM10,2020-11-28,17,27,µg/mc
"Parco S. Chiara",PM10,2020-11-28,18,32,µg/mc
"Parco S. Chiara",PM10,2020-11-28,19,34,µg/mc
"Parco S. Chiara",PM10,2020-11-28,20,42,µg/mc
"Parco S. Chiara",PM10,2020-11-28,21,44,µg/mc
"Parco S. Chiara",PM10,2020-11-28,22,47,µg/mc
"Parco S. Chiara",PM10,2020-11-28,23,37,µg/mc
"Parco S. Chiara",PM10,2020-11-28,24,34,µg/mc
"Parco S. Chiara",PM10,2020-11-29,1,30,µg/mc
"Parco S. Chiara",PM10,2020-11-29,2,31,µg/mc
"Parco S. Chiara",PM10,2020-11-29,3,29,µg/mc
"Parco S. Chiara",PM10,2020-11-29,4,26,µg/mc
"Parco S. Chiara",PM10,2020-11-29,5,25,µg/mc
"Parco S. Chiara",PM10,2020-11-29,6,21,µg/mc
"Parco S. Chiara",PM10,2020-11-29,7,21,µg/mc
"Parco S. Chiara",PM10,2020-11-29,8,19,µg/mc
"Parco S. Chiara",PM10,2020-11-29,9,18,µg/mc
"Parco S. Chiara",PM10,2020-11-29,10,20,µg/mc
"Parco S. Chiara",PM10,2020-11-29,11,19,µg/mc
"Parco S. Chiara",PM10,2020-11-29,12,16,µg/mc
"Parco S. Chiara",PM10,2020-11-29,13,14,µg/mc
"Parco S. Chiara",PM10,2020-11-29,14,13,µg/mc
"Parco S. Chiara",PM10,2020-11-29,15,14,µg/mc
"Parco S. Chiara",PM10,2020-11-29,16,14,µg/mc
"Parco S. Chiara",PM10,2020-11-29,17,20,µg/mc
"Parco S. Chiara",PM10,2020-11-29,18,30,µg/mc
"Parco S. Chiara",PM10,2020-11-29,19,36,µg/mc
"Parco S. Chiara",PM10,2020-11-29,20,34,µg/mc
"Parco S. Chiara",PM10,2020-11-29,21,45,µg/mc
"Parco S. Chiara",PM10,2020-11-29,22,36,µg/mc
"Parco S. Chiara",PM10,2020-11-29,23,32,µg/mc
"Parco S. Chiara",PM10,2020-11-29,24,30,µg/mc
"Parco S. Chiara",PM10,2020-11-30,1,27,µg/mc
"Parco S. Chiara",PM10,2020-11-30,2,26,µg/mc
"Parco S. Chiara",PM10,2020-11-30,3,26,µg/mc
"Parco S. Chiara",PM10,2020-11-30,4,25,µg/mc
"Parco S. Chiara",PM10,2020-11-30,5,22,µg/mc
"Parco S. Chiara",PM10,2020-11-30,6,21,µg/mc
"Parco S. Chiara",PM10,2020-11-30,7,20,µg/mc
"Parco S. Chiara",PM10,2020-11-30,8,21,µg/mc
"Parco S. Chiara",PM10,2020-11-30,9,23,µg/mc
"Parco S. Chiara",PM10,2020-11-30,10,26,µg/mc
"Parco S. Chiara",PM10,2020-11-30,11,24,µg/mc
"Parco S. Chiara",PM10,2020-11-30,12,18,µg/mc
"Parco S. Chiara",PM10,2020-11-30,13,13,µg/mc
"Parco S. Chiara",PM10,2020-11-30,14,14,µg/mc
"Parco S. Chiara",PM10,2020-11-30,15,15,µg/mc
"Parco S. Chiara",PM10,2020-11-30,16,20,µg/mc
"Parco S. Chiara",PM10,2020-11-30,17,25,µg/mc
"Parco S. Chiara",PM10,2020-11-30,18,36,µg/mc
"Parco S. Chiara",PM10,2020-11-30,19,43,µg/mc
"Parco S. Chiara",PM10,2020-11-30,20,50,µg/mc
"Parco S. Chiara",PM10,2020-11-30,21,47,µg/mc
"Parco S. Chiara",PM10,2020-11-30,22,42,µg/mc
"Parco S. Chiara",PM10,2020-11-30,23,33,µg/mc
"Parco S. Chiara",PM10,2020-11-30,24,28,µg/mc
"Parco S. Chiara",PM10,2020-12-01,1,30,µg/mc
"Parco S. Chiara",PM10,2020-12-01,2,41,µg/mc
"Parco S. Chiara",PM10,2020-12-01,3,42,µg/mc
"Parco S. Chiara",PM10,2020-12-01,4,38,µg/mc
"Parco S. Chiara",PM10,2020-12-01,5,34,µg/mc
"Parco S. Chiara",PM10,2020-12-01,6,29,µg/mc
"Parco S. Chiara",PM10,2020-12-01,7,26,µg/mc
"Parco S. Chiara",PM10,2020-12-01,8,27,µg/mc
"Parco S. Chiara",PM10,2020-12-01,9,29,µg/mc
"Parco S. Chiara",PM10,2020-12-01,10,32,µg/mc
"Parco S. Chiara",PM10,2020-12-01,11,31,µg/mc
"Parco S. Chiara",PM10,2020-12-01,12,28,µg/mc
"Parco S. Chiara",PM10,2020-12-01,13,26,µg/mc
"Parco S. Chiara",PM10,2020-12-01,14,25,µg/mc
"Parco S. Chiara",PM10,2020-12-01,15,25,µg/mc
"Parco S. Chiara",PM10,2020-12-01,16,26,µg/mc
"Parco S. Chiara",PM10,2020-12-01,17,28,µg/mc
"Parco S. Chiara",PM10,2020-12-01,18,29,µg/mc
"Parco S. Chiara",PM10,2020-12-01,19,30,µg/mc
"Parco S. Chiara",PM10,2020-12-01,20,37,µg/mc
"Parco S. Chiara",PM10,2020-12-01,21,37,µg/mc
"Parco S. Chiara",PM10,2020-12-01,22,32,µg/mc
"Parco S. Chiara",PM10,2020-12-01,23,27,µg/mc
"Parco S. Chiara",PM10,2020-12-01,24,25,µg/mc
"Parco S. Chiara",PM10,2020-12-02,1,26,µg/mc
"Parco S. Chiara",PM10,2020-12-02,2,27,µg/mc
"Parco S. Chiara",PM10,2020-12-02,3,27,µg/mc
"Parco S. Chiara",PM10,2020-12-02,4,27,µg/mc
"Parco S. Chiara",PM10,2020-12-02,5,26,µg/mc
"Parco S. Chiara",PM10,2020-12-02,6,24,µg/mc
"Parco S. Chiara",PM10,2020-12-02,7,23,µg/mc
"Parco S. Chiara",PM10,2020-12-02,8,25,µg/mc
