Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2017-04-05,21,14,µg/mc
"Parco S. Chiara",PM10,2017-04-05,22,13,µg/mc
"Parco S. Chiara",PM10,2017-04-05,23,13,µg/mc
"Parco S. Chiara",PM10,2017-04-05,24,12,µg/mc
"Parco S. Chiara",PM10,2017-04-06,1,12,µg/mc
"Parco S. Chiara",PM10,2017-04-06,2,13,µg/mc
"Parco S. Chiara",PM10,2017-04-06,3,13,µg/mc
"Parco S. Chiara",PM10,2017-04-06,4,13,µg/mc
"Parco S. Chiara",PM10,2017-04-06,5,13,µg/mc
"Parco S. Chiara",PM10,2017-04-06,6,12,µg/mc
"Parco S. Chiara",PM10,2017-04-06,7,13,µg/mc
"Parco S. Chiara",PM10,2017-04-06,8,12,µg/mc
"Parco S. Chiara",PM10,2017-04-06,9,10,µg/mc
"Parco S. Chiara",PM10,2017-04-06,10,8,µg/mc
"Parco S. Chiara",PM10,2017-04-06,11,5,µg/mc
"Parco S. Chiara",PM10,2017-04-06,12,4,µg/mc
"Parco S. Chiara",PM10,2017-04-06,13,4,µg/mc
"Parco S. Chiara",PM10,2017-04-06,14,3,µg/mc
"Parco S. Chiara",PM10,2017-04-06,15,4,µg/mc
"Parco S. Chiara",PM10,2017-04-06,16,5,µg/mc
"Parco S. Chiara",PM10,2017-04-06,17,7,µg/mc
"Parco S. Chiara",PM10,2017-04-06,18,11,µg/mc
"Parco S. Chiara",PM10,2017-04-06,19,16,µg/mc
"Parco S. Chiara",PM10,2017-04-06,20,16,µg/mc
"Parco S. Chiara",PM10,2017-04-06,21,8,µg/mc
"Parco S. Chiara",PM10,2017-04-06,22,7,µg/mc
"Parco S. Chiara",PM10,2017-04-06,23,7,µg/mc
"Parco S. Chiara",PM10,2017-04-06,24,6,µg/mc
"Parco S. Chiara",PM10,2017-04-07,1,7,µg/mc
"Parco S. Chiara",PM10,2017-04-07,2,8,µg/mc
"Parco S. Chiara",PM10,2017-04-07,3,9,µg/mc
"Parco S. Chiara",PM10,2017-04-07,4,8,µg/mc
"Parco S. Chiara",PM10,2017-04-07,5,9,µg/mc
"Parco S. Chiara",PM10,2017-04-07,6,9,µg/mc
"Parco S. Chiara",PM10,2017-04-07,7,10,µg/mc
"Parco S. Chiara",PM10,2017-04-07,8,10,µg/mc
"Parco S. Chiara",PM10,2017-04-07,9,10,µg/mc
"Parco S. Chiara",PM10,2017-04-07,10,9,µg/mc
"Parco S. Chiara",PM10,2017-04-07,11,7,µg/mc
"Parco S. Chiara",PM10,2017-04-07,12,8,µg/mc
"Parco S. Chiara",PM10,2017-04-07,13,13,µg/mc
"Parco S. Chiara",PM10,2017-04-07,14,11,µg/mc
"Parco S. Chiara",PM10,2017-04-07,15,12,µg/mc
"Parco S. Chiara",PM10,2017-04-07,16,15,µg/mc
"Parco S. Chiara",PM10,2017-04-07,17,17,µg/mc
"Parco S. Chiara",PM10,2017-04-07,18,22,µg/mc
"Parco S. Chiara",PM10,2017-04-07,19,27,µg/mc
"Parco S. Chiara",PM10,2017-04-07,20,30,µg/mc
"Parco S. Chiara",PM10,2017-04-07,21,30,µg/mc
"Parco S. Chiara",PM10,2017-04-07,22,29,µg/mc
"Parco S. Chiara",PM10,2017-04-07,23,27,µg/mc
"Parco S. Chiara",PM10,2017-04-07,24,27,µg/mc
"Parco S. Chiara",PM10,2017-04-08,1,27,µg/mc
"Parco S. Chiara",PM10,2017-04-08,2,29,µg/mc
"Parco S. Chiara",PM10,2017-04-08,3,28,µg/mc
"Parco S. Chiara",PM10,2017-04-08,4,29,µg/mc
"Parco S. Chiara",PM10,2017-04-08,5,31,µg/mc
"Parco S. Chiara",PM10,2017-04-08,6,27,µg/mc
"Parco S. Chiara",PM10,2017-04-08,7,22,µg/mc
"Parco S. Chiara",PM10,2017-04-08,8,22,µg/mc
"Parco S. Chiara",PM10,2017-04-08,9,17,µg/mc
"Parco S. Chiara",PM10,2017-04-08,10,11,µg/mc
"Parco S. Chiara",PM10,2017-04-08,11,6,µg/mc
"Parco S. Chiara",PM10,2017-04-08,12,5,µg/mc
"Parco S. Chiara",PM10,2017-04-08,13,4,µg/mc
"Parco S. Chiara",PM10,2017-04-08,14,3,µg/mc
"Parco S. Chiara",PM10,2017-04-08,15,5,µg/mc
"Parco S. Chiara",PM10,2017-04-08,16,8,µg/mc
"Parco S. Chiara",PM10,2017-04-08,17,10,µg/mc
"Parco S. Chiara",PM10,2017-04-08,18,14,µg/mc
"Parco S. Chiara",PM10,2017-04-08,19,19,µg/mc
"Parco S. Chiara",PM10,2017-04-08,20,24,µg/mc
"Parco S. Chiara",PM10,2017-04-08,21,24,µg/mc
"Parco S. Chiara",PM10,2017-04-08,22,22,µg/mc
"Parco S. Chiara",PM10,2017-04-08,23,20,µg/mc
"Parco S. Chiara",PM10,2017-04-08,24,18,µg/mc
"Parco S. Chiara",PM10,2017-04-09,1,19,µg/mc
"Parco S. Chiara",PM10,2017-04-09,2,19,µg/mc
"Parco S. Chiara",PM10,2017-04-09,3,18,µg/mc
"Parco S. Chiara",PM10,2017-04-09,4,17,µg/mc
"Parco S. Chiara",PM10,2017-04-09,5,23,µg/mc
"Parco S. Chiara",PM10,2017-04-09,6,21,µg/mc
"Parco S. Chiara",PM10,2017-04-09,7,18,µg/mc
"Parco S. Chiara",PM10,2017-04-09,8,18,µg/mc
"Parco S. Chiara",PM10,2017-04-09,9,16,µg/mc
"Parco S. Chiara",PM10,2017-04-09,10,13,µg/mc
"Parco S. Chiara",PM10,2017-04-09,11,10,µg/mc
"Parco S. Chiara",PM10,2017-04-09,12,11,µg/mc
"Parco S. Chiara",PM10,2017-04-09,13,11,µg/mc
"Parco S. Chiara",PM10,2017-04-09,14,12,µg/mc
"Parco S. Chiara",PM10,2017-04-09,15,14,µg/mc
"Parco S. Chiara",PM10,2017-04-09,16,14,µg/mc
"Parco S. Chiara",PM10,2017-04-09,17,13,µg/mc
"Parco S. Chiara",PM10,2017-04-09,18,16,µg/mc
"Parco S. Chiara",PM10,2017-04-09,19,17,µg/mc
"Parco S. Chiara",PM10,2017-04-09,20,19,µg/mc
"Parco S. Chiara",PM10,2017-04-09,21,21,µg/mc
"Parco S. Chiara",PM10,2017-04-09,22,20,µg/mc
"Parco S. Chiara",PM10,2017-04-09,23,19,µg/mc
"Parco S. Chiara",PM10,2017-04-09,24,18,µg/mc
"Parco S. Chiara",PM10,2017-04-10,1,19,µg/mc
"Parco S. Chiara",PM10,2017-04-10,2,20,µg/mc
"Parco S. Chiara",PM10,2017-04-10,3,21,µg/mc
"Parco S. Chiara",PM10,2017-04-10,4,22,µg/mc
"Parco S. Chiara",PM10,2017-04-10,5,26,µg/mc
"Parco S. Chiara",PM10,2017-04-10,6,23,µg/mc
"Parco S. Chiara",PM10,2017-04-10,7,24,µg/mc
"Parco S. Chiara",PM10,2017-04-10,8,28,µg/mc
"Parco S. Chiara",PM10,2017-04-10,9,25,µg/mc
"Parco S. Chiara",PM10,2017-04-10,10,21,µg/mc
"Parco S. Chiara",PM10,2017-04-10,11,15,µg/mc
"Parco S. Chiara",PM10,2017-04-10,12,15,µg/mc
"Parco S. Chiara",PM10,2017-04-10,13,12,µg/mc
"Parco S. Chiara",PM10,2017-04-10,14,10,µg/mc
"Parco S. Chiara",PM10,2017-04-10,15,12,µg/mc
"Parco S. Chiara",PM10,2017-04-10,16,13,µg/mc
"Parco S. Chiara",PM10,2017-04-10,17,22,µg/mc
"Parco S. Chiara",PM10,2017-04-10,18,24,µg/mc
"Parco S. Chiara",PM10,2017-04-10,19,23,µg/mc
"Parco S. Chiara",PM10,2017-04-10,20,21,µg/mc
"Parco S. Chiara",PM10,2017-04-10,21,19,µg/mc
"Parco S. Chiara",PM10,2017-04-10,22,18,µg/mc
"Parco S. Chiara",PM10,2017-04-10,23,15,µg/mc
"Parco S. Chiara",PM10,2017-04-10,24,13,µg/mc
"Parco S. Chiara",PM10,2017-04-11,1,13,µg/mc
"Parco S. Chiara",PM10,2017-04-11,2,13,µg/mc
"Parco S. Chiara",PM10,2017-04-11,3,13,µg/mc
"Parco S. Chiara",PM10,2017-04-11,4,14,µg/mc
"Parco S. Chiara",PM10,2017-04-11,5,14,µg/mc
"Parco S. Chiara",PM10,2017-04-11,6,19,µg/mc
"Parco S. Chiara",PM10,2017-04-11,7,22,µg/mc
"Parco S. Chiara",PM10,2017-04-11,8,21,µg/mc
"Parco S. Chiara",PM10,2017-04-11,9,18,µg/mc
"Parco S. Chiara",PM10,2017-04-11,10,18,µg/mc
"Parco S. Chiara",PM10,2017-04-11,11,15,µg/mc
"Parco S. Chiara",PM10,2017-04-11,12,11,µg/mc
"Parco S. Chiara",PM10,2017-04-11,13,8,µg/mc
"Parco S. Chiara",PM10,2017-04-11,14,7,µg/mc
"Parco S. Chiara",PM10,2017-04-11,15,8,µg/mc
"Parco S. Chiara",PM10,2017-04-11,16,12,µg/mc
"Parco S. Chiara",PM10,2017-04-11,17,13,µg/mc
"Parco S. Chiara",PM10,2017-04-11,18,11,µg/mc
"Parco S. Chiara",PM10,2017-04-11,19,24,µg/mc
"Parco S. Chiara",PM10,2017-04-11,20,30,µg/mc
"Parco S. Chiara",PM10,2017-04-11,21,16,µg/mc
"Parco S. Chiara",PM10,2017-04-11,22,15,µg/mc
"Parco S. Chiara",PM10,2017-04-11,23,16,µg/mc
"Parco S. Chiara",PM10,2017-04-11,24,16,µg/mc
"Parco S. Chiara",PM10,2017-04-12,1,16,µg/mc
"Parco S. Chiara",PM10,2017-04-12,2,15,µg/mc
"Parco S. Chiara",PM10,2017-04-12,3,14,µg/mc
"Parco S. Chiara",PM10,2017-04-12,4,14,µg/mc
"Parco S. Chiara",PM10,2017-04-12,5,14,µg/mc
"Parco S. Chiara",PM10,2017-04-12,6,14,µg/mc
"Parco S. Chiara",PM10,2017-04-12,7,14,µg/mc
"Parco S. Chiara",PM10,2017-04-12,8,14,µg/mc
"Parco S. Chiara",PM10,2017-04-12,9,13,µg/mc
"Parco S. Chiara",PM10,2017-04-12,10,11,µg/mc
"Parco S. Chiara",PM10,2017-04-12,11,10,µg/mc
"Parco S. Chiara",PM10,2017-04-12,12,8,µg/mc
"Parco S. Chiara",PM10,2017-04-12,13,8,µg/mc
"Parco S. Chiara",PM10,2017-04-12,14,9,µg/mc
"Parco S. Chiara",PM10,2017-04-12,15,9,µg/mc
"Parco S. Chiara",PM10,2017-04-12,16,10,µg/mc
"Parco S. Chiara",PM10,2017-04-12,17,11,µg/mc
"Parco S. Chiara",PM10,2017-04-12,18,15,µg/mc
"Parco S. Chiara",PM10,2017-04-12,19,21,µg/mc
"Parco S. Chiara",PM10,2017-04-12,20,23,µg/mc
"Parco S. Chiara",PM10,2017-04-12,21,22,µg/mc
"Parco S. Chiara",PM10,2017-04-12,22,20,µg/mc
"Parco S. Chiara",PM10,2017-04-12,23,19,µg/mc
"Parco S. Chiara",PM10,2017-04-12,24,20,µg/mc
"Parco S. Chiara",PM10,2017-04-13,1,20,µg/mc
"Parco S. Chiara",PM10,2017-04-13,2,21,µg/mc
"Parco S. Chiara",PM10,2017-04-13,3,22,µg/mc
"Parco S. Chiara",PM10,2017-04-13,4,22,µg/mc
"Parco S. Chiara",PM10,2017-04-13,5,24,µg/mc
"Parco S. Chiara",PM10,2017-04-13,6,23,µg/mc
"Parco S. Chiara",PM10,2017-04-13,7,26,µg/mc
"Parco S. Chiara",PM10,2017-04-13,8,24,µg/mc
"Parco S. Chiara",PM10,2017-04-13,9,24,µg/mc
"Parco S. Chiara",PM10,2017-04-13,10,20,µg/mc
"Parco S. Chiara",PM10,2017-04-13,11,17,µg/mc
"Parco S. Chiara",PM10,2017-04-13,12,15,µg/mc
"Parco S. Chiara",PM10,2017-04-13,13,16,µg/mc
"Parco S. Chiara",PM10,2017-04-13,14,16,µg/mc
"Parco S. Chiara",PM10,2017-04-13,15,21,µg/mc
"Parco S. Chiara",PM10,2017-04-13,16,32,µg/mc
"Parco S. Chiara",PM10,2017-04-13,17,37,µg/mc
"Parco S. Chiara",PM10,2017-04-13,18,37,µg/mc
"Parco S. Chiara",PM10,2017-04-13,19,35,µg/mc
"Parco S. Chiara",PM10,2017-04-13,20,34,µg/mc
"Parco S. Chiara",PM10,2017-04-13,21,36,µg/mc
"Parco S. Chiara",PM10,2017-04-13,22,39,µg/mc
"Parco S. Chiara",PM10,2017-04-13,23,40,µg/mc
"Parco S. Chiara",PM10,2017-04-13,24,41,µg/mc
"Parco S. Chiara",PM10,2017-04-14,1,40,µg/mc
"Parco S. Chiara",PM10,2017-04-14,2,43,µg/mc
"Parco S. Chiara",PM10,2017-04-14,3,30,µg/mc
"Parco S. Chiara",PM10,2017-04-14,4,22,µg/mc
"Parco S. Chiara",PM10,2017-04-14,5,18,µg/mc
"Parco S. Chiara",PM10,2017-04-14,6,14,µg/mc
"Parco S. Chiara",PM10,2017-04-14,7,13,µg/mc
"Parco S. Chiara",PM10,2017-04-14,8,13,µg/mc
"Parco S. Chiara",PM10,2017-04-14,9,12,µg/mc
"Parco S. Chiara",PM10,2017-04-14,10,10,µg/mc
"Parco S. Chiara",PM10,2017-04-14,11,11,µg/mc
"Parco S. Chiara",PM10,2017-04-14,12,16,µg/mc
"Parco S. Chiara",PM10,2017-04-14,13,19,µg/mc
"Parco S. Chiara",PM10,2017-04-14,14,19,µg/mc
"Parco S. Chiara",PM10,2017-04-14,15,18,µg/mc
"Parco S. Chiara",PM10,2017-04-14,16,21,µg/mc
"Parco S. Chiara",PM10,2017-04-14,17,23,µg/mc
"Parco S. Chiara",PM10,2017-04-14,18,21,µg/mc
"Parco S. Chiara",PM10,2017-04-14,19,23,µg/mc
"Parco S. Chiara",PM10,2017-04-14,20,23,µg/mc
"Parco S. Chiara",PM10,2017-04-14,21,29,µg/mc
"Parco S. Chiara",PM10,2017-04-14,22,31,µg/mc
"Parco S. Chiara",PM10,2017-04-14,23,29,µg/mc
"Parco S. Chiara",PM10,2017-04-14,24,29,µg/mc
"Parco S. Chiara",PM10,2017-04-15,1,28,µg/mc
"Parco S. Chiara",PM10,2017-04-15,2,28,µg/mc
"Parco S. Chiara",PM10,2017-04-15,3,30,µg/mc
"Parco S. Chiara",PM10,2017-04-15,4,31,µg/mc
"Parco S. Chiara",PM10,2017-04-15,5,33,µg/mc
"Parco S. Chiara",PM10,2017-04-15,6,34,µg/mc
"Parco S. Chiara",PM10,2017-04-15,7,38,µg/mc
"Parco S. Chiara",PM10,2017-04-15,8,39,µg/mc
"Parco S. Chiara",PM10,2017-04-15,9,41,µg/mc
"Parco S. Chiara",PM10,2017-04-15,10,39,µg/mc
"Parco S. Chiara",PM10,2017-04-15,11,38,µg/mc
"Parco S. Chiara",PM10,2017-04-15,12,32,µg/mc
"Parco S. Chiara",PM10,2017-04-15,13,30,µg/mc
"Parco S. Chiara",PM10,2017-04-15,14,26,µg/mc
"Parco S. Chiara",PM10,2017-04-15,15,21,µg/mc
"Parco S. Chiara",PM10,2017-04-15,16,22,µg/mc
"Parco S. Chiara",PM10,2017-04-15,17,21,µg/mc
"Parco S. Chiara",PM10,2017-04-15,18,17,µg/mc
"Parco S. Chiara",PM10,2017-04-15,19,16,µg/mc
"Parco S. Chiara",PM10,2017-04-15,20,16,µg/mc
"Parco S. Chiara",PM10,2017-04-15,21,11,µg/mc
"Parco S. Chiara",PM10,2017-04-15,22,11,µg/mc
"Parco S. Chiara",PM10,2017-04-15,23,10,µg/mc
"Parco S. Chiara",PM10,2017-04-15,24,10,µg/mc
"Parco S. Chiara",PM10,2017-04-16,1,10,µg/mc
"Parco S. Chiara",PM10,2017-04-16,2,12,µg/mc
"Parco S. Chiara",PM10,2017-04-16,3,14,µg/mc
"Parco S. Chiara",PM10,2017-04-16,4,15,µg/mc
"Parco S. Chiara",PM10,2017-04-16,5,15,µg/mc
"Parco S. Chiara",PM10,2017-04-16,6,16,µg/mc
"Parco S. Chiara",PM10,2017-04-16,7,15,µg/mc
"Parco S. Chiara",PM10,2017-04-16,8,11,µg/mc
"Parco S. Chiara",PM10,2017-04-16,9,8,µg/mc
"Parco S. Chiara",PM10,2017-04-16,10,7,µg/mc
"Parco S. Chiara",PM10,2017-04-16,11,3,µg/mc
"Parco S. Chiara",PM10,2017-04-16,12,2,µg/mc
"Parco S. Chiara",PM10,2017-04-16,13,2,µg/mc
"Parco S. Chiara",PM10,2017-04-16,14,2,µg/mc
"Parco S. Chiara",PM10,2017-04-16,15,2,µg/mc
"Parco S. Chiara",PM10,2017-04-16,16,4,µg/mc
"Parco S. Chiara",PM10,2017-04-16,17,4,µg/mc
"Parco S. Chiara",PM10,2017-04-16,18,5,µg/mc
"Parco S. Chiara",PM10,2017-04-16,19,7,µg/mc
"Parco S. Chiara",PM10,2017-04-16,20,5,µg/mc
"Parco S. Chiara",PM10,2017-04-16,21,4,µg/mc
"Parco S. Chiara",PM10,2017-04-16,22,4,µg/mc
"Parco S. Chiara",PM10,2017-04-16,23,3,µg/mc
"Parco S. Chiara",PM10,2017-04-16,24,4,µg/mc
"Parco S. Chiara",PM10,2017-04-17,1,4,µg/mc
"Parco S. Chiara",PM10,2017-04-17,2,3,µg/mc
"Parco S. Chiara",PM10,2017-04-17,3,4,µg/mc
"Parco S. Chiara",PM10,2017-04-17,4,5,µg/mc
"Parco S. Chiara",PM10,2017-04-17,5,5,µg/mc
"Parco S. Chiara",PM10,2017-04-17,6,5,µg/mc
"Parco S. Chiara",PM10,2017-04-17,7,5,µg/mc
"Parco S. Chiara",PM10,2017-04-17,8,4,µg/mc
"Parco S. Chiara",PM10,2017-04-17,9,2,µg/mc
"Parco S. Chiara",PM10,2017-04-17,10,2,µg/mc
"Parco S. Chiara",PM10,2017-04-17,11,2,µg/mc
"Parco S. Chiara",PM10,2017-04-17,12,2,µg/mc
"Parco S. Chiara",PM10,2017-04-17,13,2,µg/mc
"Parco S. Chiara",PM10,2017-04-17,14,2,µg/mc
"Parco S. Chiara",PM10,2017-04-17,15,3,µg/mc
"Parco S. Chiara",PM10,2017-04-17,16,3,µg/mc
"Parco S. Chiara",PM10,2017-04-17,17,4,µg/mc
"Parco S. Chiara",PM10,2017-04-17,18,5,µg/mc
"Parco S. Chiara",PM10,2017-04-17,19,6,µg/mc
"Parco S. Chiara",PM10,2017-04-17,20,7,µg/mc
"Parco S. Chiara",PM10,2017-04-17,21,9,µg/mc
"Parco S. Chiara",PM10,2017-04-17,22,10,µg/mc
"Parco S. Chiara",PM10,2017-04-17,23,10,µg/mc
"Parco S. Chiara",PM10,2017-04-17,24,9,µg/mc
"Parco S. Chiara",PM10,2017-04-18,1,9,µg/mc
"Parco S. Chiara",PM10,2017-04-18,2,10,µg/mc
"Parco S. Chiara",PM10,2017-04-18,3,10,µg/mc
"Parco S. Chiara",PM10,2017-04-18,4,12,µg/mc
"Parco S. Chiara",PM10,2017-04-18,5,13,µg/mc
"Parco S. Chiara",PM10,2017-04-18,6,10,µg/mc
"Parco S. Chiara",PM10,2017-04-18,7,9,µg/mc
"Parco S. Chiara",PM10,2017-04-18,8,12,µg/mc
"Parco S. Chiara",PM10,2017-04-18,9,6,µg/mc
"Parco S. Chiara",PM10,2017-04-18,10,4,µg/mc
"Parco S. Chiara",PM10,2017-04-18,11,3,µg/mc
"Parco S. Chiara",PM10,2017-04-18,12,2,µg/mc
"Parco S. Chiara",PM10,2017-04-18,13,3,µg/mc
"Parco S. Chiara",PM10,2017-04-18,14,4,µg/mc
"Parco S. Chiara",PM10,2017-04-18,15,4,µg/mc
"Parco S. Chiara",PM10,2017-04-18,16,3,µg/mc
"Parco S. Chiara",PM10,2017-04-18,17,3,µg/mc
"Parco S. Chiara",PM10,2017-04-18,18,4,µg/mc
"Parco S. Chiara",PM10,2017-04-18,19,4,µg/mc
"Parco S. Chiara",PM10,2017-04-18,20,5,µg/mc
"Parco S. Chiara",PM10,2017-04-18,21,5,µg/mc
"Parco S. Chiara",PM10,2017-04-18,22,5,µg/mc
"Parco S. Chiara",PM10,2017-04-18,23,4,µg/mc
"Parco S. Chiara",PM10,2017-04-18,24,4,µg/mc
"Parco S. Chiara",PM10,2017-04-19,1,5,µg/mc
"Parco S. Chiara",PM10,2017-04-19,2,5,µg/mc
"Parco S. Chiara",PM10,2017-04-19,3,5,µg/mc
"Parco S. Chiara",PM10,2017-04-19,4,5,µg/mc
"Parco S. Chiara",PM10,2017-04-19,5,5,µg/mc
"Parco S. Chiara",PM10,2017-04-19,6,5,µg/mc
"Parco S. Chiara",PM10,2017-04-19,7,5,µg/mc
"Parco S. Chiara",PM10,2017-04-19,8,4,µg/mc
"Parco S. Chiara",PM10,2017-04-19,9,3,µg/mc
"Parco S. Chiara",PM10,2017-04-19,10,3,µg/mc
"Parco S. Chiara",PM10,2017-04-19,11,3,µg/mc
"Parco S. Chiara",PM10,2017-04-19,12,4,µg/mc
"Parco S. Chiara",PM10,2017-04-19,13,4,µg/mc
"Parco S. Chiara",PM10,2017-04-19,14,4,µg/mc
"Parco S. Chiara",PM10,2017-04-19,15,6,µg/mc
"Parco S. Chiara",PM10,2017-04-19,16,6,µg/mc
"Parco S. Chiara",PM10,2017-04-19,17,6,µg/mc
"Parco S. Chiara",PM10,2017-04-19,18,6,µg/mc
"Parco S. Chiara",PM10,2017-04-19,19,7,µg/mc
"Parco S. Chiara",PM10,2017-04-19,20,7,µg/mc
"Parco S. Chiara",PM10,2017-04-19,21,6,µg/mc
"Parco S. Chiara",PM10,2017-04-19,22,6,µg/mc
"Parco S. Chiara",PM10,2017-04-19,23,6,µg/mc
"Parco S. Chiara",PM10,2017-04-19,24,6,µg/mc
"Parco S. Chiara",PM10,2017-04-20,1,5,µg/mc
"Parco S. Chiara",PM10,2017-04-20,2,5,µg/mc
"Parco S. Chiara",PM10,2017-04-20,3,5,µg/mc
"Parco S. Chiara",PM10,2017-04-20,4,5,µg/mc
"Parco S. Chiara",PM10,2017-04-20,5,6,µg/mc
"Parco S. Chiara",PM10,2017-04-20,6,6,µg/mc
"Parco S. Chiara",PM10,2017-04-20,7,7,µg/mc
"Parco S. Chiara",PM10,2017-04-20,8,7,µg/mc
"Parco S. Chiara",PM10,2017-04-20,9,6,µg/mc
"Parco S. Chiara",PM10,2017-04-20,10,5,µg/mc
"Parco S. Chiara",PM10,2017-04-20,11,4,µg/mc
"Parco S. Chiara",PM10,2017-04-20,12,3,µg/mc
"Parco S. Chiara",PM10,2017-04-20,13,4,µg/mc
"Parco S. Chiara",PM10,2017-04-20,14,4,µg/mc
"Parco S. Chiara",PM10,2017-04-20,15,5,µg/mc
"Parco S. Chiara",PM10,2017-04-20,16,5,µg/mc
"Parco S. Chiara",PM10,2017-04-20,17,5,µg/mc
"Parco S. Chiara",PM10,2017-04-20,18,5,µg/mc
"Parco S. Chiara",PM10,2017-04-20,19,5,µg/mc
"Parco S. Chiara",PM10,2017-04-20,20,6,µg/mc
"Parco S. Chiara",PM10,2017-04-20,21,7,µg/mc
"Parco S. Chiara",PM10,2017-04-20,22,7,µg/mc
"Parco S. Chiara",PM10,2017-04-20,23,7,µg/mc
"Parco S. Chiara",PM10,2017-04-20,24,7,µg/mc
"Parco S. Chiara",PM10,2017-04-21,1,7,µg/mc
"Parco S. Chiara",PM10,2017-04-21,2,7,µg/mc
"Parco S. Chiara",PM10,2017-04-21,3,7,µg/mc
"Parco S. Chiara",PM10,2017-04-21,4,8,µg/mc
"Parco S. Chiara",PM10,2017-04-21,5,8,µg/mc
"Parco S. Chiara",PM10,2017-04-21,6,9,µg/mc
"Parco S. Chiara",PM10,2017-04-21,7,11,µg/mc
"Parco S. Chiara",PM10,2017-04-21,8,12,µg/mc
"Parco S. Chiara",PM10,2017-04-21,9,12,µg/mc
"Parco S. Chiara",PM10,2017-04-21,10,10,µg/mc
"Parco S. Chiara",PM10,2017-04-21,11,8,µg/mc
"Parco S. Chiara",PM10,2017-04-21,12,7,µg/mc
"Parco S. Chiara",PM10,2017-04-21,13,6,µg/mc
"Parco S. Chiara",PM10,2017-04-21,14,6,µg/mc
"Parco S. Chiara",PM10,2017-04-21,15,7,µg/mc
"Parco S. Chiara",PM10,2017-04-21,16,10,µg/mc
"Parco S. Chiara",PM10,2017-04-21,17,11,µg/mc
"Parco S. Chiara",PM10,2017-04-21,18,18,µg/mc
"Parco S. Chiara",PM10,2017-04-21,19,24,µg/mc
"Parco S. Chiara",PM10,2017-04-21,20,26,µg/mc
"Parco S. Chiara",PM10,2017-04-21,21,26,µg/mc
"Parco S. Chiara",PM10,2017-04-21,22,26,µg/mc
"Parco S. Chiara",PM10,2017-04-21,23,26,µg/mc
"Parco S. Chiara",PM10,2017-04-21,24,25,µg/mc
"Parco S. Chiara",PM10,2017-04-22,1,25,µg/mc
"Parco S. Chiara",PM10,2017-04-22,2,25,µg/mc
"Parco S. Chiara",PM10,2017-04-22,3,25,µg/mc
"Parco S. Chiara",PM10,2017-04-22,4,24,µg/mc
