Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2012-11-01,23,40,µg/mc
"Parco S. Chiara",PM10,2012-11-01,24,32,µg/mc
"Parco S. Chiara",PM10,2012-11-02,1,24,µg/mc
"Parco S. Chiara",PM10,2012-11-02,2,22,µg/mc
"Parco S. Chiara",PM10,2012-11-02,3,17,µg/mc
"Parco S. Chiara",PM10,2012-11-02,4,17,µg/mc
"Parco S. Chiara",PM10,2012-11-02,5,17,µg/mc
"Parco S. Chiara",PM10,2012-11-02,6,18,µg/mc
"Parco S. Chiara",PM10,2012-11-02,7,19,µg/mc
"Parco S. Chiara",PM10,2012-11-02,8,21,µg/mc
"Parco S. Chiara",PM10,2012-11-02,9,23,µg/mc
"Parco S. Chiara",PM10,2012-11-02,10,18,µg/mc
"Parco S. Chiara",PM10,2012-11-02,11,18,µg/mc
"Parco S. Chiara",PM10,2012-11-02,12,14,µg/mc
"Parco S. Chiara",PM10,2012-11-02,13,11,µg/mc
"Parco S. Chiara",PM10,2012-11-02,14,11,µg/mc
"Parco S. Chiara",PM10,2012-11-02,15,11,µg/mc
"Parco S. Chiara",PM10,2012-11-02,16,14,µg/mc
"Parco S. Chiara",PM10,2012-11-02,17,19,µg/mc
"Parco S. Chiara",PM10,2012-11-02,18,29,µg/mc
"Parco S. Chiara",PM10,2012-11-02,19,33,µg/mc
"Parco S. Chiara",PM10,2012-11-02,20,27,µg/mc
"Parco S. Chiara",PM10,2012-11-02,21,33,µg/mc
"Parco S. Chiara",PM10,2012-11-02,22,30,µg/mc
"Parco S. Chiara",PM10,2012-11-02,23,29,µg/mc
"Parco S. Chiara",PM10,2012-11-02,24,24,µg/mc
"Parco S. Chiara",PM10,2012-11-03,1,27,µg/mc
"Parco S. Chiara",PM10,2012-11-03,2,23,µg/mc
"Parco S. Chiara",PM10,2012-11-03,3,16,µg/mc
"Parco S. Chiara",PM10,2012-11-03,4,14,µg/mc
"Parco S. Chiara",PM10,2012-11-03,5,16,µg/mc
"Parco S. Chiara",PM10,2012-11-03,6,14,µg/mc
"Parco S. Chiara",PM10,2012-11-03,7,14,µg/mc
"Parco S. Chiara",PM10,2012-11-03,8,15,µg/mc
"Parco S. Chiara",PM10,2012-11-03,9,16,µg/mc
"Parco S. Chiara",PM10,2012-11-03,10,17,µg/mc
"Parco S. Chiara",PM10,2012-11-03,11,18,µg/mc
"Parco S. Chiara",PM10,2012-11-03,12,17,µg/mc
"Parco S. Chiara",PM10,2012-11-03,13,16,µg/mc
"Parco S. Chiara",PM10,2012-11-03,14,16,µg/mc
"Parco S. Chiara",PM10,2012-11-03,15,18,µg/mc
"Parco S. Chiara",PM10,2012-11-03,16,21,µg/mc
"Parco S. Chiara",PM10,2012-11-03,17,21,µg/mc
"Parco S. Chiara",PM10,2012-11-03,18,22,µg/mc
"Parco S. Chiara",PM10,2012-11-03,19,23,µg/mc
"Parco S. Chiara",PM10,2012-11-03,20,26,µg/mc
"Parco S. Chiara",PM10,2012-11-03,21,26,µg/mc
"Parco S. Chiara",PM10,2012-11-03,22,25,µg/mc
"Parco S. Chiara",PM10,2012-11-03,23,25,µg/mc
"Parco S. Chiara",PM10,2012-11-03,24,29,µg/mc
"Parco S. Chiara",PM10,2012-11-04,1,31,µg/mc
"Parco S. Chiara",PM10,2012-11-04,2,29,µg/mc
"Parco S. Chiara",PM10,2012-11-04,3,29,µg/mc
"Parco S. Chiara",PM10,2012-11-04,4,27,µg/mc
"Parco S. Chiara",PM10,2012-11-04,5,28,µg/mc
"Parco S. Chiara",PM10,2012-11-04,6,24,µg/mc
"Parco S. Chiara",PM10,2012-11-04,7,18,µg/mc
"Parco S. Chiara",PM10,2012-11-04,8,16,µg/mc
"Parco S. Chiara",PM10,2012-11-04,9,16,µg/mc
"Parco S. Chiara",PM10,2012-11-04,10,16,µg/mc
"Parco S. Chiara",PM10,2012-11-04,11,16,µg/mc
"Parco S. Chiara",PM10,2012-11-04,12,16,µg/mc
"Parco S. Chiara",PM10,2012-11-04,13,16,µg/mc
"Parco S. Chiara",PM10,2012-11-04,14,13,µg/mc
"Parco S. Chiara",PM10,2012-11-04,15,11,µg/mc
"Parco S. Chiara",PM10,2012-11-04,16,10,µg/mc
"Parco S. Chiara",PM10,2012-11-04,17,8,µg/mc
"Parco S. Chiara",PM10,2012-11-04,18,8,µg/mc
"Parco S. Chiara",PM10,2012-11-04,19,9,µg/mc
"Parco S. Chiara",PM10,2012-11-04,20,7,µg/mc
"Parco S. Chiara",PM10,2012-11-04,21,9,µg/mc
"Parco S. Chiara",PM10,2012-11-04,22,7,µg/mc
"Parco S. Chiara",PM10,2012-11-04,23,6,µg/mc
"Parco S. Chiara",PM10,2012-11-04,24,5,µg/mc
"Parco S. Chiara",PM10,2012-11-05,1,4,µg/mc
"Parco S. Chiara",PM10,2012-11-05,2,4,µg/mc
"Parco S. Chiara",PM10,2012-11-05,3,3,µg/mc
"Parco S. Chiara",PM10,2012-11-05,4,3,µg/mc
"Parco S. Chiara",PM10,2012-11-05,5,3,µg/mc
"Parco S. Chiara",PM10,2012-11-05,6,3,µg/mc
"Parco S. Chiara",PM10,2012-11-05,7,3,µg/mc
"Parco S. Chiara",PM10,2012-11-05,8,4,µg/mc
"Parco S. Chiara",PM10,2012-11-05,9,7,µg/mc
"Parco S. Chiara",PM10,2012-11-05,10,4,µg/mc
"Parco S. Chiara",PM10,2012-11-05,11,3,µg/mc
"Parco S. Chiara",PM10,2012-11-05,12,3,µg/mc
"Parco S. Chiara",PM10,2012-11-05,13,3,µg/mc
"Parco S. Chiara",PM10,2012-11-05,14,3,µg/mc
"Parco S. Chiara",PM10,2012-11-05,15,2,µg/mc
"Parco S. Chiara",PM10,2012-11-05,16,6,µg/mc
"Parco S. Chiara",PM10,2012-11-05,17,9,µg/mc
"Parco S. Chiara",PM10,2012-11-05,18,18,µg/mc
"Parco S. Chiara",PM10,2012-11-05,19,24,µg/mc
"Parco S. Chiara",PM10,2012-11-05,20,22,µg/mc
"Parco S. Chiara",PM10,2012-11-05,21,19,µg/mc
"Parco S. Chiara",PM10,2012-11-05,22,20,µg/mc
"Parco S. Chiara",PM10,2012-11-05,23,17,µg/mc
"Parco S. Chiara",PM10,2012-11-05,24,15,µg/mc
"Parco S. Chiara",PM10,2012-11-06,1,13,µg/mc
"Parco S. Chiara",PM10,2012-11-06,2,11,µg/mc
"Parco S. Chiara",PM10,2012-11-06,3,9,µg/mc
"Parco S. Chiara",PM10,2012-11-06,4,8,µg/mc
"Parco S. Chiara",PM10,2012-11-06,5,7,µg/mc
"Parco S. Chiara",PM10,2012-11-06,6,7,µg/mc
"Parco S. Chiara",PM10,2012-11-06,7,8,µg/mc
"Parco S. Chiara",PM10,2012-11-06,8,13,µg/mc
"Parco S. Chiara",PM10,2012-11-06,9,13,µg/mc
"Parco S. Chiara",PM10,2012-11-06,10,10,µg/mc
"Parco S. Chiara",PM10,2012-11-06,11,8,µg/mc
"Parco S. Chiara",PM10,2012-11-06,12,6,µg/mc
"Parco S. Chiara",PM10,2012-11-06,13,6,µg/mc
"Parco S. Chiara",PM10,2012-11-06,14,6,µg/mc
"Parco S. Chiara",PM10,2012-11-06,15,9,µg/mc
"Parco S. Chiara",PM10,2012-11-06,16,11,µg/mc
"Parco S. Chiara",PM10,2012-11-06,17,14,µg/mc
"Parco S. Chiara",PM10,2012-11-06,18,21,µg/mc
"Parco S. Chiara",PM10,2012-11-06,19,29,µg/mc
"Parco S. Chiara",PM10,2012-11-06,20,22,µg/mc
"Parco S. Chiara",PM10,2012-11-06,21,21,µg/mc
"Parco S. Chiara",PM10,2012-11-06,22,17,µg/mc
"Parco S. Chiara",PM10,2012-11-06,23,15,µg/mc
"Parco S. Chiara",PM10,2012-11-06,24,11,µg/mc
"Parco S. Chiara",PM10,2012-11-07,1,11,µg/mc
"Parco S. Chiara",PM10,2012-11-07,2,11,µg/mc
"Parco S. Chiara",PM10,2012-11-07,3,10,µg/mc
"Parco S. Chiara",PM10,2012-11-07,4,9,µg/mc
"Parco S. Chiara",PM10,2012-11-07,5,8,µg/mc
"Parco S. Chiara",PM10,2012-11-07,6,8,µg/mc
"Parco S. Chiara",PM10,2012-11-07,7,10,µg/mc
"Parco S. Chiara",PM10,2012-11-07,8,15,µg/mc
"Parco S. Chiara",PM10,2012-11-07,9,24,µg/mc
"Parco S. Chiara",PM10,2012-11-07,10,17,µg/mc
"Parco S. Chiara",PM10,2012-11-07,11,13,µg/mc
"Parco S. Chiara",PM10,2012-11-07,12,7,µg/mc
"Parco S. Chiara",PM10,2012-11-07,13,6,µg/mc
"Parco S. Chiara",PM10,2012-11-07,14,6,µg/mc
"Parco S. Chiara",PM10,2012-11-07,15,13,µg/mc
"Parco S. Chiara",PM10,2012-11-07,16,18,µg/mc
"Parco S. Chiara",PM10,2012-11-07,17,26,µg/mc
"Parco S. Chiara",PM10,2012-11-07,18,31,µg/mc
"Parco S. Chiara",PM10,2012-11-07,19,41,µg/mc
"Parco S. Chiara",PM10,2012-11-07,20,39,µg/mc
"Parco S. Chiara",PM10,2012-11-07,21,35,µg/mc
"Parco S. Chiara",PM10,2012-11-07,22,39,µg/mc
"Parco S. Chiara",PM10,2012-11-07,23,37,µg/mc
