Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2016-02-10,12,2,µg/mc
"Parco S. Chiara",PM10,2016-02-10,13,1,µg/mc
"Parco S. Chiara",PM10,2016-02-10,14,2,µg/mc
"Parco S. Chiara",PM10,2016-02-10,15,1,µg/mc
"Parco S. Chiara",PM10,2016-02-10,16,1,µg/mc
"Parco S. Chiara",PM10,2016-02-10,17,2,µg/mc
"Parco S. Chiara",PM10,2016-02-10,18,11,µg/mc
"Parco S. Chiara",PM10,2016-02-10,19,17,µg/mc
"Parco S. Chiara",PM10,2016-02-10,20,20,µg/mc
"Parco S. Chiara",PM10,2016-02-10,21,24,µg/mc
"Parco S. Chiara",PM10,2016-02-10,22,23,µg/mc
"Parco S. Chiara",PM10,2016-02-10,23,20,µg/mc
"Parco S. Chiara",PM10,2016-02-10,24,13,µg/mc
"Parco S. Chiara",PM10,2016-02-11,1,10,µg/mc
"Parco S. Chiara",PM10,2016-02-11,2,10,µg/mc
"Parco S. Chiara",PM10,2016-02-11,3,8,µg/mc
"Parco S. Chiara",PM10,2016-02-11,4,6,µg/mc
"Parco S. Chiara",PM10,2016-02-11,5,5,µg/mc
"Parco S. Chiara",PM10,2016-02-11,6,4,µg/mc
"Parco S. Chiara",PM10,2016-02-11,7,6,µg/mc
"Parco S. Chiara",PM10,2016-02-11,8,10,µg/mc
"Parco S. Chiara",PM10,2016-02-11,9,13,µg/mc
"Parco S. Chiara",PM10,2016-02-11,10,9,µg/mc
"Parco S. Chiara",PM10,2016-02-11,11,7,µg/mc
"Parco S. Chiara",PM10,2016-02-11,12,4,µg/mc
"Parco S. Chiara",PM10,2016-02-11,13,3,µg/mc
"Parco S. Chiara",PM10,2016-02-11,14,2,µg/mc
"Parco S. Chiara",PM10,2016-02-11,15,3,µg/mc
"Parco S. Chiara",PM10,2016-02-11,16,3,µg/mc
"Parco S. Chiara",PM10,2016-02-11,17,3,µg/mc
"Parco S. Chiara",PM10,2016-02-11,18,12,µg/mc
"Parco S. Chiara",PM10,2016-02-11,19,22,µg/mc
"Parco S. Chiara",PM10,2016-02-11,20,23,µg/mc
"Parco S. Chiara",PM10,2016-02-11,21,26,µg/mc
"Parco S. Chiara",PM10,2016-02-11,22,27,µg/mc
"Parco S. Chiara",PM10,2016-02-11,23,29,µg/mc
"Parco S. Chiara",PM10,2016-02-11,24,25,µg/mc
"Parco S. Chiara",PM10,2016-02-12,1,26,µg/mc
"Parco S. Chiara",PM10,2016-02-12,2,22,µg/mc
"Parco S. Chiara",PM10,2016-02-12,3,19,µg/mc
"Parco S. Chiara",PM10,2016-02-12,4,16,µg/mc
"Parco S. Chiara",PM10,2016-02-12,5,13,µg/mc
"Parco S. Chiara",PM10,2016-02-12,6,11,µg/mc
"Parco S. Chiara",PM10,2016-02-12,7,12,µg/mc
"Parco S. Chiara",PM10,2016-02-12,8,12,µg/mc
"Parco S. Chiara",PM10,2016-02-12,9,14,µg/mc
"Parco S. Chiara",PM10,2016-02-12,10,16,µg/mc
"Parco S. Chiara",PM10,2016-02-12,11,13,µg/mc
"Parco S. Chiara",PM10,2016-02-12,12,10,µg/mc
"Parco S. Chiara",PM10,2016-02-12,13,7,µg/mc
"Parco S. Chiara",PM10,2016-02-12,14,7,µg/mc
"Parco S. Chiara",PM10,2016-02-12,15,11,µg/mc
"Parco S. Chiara",PM10,2016-02-12,16,13,µg/mc
"Parco S. Chiara",PM10,2016-02-12,17,19,µg/mc
"Parco S. Chiara",PM10,2016-02-12,18,21,µg/mc
"Parco S. Chiara",PM10,2016-02-12,19,22,µg/mc
"Parco S. Chiara",PM10,2016-02-12,20,24,µg/mc
"Parco S. Chiara",PM10,2016-02-12,21,30,µg/mc
"Parco S. Chiara",PM10,2016-02-12,22,31,µg/mc
"Parco S. Chiara",PM10,2016-02-12,23,33,µg/mc
"Parco S. Chiara",PM10,2016-02-12,24,36,µg/mc
"Parco S. Chiara",PM10,2016-02-13,1,39,µg/mc
"Parco S. Chiara",PM10,2016-02-13,2,40,µg/mc
"Parco S. Chiara",PM10,2016-02-13,3,38,µg/mc
"Parco S. Chiara",PM10,2016-02-13,4,37,µg/mc
"Parco S. Chiara",PM10,2016-02-13,5,33,µg/mc
"Parco S. Chiara",PM10,2016-02-13,6,32,µg/mc
"Parco S. Chiara",PM10,2016-02-13,7,33,µg/mc
"Parco S. Chiara",PM10,2016-02-13,8,33,µg/mc
"Parco S. Chiara",PM10,2016-02-13,9,30,µg/mc
"Parco S. Chiara",PM10,2016-02-13,10,26,µg/mc
"Parco S. Chiara",PM10,2016-02-13,11,20,µg/mc
"Parco S. Chiara",PM10,2016-02-13,12,15,µg/mc
"Parco S. Chiara",PM10,2016-02-13,13,14,µg/mc
"Parco S. Chiara",PM10,2016-02-13,14,15,µg/mc
"Parco S. Chiara",PM10,2016-02-13,15,13,µg/mc
"Parco S. Chiara",PM10,2016-02-13,16,13,µg/mc
"Parco S. Chiara",PM10,2016-02-13,17,13,µg/mc
"Parco S. Chiara",PM10,2016-02-13,18,17,µg/mc
"Parco S. Chiara",PM10,2016-02-13,19,23,µg/mc
"Parco S. Chiara",PM10,2016-02-13,20,27,µg/mc
"Parco S. Chiara",PM10,2016-02-13,21,29,µg/mc
"Parco S. Chiara",PM10,2016-02-13,22,34,µg/mc
"Parco S. Chiara",PM10,2016-02-13,23,34,µg/mc
"Parco S. Chiara",PM10,2016-02-13,24,33,µg/mc
"Parco S. Chiara",PM10,2016-02-14,1,32,µg/mc
"Parco S. Chiara",PM10,2016-02-14,2,32,µg/mc
"Parco S. Chiara",PM10,2016-02-14,3,31,µg/mc
"Parco S. Chiara",PM10,2016-02-14,4,32,µg/mc
"Parco S. Chiara",PM10,2016-02-14,5,33,µg/mc
"Parco S. Chiara",PM10,2016-02-14,6,32,µg/mc
"Parco S. Chiara",PM10,2016-02-14,7,29,µg/mc
"Parco S. Chiara",PM10,2016-02-14,8,25,µg/mc
"Parco S. Chiara",PM10,2016-02-14,9,24,µg/mc
"Parco S. Chiara",PM10,2016-02-14,10,25,µg/mc
"Parco S. Chiara",PM10,2016-02-14,11,22,µg/mc
"Parco S. Chiara",PM10,2016-02-14,12,20,µg/mc
"Parco S. Chiara",PM10,2016-02-14,13,22,µg/mc
"Parco S. Chiara",PM10,2016-02-14,14,23,µg/mc
"Parco S. Chiara",PM10,2016-02-14,15,24,µg/mc
"Parco S. Chiara",PM10,2016-02-14,16,21,µg/mc
"Parco S. Chiara",PM10,2016-02-14,17,20,µg/mc
"Parco S. Chiara",PM10,2016-02-14,18,20,µg/mc
"Parco S. Chiara",PM10,2016-02-14,19,23,µg/mc
"Parco S. Chiara",PM10,2016-02-14,20,23,µg/mc
"Parco S. Chiara",PM10,2016-02-14,21,25,µg/mc
"Parco S. Chiara",PM10,2016-02-14,22,25,µg/mc
"Parco S. Chiara",PM10,2016-02-14,23,26,µg/mc
"Parco S. Chiara",PM10,2016-02-14,24,25,µg/mc
"Parco S. Chiara",PM10,2016-02-15,1,25,µg/mc
"Parco S. Chiara",PM10,2016-02-15,2,24,µg/mc
"Parco S. Chiara",PM10,2016-02-15,3,24,µg/mc
"Parco S. Chiara",PM10,2016-02-15,4,24,µg/mc
"Parco S. Chiara",PM10,2016-02-15,5,24,µg/mc
"Parco S. Chiara",PM10,2016-02-15,6,23,µg/mc
"Parco S. Chiara",PM10,2016-02-15,7,22,µg/mc
"Parco S. Chiara",PM10,2016-02-15,8,23,µg/mc
"Parco S. Chiara",PM10,2016-02-15,9,25,µg/mc
"Parco S. Chiara",PM10,2016-02-15,10,24,µg/mc
"Parco S. Chiara",PM10,2016-02-15,11,22,µg/mc
"Parco S. Chiara",PM10,2016-02-15,12,15,µg/mc
"Parco S. Chiara",PM10,2016-02-15,13,11,µg/mc
"Parco S. Chiara",PM10,2016-02-15,14,9,µg/mc
"Parco S. Chiara",PM10,2016-02-15,15,9,µg/mc
"Parco S. Chiara",PM10,2016-02-15,16,9,µg/mc
"Parco S. Chiara",PM10,2016-02-15,17,8,µg/mc
"Parco S. Chiara",PM10,2016-02-15,18,14,µg/mc
"Parco S. Chiara",PM10,2016-02-15,19,17,µg/mc
"Parco S. Chiara",PM10,2016-02-15,20,18,µg/mc
"Parco S. Chiara",PM10,2016-02-15,21,18,µg/mc
"Parco S. Chiara",PM10,2016-02-15,22,19,µg/mc
"Parco S. Chiara",PM10,2016-02-15,23,18,µg/mc
"Parco S. Chiara",PM10,2016-02-15,24,14,µg/mc
"Parco S. Chiara",PM10,2016-02-16,1,16,µg/mc
"Parco S. Chiara",PM10,2016-02-16,2,17,µg/mc
"Parco S. Chiara",PM10,2016-02-16,3,15,µg/mc
"Parco S. Chiara",PM10,2016-02-16,4,10,µg/mc
"Parco S. Chiara",PM10,2016-02-16,5,8,µg/mc
"Parco S. Chiara",PM10,2016-02-16,6,6,µg/mc
"Parco S. Chiara",PM10,2016-02-16,7,6,µg/mc
"Parco S. Chiara",PM10,2016-02-16,8,7,µg/mc
"Parco S. Chiara",PM10,2016-02-16,9,6,µg/mc
"Parco S. Chiara",PM10,2016-02-16,10,9,µg/mc
"Parco S. Chiara",PM10,2016-02-16,11,9,µg/mc
"Parco S. Chiara",PM10,2016-02-16,12,9,µg/mc
"Parco S. Chiara",PM10,2016-02-16,13,8,µg/mc
"Parco S. Chiara",PM10,2016-02-16,14,5,µg/mc
"Parco S. Chiara",PM10,2016-02-16,15,4,µg/mc
"Parco S. Chiara",PM10,2016-02-16,16,5,µg/mc
"Parco S. Chiara",PM10,2016-02-16,17,7,µg/mc
"Parco S. Chiara",PM10,2016-02-16,18,10,µg/mc
"Parco S. Chiara",PM10,2016-02-16,19,13,µg/mc
"Parco S. Chiara",PM10,2016-02-16,20,17,µg/mc
"Parco S. Chiara",PM10,2016-02-16,21,17,µg/mc
"Parco S. Chiara",PM10,2016-02-16,22,18,µg/mc
"Parco S. Chiara",PM10,2016-02-16,23,18,µg/mc
"Parco S. Chiara",PM10,2016-02-16,24,16,µg/mc
"Parco S. Chiara",PM10,2016-02-17,1,14,µg/mc
"Parco S. Chiara",PM10,2016-02-17,2,13,µg/mc
"Parco S. Chiara",PM10,2016-02-17,3,13,µg/mc
"Parco S. Chiara",PM10,2016-02-17,4,14,µg/mc
"Parco S. Chiara",PM10,2016-02-17,5,14,µg/mc
"Parco S. Chiara",PM10,2016-02-17,6,11,µg/mc
"Parco S. Chiara",PM10,2016-02-17,7,8,µg/mc
"Parco S. Chiara",PM10,2016-02-17,8,7,µg/mc
"Parco S. Chiara",PM10,2016-02-17,9,10,µg/mc
"Parco S. Chiara",PM10,2016-02-17,10,10,µg/mc
"Parco S. Chiara",PM10,2016-02-17,11,10,µg/mc
"Parco S. Chiara",PM10,2016-02-17,12,10,µg/mc
"Parco S. Chiara",PM10,2016-02-17,13,5,µg/mc
"Parco S. Chiara",PM10,2016-02-17,14,7,µg/mc
"Parco S. Chiara",PM10,2016-02-17,15,6,µg/mc
"Parco S. Chiara",PM10,2016-02-17,16,7,µg/mc
"Parco S. Chiara",PM10,2016-02-17,17,7,µg/mc
"Parco S. Chiara",PM10,2016-02-17,18,12,µg/mc
"Parco S. Chiara",PM10,2016-02-17,19,17,µg/mc
"Parco S. Chiara",PM10,2016-02-17,20,19,µg/mc
"Parco S. Chiara",PM10,2016-02-17,21,21,µg/mc
"Parco S. Chiara",PM10,2016-02-17,22,25,µg/mc
"Parco S. Chiara",PM10,2016-02-17,23,24,µg/mc
"Parco S. Chiara",PM10,2016-02-17,24,30,µg/mc
"Parco S. Chiara",PM10,2016-02-18,1,26,µg/mc
"Parco S. Chiara",PM10,2016-02-18,2,23,µg/mc
"Parco S. Chiara",PM10,2016-02-18,3,21,µg/mc
"Parco S. Chiara",PM10,2016-02-18,4,20,µg/mc
"Parco S. Chiara",PM10,2016-02-18,5,18,µg/mc
"Parco S. Chiara",PM10,2016-02-18,6,24,µg/mc
"Parco S. Chiara",PM10,2016-02-18,7,25,µg/mc
"Parco S. Chiara",PM10,2016-02-18,8,19,µg/mc
"Parco S. Chiara",PM10,2016-02-18,9,26,µg/mc
"Parco S. Chiara",PM10,2016-02-18,10,20,µg/mc
"Parco S. Chiara",PM10,2016-02-18,11,16,µg/mc
"Parco S. Chiara",PM10,2016-02-18,12,9,µg/mc
"Parco S. Chiara",PM10,2016-02-18,13,4,µg/mc
"Parco S. Chiara",PM10,2016-02-18,14,4,µg/mc
"Parco S. Chiara",PM10,2016-02-18,15,4,µg/mc
"Parco S. Chiara",PM10,2016-02-18,16,4,µg/mc
"Parco S. Chiara",PM10,2016-02-18,17,3,µg/mc
"Parco S. Chiara",PM10,2016-02-18,18,7,µg/mc
"Parco S. Chiara",PM10,2016-02-18,19,14,µg/mc
"Parco S. Chiara",PM10,2016-02-18,20,16,µg/mc
"Parco S. Chiara",PM10,2016-02-18,21,20,µg/mc
"Parco S. Chiara",PM10,2016-02-18,22,25,µg/mc
"Parco S. Chiara",PM10,2016-02-18,23,22,µg/mc
"Parco S. Chiara",PM10,2016-02-18,24,21,µg/mc
"Parco S. Chiara",PM10,2016-02-19,1,18,µg/mc
"Parco S. Chiara",PM10,2016-02-19,2,15,µg/mc
"Parco S. Chiara",PM10,2016-02-19,3,15,µg/mc
"Parco S. Chiara",PM10,2016-02-19,4,14,µg/mc
"Parco S. Chiara",PM10,2016-02-19,5,12,µg/mc
"Parco S. Chiara",PM10,2016-02-19,6,10,µg/mc
"Parco S. Chiara",PM10,2016-02-19,7,11,µg/mc
"Parco S. Chiara",PM10,2016-02-19,8,12,µg/mc
"Parco S. Chiara",PM10,2016-02-19,9,18,µg/mc
"Parco S. Chiara",PM10,2016-02-19,10,15,µg/mc
"Parco S. Chiara",PM10,2016-02-19,11,11,µg/mc
"Parco S. Chiara",PM10,2016-02-19,12,7,µg/mc
"Parco S. Chiara",PM10,2016-02-19,13,6,µg/mc
"Parco S. Chiara",PM10,2016-02-19,14,4,µg/mc
"Parco S. Chiara",PM10,2016-02-19,15,3,µg/mc
"Parco S. Chiara",PM10,2016-02-19,16,2,µg/mc
"Parco S. Chiara",PM10,2016-02-19,17,5,µg/mc
"Parco S. Chiara",PM10,2016-02-19,18,10,µg/mc
"Parco S. Chiara",PM10,2016-02-19,19,18,µg/mc
"Parco S. Chiara",PM10,2016-02-19,20,24,µg/mc
"Parco S. Chiara",PM10,2016-02-19,21,23,µg/mc
"Parco S. Chiara",PM10,2016-02-19,22,11,µg/mc
"Parco S. Chiara",PM10,2016-02-19,23,6,µg/mc
"Parco S. Chiara",PM10,2016-02-19,24,5,µg/mc
"Parco S. Chiara",PM10,2016-02-20,1,2,µg/mc
"Parco S. Chiara",PM10,2016-02-20,2,3,µg/mc
"Parco S. Chiara",PM10,2016-02-20,3,3,µg/mc
"Parco S. Chiara",PM10,2016-02-20,4,3,µg/mc
"Parco S. Chiara",PM10,2016-02-20,5,3,µg/mc
"Parco S. Chiara",PM10,2016-02-20,6,4,µg/mc
"Parco S. Chiara",PM10,2016-02-20,7,5,µg/mc
"Parco S. Chiara",PM10,2016-02-20,8,6,µg/mc
"Parco S. Chiara",PM10,2016-02-20,9,7,µg/mc
"Parco S. Chiara",PM10,2016-02-20,10,7,µg/mc
"Parco S. Chiara",PM10,2016-02-20,11,5,µg/mc
"Parco S. Chiara",PM10,2016-02-20,12,3,µg/mc
"Parco S. Chiara",PM10,2016-02-20,13,1,µg/mc
"Parco S. Chiara",PM10,2016-02-20,14,1,µg/mc
"Parco S. Chiara",PM10,2016-02-20,15,1,µg/mc
"Parco S. Chiara",PM10,2016-02-20,16,1,µg/mc
"Parco S. Chiara",PM10,2016-02-20,17,11,µg/mc
"Parco S. Chiara",PM10,2016-02-20,18,21,µg/mc
"Parco S. Chiara",PM10,2016-02-20,19,26,µg/mc
"Parco S. Chiara",PM10,2016-02-20,20,32,µg/mc
"Parco S. Chiara",PM10,2016-02-20,21,39,µg/mc
"Parco S. Chiara",PM10,2016-02-20,22,36,µg/mc
"Parco S. Chiara",PM10,2016-02-20,23,28,µg/mc
"Parco S. Chiara",PM10,2016-02-20,24,17,µg/mc
"Parco S. Chiara",PM10,2016-02-21,1,15,µg/mc
"Parco S. Chiara",PM10,2016-02-21,2,17,µg/mc
"Parco S. Chiara",PM10,2016-02-21,3,16,µg/mc
"Parco S. Chiara",PM10,2016-02-21,4,16,µg/mc
"Parco S. Chiara",PM10,2016-02-21,5,15,µg/mc
"Parco S. Chiara",PM10,2016-02-21,6,12,µg/mc
"Parco S. Chiara",PM10,2016-02-21,7,12,µg/mc
"Parco S. Chiara",PM10,2016-02-21,8,14,µg/mc
"Parco S. Chiara",PM10,2016-02-21,9,14,µg/mc
"Parco S. Chiara",PM10,2016-02-21,10,19,µg/mc
"Parco S. Chiara",PM10,2016-02-21,11,14,µg/mc
"Parco S. Chiara",PM10,2016-02-21,12,10,µg/mc
"Parco S. Chiara",PM10,2016-02-21,13,8,µg/mc
"Parco S. Chiara",PM10,2016-02-21,14,6,µg/mc
"Parco S. Chiara",PM10,2016-02-21,15,5,µg/mc
"Parco S. Chiara",PM10,2016-02-21,16,7,µg/mc
"Parco S. Chiara",PM10,2016-02-21,17,9,µg/mc
"Parco S. Chiara",PM10,2016-02-21,18,14,µg/mc
"Parco S. Chiara",PM10,2016-02-21,19,25,µg/mc
"Parco S. Chiara",PM10,2016-02-21,20,44,µg/mc
"Parco S. Chiara",PM10,2016-02-21,21,39,µg/mc
"Parco S. Chiara",PM10,2016-02-21,22,35,µg/mc
"Parco S. Chiara",PM10,2016-02-21,23,39,µg/mc
"Parco S. Chiara",PM10,2016-02-21,24,37,µg/mc
"Parco S. Chiara",PM10,2016-02-22,1,39,µg/mc
"Parco S. Chiara",PM10,2016-02-22,2,37,µg/mc
"Parco S. Chiara",PM10,2016-02-22,3,37,µg/mc
"Parco S. Chiara",PM10,2016-02-22,4,36,µg/mc
"Parco S. Chiara",PM10,2016-02-22,5,33,µg/mc
"Parco S. Chiara",PM10,2016-02-22,6,28,µg/mc
"Parco S. Chiara",PM10,2016-02-22,7,28,µg/mc
"Parco S. Chiara",PM10,2016-02-22,8,27,µg/mc
"Parco S. Chiara",PM10,2016-02-22,9,26,µg/mc
"Parco S. Chiara",PM10,2016-02-22,10,25,µg/mc
"Parco S. Chiara",PM10,2016-02-22,11,27,µg/mc
"Parco S. Chiara",PM10,2016-02-22,12,29,µg/mc
"Parco S. Chiara",PM10,2016-02-22,13,35,µg/mc
"Parco S. Chiara",PM10,2016-02-22,14,46,µg/mc
"Parco S. Chiara",PM10,2016-02-22,15,47,µg/mc
"Parco S. Chiara",PM10,2016-02-22,16,67,µg/mc
"Parco S. Chiara",PM10,2016-02-22,17,73,µg/mc
"Parco S. Chiara",PM10,2016-02-22,18,77,µg/mc
"Parco S. Chiara",PM10,2016-02-22,19,78,µg/mc
"Parco S. Chiara",PM10,2016-02-22,20,64,µg/mc
"Parco S. Chiara",PM10,2016-02-22,21,50,µg/mc
"Parco S. Chiara",PM10,2016-02-22,22,48,µg/mc
"Parco S. Chiara",PM10,2016-02-22,23,50,µg/mc
"Parco S. Chiara",PM10,2016-02-22,24,48,µg/mc
"Parco S. Chiara",PM10,2016-02-23,1,49,µg/mc
"Parco S. Chiara",PM10,2016-02-23,2,48,µg/mc
"Parco S. Chiara",PM10,2016-02-23,3,54,µg/mc
"Parco S. Chiara",PM10,2016-02-23,4,59,µg/mc
"Parco S. Chiara",PM10,2016-02-23,5,52,µg/mc
"Parco S. Chiara",PM10,2016-02-23,6,59,µg/mc
"Parco S. Chiara",PM10,2016-02-23,7,75,µg/mc
"Parco S. Chiara",PM10,2016-02-23,8,85,µg/mc
"Parco S. Chiara",PM10,2016-02-23,9,88,µg/mc
"Parco S. Chiara",PM10,2016-02-23,10,79,µg/mc
"Parco S. Chiara",PM10,2016-02-23,11,69,µg/mc
"Parco S. Chiara",PM10,2016-02-23,12,69,µg/mc
"Parco S. Chiara",PM10,2016-02-23,13,66,µg/mc
"Parco S. Chiara",PM10,2016-02-23,14,68,µg/mc
"Parco S. Chiara",PM10,2016-02-23,17,50,µg/mc
"Parco S. Chiara",PM10,2016-02-23,18,44,µg/mc
"Parco S. Chiara",PM10,2016-02-23,19,46,µg/mc
"Parco S. Chiara",PM10,2016-02-23,20,54,µg/mc
"Parco S. Chiara",PM10,2016-02-23,21,52,µg/mc
"Parco S. Chiara",PM10,2016-02-23,22,53,µg/mc
"Parco S. Chiara",PM10,2016-02-23,23,53,µg/mc
"Parco S. Chiara",PM10,2016-02-23,24,48,µg/mc
"Parco S. Chiara",PM10,2016-02-24,1,19,µg/mc
"Parco S. Chiara",PM10,2016-02-24,2,7,µg/mc
"Parco S. Chiara",PM10,2016-02-24,3,4,µg/mc
"Parco S. Chiara",PM10,2016-02-24,4,0,µg/mc
"Parco S. Chiara",PM10,2016-02-24,5,0,µg/mc
"Parco S. Chiara",PM10,2016-02-24,6,1,µg/mc
"Parco S. Chiara",PM10,2016-02-24,7,1,µg/mc
"Parco S. Chiara",PM10,2016-02-24,8,1,µg/mc
"Parco S. Chiara",PM10,2016-02-24,9,1,µg/mc
"Parco S. Chiara",PM10,2016-02-24,10,1,µg/mc
"Parco S. Chiara",PM10,2016-02-24,11,1,µg/mc
"Parco S. Chiara",PM10,2016-02-24,12,1,µg/mc
"Parco S. Chiara",PM10,2016-02-24,13,0,µg/mc
"Parco S. Chiara",PM10,2016-02-24,14,0,µg/mc
"Parco S. Chiara",PM10,2016-02-24,15,0,µg/mc
"Parco S. Chiara",PM10,2016-02-24,16,0,µg/mc
"Parco S. Chiara",PM10,2016-02-24,17,3,µg/mc
"Parco S. Chiara",PM10,2016-02-24,18,8,µg/mc
"Parco S. Chiara",PM10,2016-02-24,19,9,µg/mc
"Parco S. Chiara",PM10,2016-02-24,20,10,µg/mc
"Parco S. Chiara",PM10,2016-02-24,21,14,µg/mc
"Parco S. Chiara",PM10,2016-02-24,22,15,µg/mc
"Parco S. Chiara",PM10,2016-02-24,23,17,µg/mc
"Parco S. Chiara",PM10,2016-02-24,24,15,µg/mc
"Parco S. Chiara",PM10,2016-02-25,1,14,µg/mc
"Parco S. Chiara",PM10,2016-02-25,2,14,µg/mc
"Parco S. Chiara",PM10,2016-02-25,3,12,µg/mc
"Parco S. Chiara",PM10,2016-02-25,4,12,µg/mc
"Parco S. Chiara",PM10,2016-02-25,5,13,µg/mc
"Parco S. Chiara",PM10,2016-02-25,6,14,µg/mc
"Parco S. Chiara",PM10,2016-02-25,7,14,µg/mc
"Parco S. Chiara",PM10,2016-02-25,8,17,µg/mc
"Parco S. Chiara",PM10,2016-02-25,9,19,µg/mc
"Parco S. Chiara",PM10,2016-02-25,10,20,µg/mc
"Parco S. Chiara",PM10,2016-02-25,11,18,µg/mc
"Parco S. Chiara",PM10,2016-02-25,12,17,µg/mc
"Parco S. Chiara",PM10,2016-02-25,13,19,µg/mc
"Parco S. Chiara",PM10,2016-02-25,14,19,µg/mc
"Parco S. Chiara",PM10,2016-02-25,15,17,µg/mc
"Parco S. Chiara",PM10,2016-02-25,16,16,µg/mc
"Parco S. Chiara",PM10,2016-02-25,17,17,µg/mc
"Parco S. Chiara",PM10,2016-02-25,18,21,µg/mc
"Parco S. Chiara",PM10,2016-02-25,19,24,µg/mc
"Parco S. Chiara",PM10,2016-02-25,20,29,µg/mc
"Parco S. Chiara",PM10,2016-02-25,21,37,µg/mc
"Parco S. Chiara",PM10,2016-02-25,22,38,µg/mc
"Parco S. Chiara",PM10,2016-02-25,23,36,µg/mc
"Parco S. Chiara",PM10,2016-02-25,24,36,µg/mc
"Parco S. Chiara",PM10,2016-02-26,1,35,µg/mc
"Parco S. Chiara",PM10,2016-02-26,2,34,µg/mc
"Parco S. Chiara",PM10,2016-02-26,3,30,µg/mc
"Parco S. Chiara",PM10,2016-02-26,4,29,µg/mc
"Parco S. Chiara",PM10,2016-02-26,5,28,µg/mc
"Parco S. Chiara",PM10,2016-02-26,6,25,µg/mc
"Parco S. Chiara",PM10,2016-02-26,7,26,µg/mc
"Parco S. Chiara",PM10,2016-02-26,8,29,µg/mc
"Parco S. Chiara",PM10,2016-02-26,9,30,µg/mc
"Parco S. Chiara",PM10,2016-02-26,10,26,µg/mc
"Parco S. Chiara",PM10,2016-02-26,11,21,µg/mc
"Parco S. Chiara",PM10,2016-02-26,12,18,µg/mc
"Parco S. Chiara",PM10,2016-02-26,13,16,µg/mc
"Parco S. Chiara",PM10,2016-02-26,14,9,µg/mc
"Parco S. Chiara",PM10,2016-02-26,15,5,µg/mc
"Parco S. Chiara",PM10,2016-02-26,16,4,µg/mc
"Parco S. Chiara",PM10,2016-02-26,17,4,µg/mc
"Parco S. Chiara",PM10,2016-02-26,18,11,µg/mc
"Parco S. Chiara",PM10,2016-02-26,19,14,µg/mc
"Parco S. Chiara",PM10,2016-02-26,20,19,µg/mc
"Parco S. Chiara",PM10,2016-02-26,21,19,µg/mc
"Parco S. Chiara",PM10,2016-02-26,22,11,µg/mc
"Parco S. Chiara",PM10,2016-02-26,23,16,µg/mc
"Parco S. Chiara",PM10,2016-02-26,24,11,µg/mc
"Parco S. Chiara",PM10,2016-02-27,1,11,µg/mc
"Parco S. Chiara",PM10,2016-02-27,2,13,µg/mc
"Parco S. Chiara",PM10,2016-02-27,3,16,µg/mc
"Parco S. Chiara",PM10,2016-02-27,4,16,µg/mc
"Parco S. Chiara",PM10,2016-02-27,5,17,µg/mc
