Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2018-07-29,7,20,µg/mc
"Parco S. Chiara",PM10,2018-07-29,8,17,µg/mc
"Parco S. Chiara",PM10,2018-07-29,9,14,µg/mc
"Parco S. Chiara",PM10,2018-07-29,10,11,µg/mc
"Parco S. Chiara",PM10,2018-07-29,11,7,µg/mc
"Parco S. Chiara",PM10,2018-07-29,12,5,µg/mc
"Parco S. Chiara",PM10,2018-07-29,13,3,µg/mc
"Parco S. Chiara",PM10,2018-07-29,14,3,µg/mc
"Parco S. Chiara",PM10,2018-07-29,15,4,µg/mc
"Parco S. Chiara",PM10,2018-07-29,16,4,µg/mc
"Parco S. Chiara",PM10,2018-07-29,17,7,µg/mc
"Parco S. Chiara",PM10,2018-07-29,18,13,µg/mc
"Parco S. Chiara",PM10,2018-07-29,19,19,µg/mc
"Parco S. Chiara",PM10,2018-07-29,20,26,µg/mc
"Parco S. Chiara",PM10,2018-07-29,21,33,µg/mc
"Parco S. Chiara",PM10,2018-07-29,22,34,µg/mc
"Parco S. Chiara",PM10,2018-07-29,23,30,µg/mc
"Parco S. Chiara",PM10,2018-07-29,24,28,µg/mc
"Parco S. Chiara",PM10,2018-07-30,1,28,µg/mc
"Parco S. Chiara",PM10,2018-07-30,2,27,µg/mc
"Parco S. Chiara",PM10,2018-07-30,3,24,µg/mc
"Parco S. Chiara",PM10,2018-07-30,4,24,µg/mc
"Parco S. Chiara",PM10,2018-07-30,5,22,µg/mc
"Parco S. Chiara",PM10,2018-07-30,6,24,µg/mc
"Parco S. Chiara",PM10,2018-07-30,7,24,µg/mc
"Parco S. Chiara",PM10,2018-07-30,8,21,µg/mc
"Parco S. Chiara",PM10,2018-07-30,9,23,µg/mc
"Parco S. Chiara",PM10,2018-07-30,10,21,µg/mc
"Parco S. Chiara",PM10,2018-07-30,11,15,µg/mc
"Parco S. Chiara",PM10,2018-07-30,12,13,µg/mc
"Parco S. Chiara",PM10,2018-07-30,13,11,µg/mc
"Parco S. Chiara",PM10,2018-07-30,14,8,µg/mc
"Parco S. Chiara",PM10,2018-07-30,15,9,µg/mc
"Parco S. Chiara",PM10,2018-07-30,16,12,µg/mc
"Parco S. Chiara",PM10,2018-07-30,17,17,µg/mc
"Parco S. Chiara",PM10,2018-07-30,18,20,µg/mc
"Parco S. Chiara",PM10,2018-07-30,19,19,µg/mc
"Parco S. Chiara",PM10,2018-07-30,20,23,µg/mc
"Parco S. Chiara",PM10,2018-07-30,21,28,µg/mc
"Parco S. Chiara",PM10,2018-07-30,22,33,µg/mc
"Parco S. Chiara",PM10,2018-07-30,23,32,µg/mc
"Parco S. Chiara",PM10,2018-07-30,24,27,µg/mc
"Parco S. Chiara",PM10,2018-07-31,1,25,µg/mc
"Parco S. Chiara",PM10,2018-07-31,2,23,µg/mc
"Parco S. Chiara",PM10,2018-07-31,3,25,µg/mc
"Parco S. Chiara",PM10,2018-07-31,4,25,µg/mc
"Parco S. Chiara",PM10,2018-07-31,5,25,µg/mc
"Parco S. Chiara",PM10,2018-07-31,6,25,µg/mc
"Parco S. Chiara",PM10,2018-07-31,7,24,µg/mc
"Parco S. Chiara",PM10,2018-07-31,8,25,µg/mc
"Parco S. Chiara",PM10,2018-07-31,9,22,µg/mc
"Parco S. Chiara",PM10,2018-07-31,10,18,µg/mc
"Parco S. Chiara",PM10,2018-07-31,11,13,µg/mc
"Parco S. Chiara",PM10,2018-07-31,12,10,µg/mc
"Parco S. Chiara",PM10,2018-07-31,13,9,µg/mc
"Parco S. Chiara",PM10,2018-07-31,14,8,µg/mc
"Parco S. Chiara",PM10,2018-07-31,15,9,µg/mc
"Parco S. Chiara",PM10,2018-07-31,16,13,µg/mc
"Parco S. Chiara",PM10,2018-07-31,17,19,µg/mc
"Parco S. Chiara",PM10,2018-07-31,18,23,µg/mc
"Parco S. Chiara",PM10,2018-07-31,19,20,µg/mc
"Parco S. Chiara",PM10,2018-07-31,20,18,µg/mc
"Parco S. Chiara",PM10,2018-07-31,21,23,µg/mc
"Parco S. Chiara",PM10,2018-07-31,22,28,µg/mc
"Parco S. Chiara",PM10,2018-07-31,23,28,µg/mc
"Parco S. Chiara",PM10,2018-07-31,24,24,µg/mc
"Parco S. Chiara",PM10,2018-08-01,1,22,µg/mc
"Parco S. Chiara",PM10,2018-08-01,2,21,µg/mc
"Parco S. Chiara",PM10,2018-08-01,3,20,µg/mc
"Parco S. Chiara",PM10,2018-08-01,4,21,µg/mc
"Parco S. Chiara",PM10,2018-08-01,5,21,µg/mc
"Parco S. Chiara",PM10,2018-08-01,6,22,µg/mc
"Parco S. Chiara",PM10,2018-08-01,7,19,µg/mc
"Parco S. Chiara",PM10,2018-08-01,8,21,µg/mc
"Parco S. Chiara",PM10,2018-08-01,9,21,µg/mc
"Parco S. Chiara",PM10,2018-08-01,10,18,µg/mc
"Parco S. Chiara",PM10,2018-08-01,11,13,µg/mc
"Parco S. Chiara",PM10,2018-08-01,12,10,µg/mc
"Parco S. Chiara",PM10,2018-08-01,13,7,µg/mc
"Parco S. Chiara",PM10,2018-08-01,14,5,µg/mc
"Parco S. Chiara",PM10,2018-08-01,15,8,µg/mc
"Parco S. Chiara",PM10,2018-08-01,16,11,µg/mc
"Parco S. Chiara",PM10,2018-08-01,17,16,µg/mc
"Parco S. Chiara",PM10,2018-08-01,18,19,µg/mc
"Parco S. Chiara",PM10,2018-08-01,19,24,µg/mc
"Parco S. Chiara",PM10,2018-08-01,20,29,µg/mc
"Parco S. Chiara",PM10,2018-08-01,21,32,µg/mc
"Parco S. Chiara",PM10,2018-08-01,22,32,µg/mc
"Parco S. Chiara",PM10,2018-08-01,23,29,µg/mc
"Parco S. Chiara",PM10,2018-08-01,24,24,µg/mc
"Parco S. Chiara",PM10,2018-08-02,1,14,µg/mc
"Parco S. Chiara",PM10,2018-08-02,2,13,µg/mc
"Parco S. Chiara",PM10,2018-08-02,3,14,µg/mc
"Parco S. Chiara",PM10,2018-08-02,4,17,µg/mc
"Parco S. Chiara",PM10,2018-08-02,5,19,µg/mc
"Parco S. Chiara",PM10,2018-08-02,6,20,µg/mc
"Parco S. Chiara",PM10,2018-08-02,7,15,µg/mc
"Parco S. Chiara",PM10,2018-08-02,8,21,µg/mc
"Parco S. Chiara",PM10,2018-08-02,9,24,µg/mc
"Parco S. Chiara",PM10,2018-08-02,10,17,µg/mc
"Parco S. Chiara",PM10,2018-08-02,11,14,µg/mc
"Parco S. Chiara",PM10,2018-08-02,12,11,µg/mc
"Parco S. Chiara",PM10,2018-08-02,13,8,µg/mc
"Parco S. Chiara",PM10,2018-08-02,14,6,µg/mc
"Parco S. Chiara",PM10,2018-08-02,15,6,µg/mc
"Parco S. Chiara",PM10,2018-08-02,16,4,µg/mc
"Parco S. Chiara",PM10,2018-08-02,17,4,µg/mc
"Parco S. Chiara",PM10,2018-08-02,18,6,µg/mc
"Parco S. Chiara",PM10,2018-08-02,19,9,µg/mc
"Parco S. Chiara",PM10,2018-08-02,20,12,µg/mc
"Parco S. Chiara",PM10,2018-08-02,21,16,µg/mc
"Parco S. Chiara",PM10,2018-08-02,22,19,µg/mc
"Parco S. Chiara",PM10,2018-08-02,23,17,µg/mc
"Parco S. Chiara",PM10,2018-08-02,24,14,µg/mc
"Parco S. Chiara",PM10,2018-08-03,1,14,µg/mc
"Parco S. Chiara",PM10,2018-08-03,2,13,µg/mc
"Parco S. Chiara",PM10,2018-08-03,3,13,µg/mc
"Parco S. Chiara",PM10,2018-08-03,4,12,µg/mc
"Parco S. Chiara",PM10,2018-08-03,5,13,µg/mc
"Parco S. Chiara",PM10,2018-08-03,6,17,µg/mc
"Parco S. Chiara",PM10,2018-08-03,7,19,µg/mc
"Parco S. Chiara",PM10,2018-08-03,8,17,µg/mc
"Parco S. Chiara",PM10,2018-08-03,9,18,µg/mc
"Parco S. Chiara",PM10,2018-08-03,10,19,µg/mc
"Parco S. Chiara",PM10,2018-08-03,11,14,µg/mc
"Parco S. Chiara",PM10,2018-08-03,12,10,µg/mc
"Parco S. Chiara",PM10,2018-08-03,13,8,µg/mc
"Parco S. Chiara",PM10,2018-08-03,14,8,µg/mc
"Parco S. Chiara",PM10,2018-08-03,15,6,µg/mc
"Parco S. Chiara",PM10,2018-08-03,16,6,µg/mc
"Parco S. Chiara",PM10,2018-08-03,17,7,µg/mc
"Parco S. Chiara",PM10,2018-08-03,18,9,µg/mc
"Parco S. Chiara",PM10,2018-08-03,19,12,µg/mc
"Parco S. Chiara",PM10,2018-08-03,20,17,µg/mc
"Parco S. Chiara",PM10,2018-08-03,21,22,µg/mc
"Parco S. Chiara",PM10,2018-08-03,22,26,µg/mc
"Parco S. Chiara",PM10,2018-08-03,23,27,µg/mc
"Parco S. Chiara",PM10,2018-08-03,24,23,µg/mc
"Parco S. Chiara",PM10,2018-08-04,1,16,µg/mc
"Parco S. Chiara",PM10,2018-08-04,2,19,µg/mc
"Parco S. Chiara",PM10,2018-08-04,3,21,µg/mc
"Parco S. Chiara",PM10,2018-08-04,4,21,µg/mc
"Parco S. Chiara",PM10,2018-08-04,5,21,µg/mc
"Parco S. Chiara",PM10,2018-08-04,6,21,µg/mc
"Parco S. Chiara",PM10,2018-08-04,7,20,µg/mc
"Parco S. Chiara",PM10,2018-08-04,8,20,µg/mc
"Parco S. Chiara",PM10,2018-08-04,9,20,µg/mc
"Parco S. Chiara",PM10,2018-08-04,10,18,µg/mc
"Parco S. Chiara",PM10,2018-08-04,11,13,µg/mc
"Parco S. Chiara",PM10,2018-08-04,12,9,µg/mc
"Parco S. Chiara",PM10,2018-08-04,13,7,µg/mc
"Parco S. Chiara",PM10,2018-08-04,14,6,µg/mc
"Parco S. Chiara",PM10,2018-08-04,15,6,µg/mc
"Parco S. Chiara",PM10,2018-08-04,16,7,µg/mc
"Parco S. Chiara",PM10,2018-08-04,17,12,µg/mc
"Parco S. Chiara",PM10,2018-08-04,18,18,µg/mc
"Parco S. Chiara",PM10,2018-08-04,19,22,µg/mc
"Parco S. Chiara",PM10,2018-08-04,20,25,µg/mc
"Parco S. Chiara",PM10,2018-08-04,21,23,µg/mc
"Parco S. Chiara",PM10,2018-08-04,22,22,µg/mc
"Parco S. Chiara",PM10,2018-08-04,23,21,µg/mc
"Parco S. Chiara",PM10,2018-08-04,24,23,µg/mc
"Parco S. Chiara",PM10,2018-08-05,1,20,µg/mc
"Parco S. Chiara",PM10,2018-08-05,2,19,µg/mc
"Parco S. Chiara",PM10,2018-08-05,3,16,µg/mc
"Parco S. Chiara",PM10,2018-08-05,4,17,µg/mc
"Parco S. Chiara",PM10,2018-08-05,5,19,µg/mc
"Parco S. Chiara",PM10,2018-08-05,6,19,µg/mc
"Parco S. Chiara",PM10,2018-08-05,7,18,µg/mc
"Parco S. Chiara",PM10,2018-08-05,8,19,µg/mc
"Parco S. Chiara",PM10,2018-08-05,9,21,µg/mc
"Parco S. Chiara",PM10,2018-08-05,10,18,µg/mc
"Parco S. Chiara",PM10,2018-08-05,11,15,µg/mc
"Parco S. Chiara",PM10,2018-08-05,12,13,µg/mc
"Parco S. Chiara",PM10,2018-08-05,13,9,µg/mc
"Parco S. Chiara",PM10,2018-08-05,14,9,µg/mc
"Parco S. Chiara",PM10,2018-08-05,15,8,µg/mc
"Parco S. Chiara",PM10,2018-08-05,16,8,µg/mc
"Parco S. Chiara",PM10,2018-08-05,17,10,µg/mc
"Parco S. Chiara",PM10,2018-08-05,18,13,µg/mc
"Parco S. Chiara",PM10,2018-08-05,19,14,µg/mc
"Parco S. Chiara",PM10,2018-08-05,20,15,µg/mc
"Parco S. Chiara",PM10,2018-08-05,21,19,µg/mc
"Parco S. Chiara",PM10,2018-08-05,22,24,µg/mc
"Parco S. Chiara",PM10,2018-08-05,23,24,µg/mc
"Parco S. Chiara",PM10,2018-08-05,24,20,µg/mc
"Parco S. Chiara",PM10,2018-08-06,1,17,µg/mc
"Parco S. Chiara",PM10,2018-08-06,2,15,µg/mc
"Parco S. Chiara",PM10,2018-08-06,3,17,µg/mc
"Parco S. Chiara",PM10,2018-08-06,4,20,µg/mc
"Parco S. Chiara",PM10,2018-08-06,5,20,µg/mc
"Parco S. Chiara",PM10,2018-08-06,6,19,µg/mc
"Parco S. Chiara",PM10,2018-08-06,7,20,µg/mc
"Parco S. Chiara",PM10,2018-08-06,8,19,µg/mc
"Parco S. Chiara",PM10,2018-08-06,9,19,µg/mc
"Parco S. Chiara",PM10,2018-08-06,10,17,µg/mc
"Parco S. Chiara",PM10,2018-08-06,11,15,µg/mc
"Parco S. Chiara",PM10,2018-08-06,12,14,µg/mc
"Parco S. Chiara",PM10,2018-08-06,13,12,µg/mc
"Parco S. Chiara",PM10,2018-08-06,14,10,µg/mc
"Parco S. Chiara",PM10,2018-08-06,15,10,µg/mc
"Parco S. Chiara",PM10,2018-08-06,16,12,µg/mc
"Parco S. Chiara",PM10,2018-08-06,17,15,µg/mc
"Parco S. Chiara",PM10,2018-08-06,18,19,µg/mc
"Parco S. Chiara",PM10,2018-08-06,19,20,µg/mc
"Parco S. Chiara",PM10,2018-08-06,20,19,µg/mc
"Parco S. Chiara",PM10,2018-08-06,21,21,µg/mc
"Parco S. Chiara",PM10,2018-08-06,22,22,µg/mc
"Parco S. Chiara",PM10,2018-08-06,23,20,µg/mc
"Parco S. Chiara",PM10,2018-08-06,24,17,µg/mc
"Parco S. Chiara",PM10,2018-08-07,1,18,µg/mc
"Parco S. Chiara",PM10,2018-08-07,2,16,µg/mc
"Parco S. Chiara",PM10,2018-08-07,3,14,µg/mc
"Parco S. Chiara",PM10,2018-08-07,4,16,µg/mc
"Parco S. Chiara",PM10,2018-08-07,5,15,µg/mc
"Parco S. Chiara",PM10,2018-08-07,6,14,µg/mc
"Parco S. Chiara",PM10,2018-08-07,7,14,µg/mc
"Parco S. Chiara",PM10,2018-08-07,8,14,µg/mc
"Parco S. Chiara",PM10,2018-08-07,9,14,µg/mc
"Parco S. Chiara",PM10,2018-08-07,10,11,µg/mc
"Parco S. Chiara",PM10,2018-08-07,11,6,µg/mc
"Parco S. Chiara",PM10,2018-08-07,12,3,µg/mc
"Parco S. Chiara",PM10,2018-08-07,13,2,µg/mc
"Parco S. Chiara",PM10,2018-08-07,14,2,µg/mc
"Parco S. Chiara",PM10,2018-08-07,15,3,µg/mc
"Parco S. Chiara",PM10,2018-08-07,16,4,µg/mc
"Parco S. Chiara",PM10,2018-08-07,17,9,µg/mc
"Parco S. Chiara",PM10,2018-08-07,18,11,µg/mc
"Parco S. Chiara",PM10,2018-08-07,19,12,µg/mc
"Parco S. Chiara",PM10,2018-08-07,20,18,µg/mc
"Parco S. Chiara",PM10,2018-08-07,21,21,µg/mc
"Parco S. Chiara",PM10,2018-08-07,22,24,µg/mc
"Parco S. Chiara",PM10,2018-08-07,23,30,µg/mc
"Parco S. Chiara",PM10,2018-08-07,24,30,µg/mc
"Parco S. Chiara",PM10,2018-08-08,1,25,µg/mc
"Parco S. Chiara",PM10,2018-08-08,2,25,µg/mc
"Parco S. Chiara",PM10,2018-08-08,3,30,µg/mc
"Parco S. Chiara",PM10,2018-08-08,4,33,µg/mc
"Parco S. Chiara",PM10,2018-08-08,5,32,µg/mc
"Parco S. Chiara",PM10,2018-08-08,6,32,µg/mc
"Parco S. Chiara",PM10,2018-08-08,7,31,µg/mc
"Parco S. Chiara",PM10,2018-08-08,8,31,µg/mc
"Parco S. Chiara",PM10,2018-08-08,9,30,µg/mc
"Parco S. Chiara",PM10,2018-08-08,10,32,µg/mc
"Parco S. Chiara",PM10,2018-08-08,11,29,µg/mc
"Parco S. Chiara",PM10,2018-08-08,12,22,µg/mc
"Parco S. Chiara",PM10,2018-08-08,13,18,µg/mc
"Parco S. Chiara",PM10,2018-08-08,14,15,µg/mc
"Parco S. Chiara",PM10,2018-08-08,15,18,µg/mc
"Parco S. Chiara",PM10,2018-08-08,16,17,µg/mc
"Parco S. Chiara",PM10,2018-08-08,17,15,µg/mc
"Parco S. Chiara",PM10,2018-08-08,18,17,µg/mc
"Parco S. Chiara",PM10,2018-08-08,19,20,µg/mc
"Parco S. Chiara",PM10,2018-08-08,20,24,µg/mc
"Parco S. Chiara",PM10,2018-08-08,21,27,µg/mc
"Parco S. Chiara",PM10,2018-08-08,22,31,µg/mc
"Parco S. Chiara",PM10,2018-08-08,23,30,µg/mc
"Parco S. Chiara",PM10,2018-08-08,24,24,µg/mc
"Parco S. Chiara",PM10,2018-08-09,1,21,µg/mc
"Parco S. Chiara",PM10,2018-08-09,2,24,µg/mc
"Parco S. Chiara",PM10,2018-08-09,3,22,µg/mc
"Parco S. Chiara",PM10,2018-08-09,4,19,µg/mc
"Parco S. Chiara",PM10,2018-08-09,5,21,µg/mc
"Parco S. Chiara",PM10,2018-08-09,6,23,µg/mc
"Parco S. Chiara",PM10,2018-08-09,7,22,µg/mc
"Parco S. Chiara",PM10,2018-08-09,8,22,µg/mc
"Parco S. Chiara",PM10,2018-08-09,9,21,µg/mc
"Parco S. Chiara",PM10,2018-08-09,10,20,µg/mc
"Parco S. Chiara",PM10,2018-08-09,11,13,µg/mc
"Parco S. Chiara",PM10,2018-08-09,12,8,µg/mc
"Parco S. Chiara",PM10,2018-08-09,13,6,µg/mc
"Parco S. Chiara",PM10,2018-08-09,14,7,µg/mc
"Parco S. Chiara",PM10,2018-08-09,15,7,µg/mc
"Parco S. Chiara",PM10,2018-08-09,16,9,µg/mc
"Parco S. Chiara",PM10,2018-08-09,17,13,µg/mc
"Parco S. Chiara",PM10,2018-08-09,18,16,µg/mc
"Parco S. Chiara",PM10,2018-08-09,19,20,µg/mc
"Parco S. Chiara",PM10,2018-08-09,20,24,µg/mc
"Parco S. Chiara",PM10,2018-08-09,21,24,µg/mc
"Parco S. Chiara",PM10,2018-08-09,22,17,µg/mc
"Parco S. Chiara",PM10,2018-08-09,23,16,µg/mc
"Parco S. Chiara",PM10,2018-08-09,24,15,µg/mc
"Parco S. Chiara",PM10,2018-08-10,1,15,µg/mc
"Parco S. Chiara",PM10,2018-08-10,2,18,µg/mc
"Parco S. Chiara",PM10,2018-08-10,3,18,µg/mc
"Parco S. Chiara",PM10,2018-08-10,4,18,µg/mc
"Parco S. Chiara",PM10,2018-08-10,5,18,µg/mc
"Parco S. Chiara",PM10,2018-08-10,6,17,µg/mc
"Parco S. Chiara",PM10,2018-08-10,7,17,µg/mc
"Parco S. Chiara",PM10,2018-08-10,8,19,µg/mc
"Parco S. Chiara",PM10,2018-08-10,9,21,µg/mc
"Parco S. Chiara",PM10,2018-08-10,10,19,µg/mc
"Parco S. Chiara",PM10,2018-08-10,11,16,µg/mc
"Parco S. Chiara",PM10,2018-08-10,12,11,µg/mc
"Parco S. Chiara",PM10,2018-08-10,13,8,µg/mc
"Parco S. Chiara",PM10,2018-08-10,14,5,µg/mc
"Parco S. Chiara",PM10,2018-08-10,15,5,µg/mc
"Parco S. Chiara",PM10,2018-08-10,16,4,µg/mc
"Parco S. Chiara",PM10,2018-08-10,17,5,µg/mc
"Parco S. Chiara",PM10,2018-08-10,18,7,µg/mc
"Parco S. Chiara",PM10,2018-08-10,19,10,µg/mc
"Parco S. Chiara",PM10,2018-08-10,20,14,µg/mc
"Parco S. Chiara",PM10,2018-08-10,21,20,µg/mc
"Parco S. Chiara",PM10,2018-08-10,22,25,µg/mc
"Parco S. Chiara",PM10,2018-08-10,23,27,µg/mc
"Parco S. Chiara",PM10,2018-08-10,24,23,µg/mc
"Parco S. Chiara",PM10,2018-08-11,1,22,µg/mc
"Parco S. Chiara",PM10,2018-08-11,2,16,µg/mc
"Parco S. Chiara",PM10,2018-08-11,3,14,µg/mc
"Parco S. Chiara",PM10,2018-08-11,4,14,µg/mc
"Parco S. Chiara",PM10,2018-08-11,5,16,µg/mc
"Parco S. Chiara",PM10,2018-08-11,6,14,µg/mc
"Parco S. Chiara",PM10,2018-08-11,7,13,µg/mc
"Parco S. Chiara",PM10,2018-08-11,8,11,µg/mc
"Parco S. Chiara",PM10,2018-08-11,9,10,µg/mc
"Parco S. Chiara",PM10,2018-08-11,10,8,µg/mc
"Parco S. Chiara",PM10,2018-08-11,11,4,µg/mc
"Parco S. Chiara",PM10,2018-08-11,12,2,µg/mc
"Parco S. Chiara",PM10,2018-08-11,13,2,µg/mc
"Parco S. Chiara",PM10,2018-08-11,14,2,µg/mc
"Parco S. Chiara",PM10,2018-08-11,15,2,µg/mc
"Parco S. Chiara",PM10,2018-08-11,16,3,µg/mc
"Parco S. Chiara",PM10,2018-08-11,17,6,µg/mc
"Parco S. Chiara",PM10,2018-08-11,18,9,µg/mc
"Parco S. Chiara",PM10,2018-08-11,19,15,µg/mc
"Parco S. Chiara",PM10,2018-08-11,20,22,µg/mc
"Parco S. Chiara",PM10,2018-08-11,21,27,µg/mc
"Parco S. Chiara",PM10,2018-08-11,22,26,µg/mc
"Parco S. Chiara",PM10,2018-08-11,23,20,µg/mc
"Parco S. Chiara",PM10,2018-08-11,24,19,µg/mc
"Parco S. Chiara",PM10,2018-08-12,1,20,µg/mc
"Parco S. Chiara",PM10,2018-08-12,2,21,µg/mc
"Parco S. Chiara",PM10,2018-08-12,3,22,µg/mc
"Parco S. Chiara",PM10,2018-08-12,4,21,µg/mc
"Parco S. Chiara",PM10,2018-08-12,5,21,µg/mc
"Parco S. Chiara",PM10,2018-08-12,6,21,µg/mc
"Parco S. Chiara",PM10,2018-08-12,7,18,µg/mc
"Parco S. Chiara",PM10,2018-08-12,8,18,µg/mc
"Parco S. Chiara",PM10,2018-08-12,9,16,µg/mc
"Parco S. Chiara",PM10,2018-08-12,10,14,µg/mc
"Parco S. Chiara",PM10,2018-08-12,11,8,µg/mc
"Parco S. Chiara",PM10,2018-08-12,12,5,µg/mc
"Parco S. Chiara",PM10,2018-08-12,13,6,µg/mc
"Parco S. Chiara",PM10,2018-08-12,14,7,µg/mc
"Parco S. Chiara",PM10,2018-08-12,15,6,µg/mc
"Parco S. Chiara",PM10,2018-08-12,16,7,µg/mc
"Parco S. Chiara",PM10,2018-08-12,17,11,µg/mc
"Parco S. Chiara",PM10,2018-08-12,18,15,µg/mc
"Parco S. Chiara",PM10,2018-08-12,19,13,µg/mc
"Parco S. Chiara",PM10,2018-08-12,20,16,µg/mc
"Parco S. Chiara",PM10,2018-08-12,21,20,µg/mc
"Parco S. Chiara",PM10,2018-08-12,22,23,µg/mc
"Parco S. Chiara",PM10,2018-08-12,23,22,µg/mc
"Parco S. Chiara",PM10,2018-08-12,24,21,µg/mc
"Parco S. Chiara",PM10,2018-08-13,1,22,µg/mc
"Parco S. Chiara",PM10,2018-08-13,2,20,µg/mc
"Parco S. Chiara",PM10,2018-08-13,3,20,µg/mc
"Parco S. Chiara",PM10,2018-08-13,4,20,µg/mc
"Parco S. Chiara",PM10,2018-08-13,5,20,µg/mc
"Parco S. Chiara",PM10,2018-08-13,6,18,µg/mc
"Parco S. Chiara",PM10,2018-08-13,7,17,µg/mc
"Parco S. Chiara",PM10,2018-08-13,8,16,µg/mc
"Parco S. Chiara",PM10,2018-08-13,9,16,µg/mc
"Parco S. Chiara",PM10,2018-08-13,10,14,µg/mc
"Parco S. Chiara",PM10,2018-08-13,11,8,µg/mc
"Parco S. Chiara",PM10,2018-08-13,12,5,µg/mc
"Parco S. Chiara",PM10,2018-08-13,13,4,µg/mc
"Parco S. Chiara",PM10,2018-08-13,14,5,µg/mc
"Parco S. Chiara",PM10,2018-08-13,15,8,µg/mc
"Parco S. Chiara",PM10,2018-08-13,16,12,µg/mc
"Parco S. Chiara",PM10,2018-08-13,17,12,µg/mc
"Parco S. Chiara",PM10,2018-08-13,18,14,µg/mc
"Parco S. Chiara",PM10,2018-08-13,19,15,µg/mc
"Parco S. Chiara",PM10,2018-08-13,20,17,µg/mc
"Parco S. Chiara",PM10,2018-08-13,21,17,µg/mc
"Parco S. Chiara",PM10,2018-08-13,22,17,µg/mc
"Parco S. Chiara",PM10,2018-08-13,23,13,µg/mc
"Parco S. Chiara",PM10,2018-08-13,24,13,µg/mc
"Parco S. Chiara",PM10,2018-08-14,1,14,µg/mc
"Parco S. Chiara",PM10,2018-08-14,2,15,µg/mc
"Parco S. Chiara",PM10,2018-08-14,3,17,µg/mc
"Parco S. Chiara",PM10,2018-08-14,4,16,µg/mc
"Parco S. Chiara",PM10,2018-08-14,5,15,µg/mc
"Parco S. Chiara",PM10,2018-08-14,6,16,µg/mc
"Parco S. Chiara",PM10,2018-08-14,7,15,µg/mc
"Parco S. Chiara",PM10,2018-08-14,8,14,µg/mc
"Parco S. Chiara",PM10,2018-08-14,9,13,µg/mc
"Parco S. Chiara",PM10,2018-08-14,10,13,µg/mc
"Parco S. Chiara",PM10,2018-08-14,11,11,µg/mc
"Parco S. Chiara",PM10,2018-08-14,12,10,µg/mc
"Parco S. Chiara",PM10,2018-08-14,13,10,µg/mc
"Parco S. Chiara",PM10,2018-08-14,14,8,µg/mc
"Parco S. Chiara",PM10,2018-08-14,15,6,µg/mc
"Parco S. Chiara",PM10,2018-08-14,16,4,µg/mc
"Parco S. Chiara",PM10,2018-08-14,17,6,µg/mc
"Parco S. Chiara",PM10,2018-08-14,18,7,µg/mc
"Parco S. Chiara",PM10,2018-08-14,19,13,µg/mc
"Parco S. Chiara",PM10,2018-08-14,20,13,µg/mc
"Parco S. Chiara",PM10,2018-08-14,21,10,µg/mc
"Parco S. Chiara",PM10,2018-08-14,22,9,µg/mc
"Parco S. Chiara",PM10,2018-08-14,23,11,µg/mc
"Parco S. Chiara",PM10,2018-08-14,24,12,µg/mc
"Parco S. Chiara",PM10,2018-08-15,1,11,µg/mc
"Parco S. Chiara",PM10,2018-08-15,2,12,µg/mc
"Parco S. Chiara",PM10,2018-08-15,3,11,µg/mc
