Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2021-05-14,8,5,µg/mc
"Parco S. Chiara",PM10,2021-05-14,9,6,µg/mc
"Parco S. Chiara",PM10,2021-05-14,10,9,µg/mc
"Parco S. Chiara",PM10,2021-05-14,11,5,µg/mc
"Parco S. Chiara",PM10,2021-05-14,12,3,µg/mc
"Parco S. Chiara",PM10,2021-05-14,13,2,µg/mc
"Parco S. Chiara",PM10,2021-05-14,14,2,µg/mc
"Parco S. Chiara",PM10,2021-05-14,15,5,µg/mc
"Parco S. Chiara",PM10,2021-05-14,16,13,µg/mc
"Parco S. Chiara",PM10,2021-05-14,17,8,µg/mc
"Parco S. Chiara",PM10,2021-05-14,18,13,µg/mc
"Parco S. Chiara",PM10,2021-05-14,19,14,µg/mc
"Parco S. Chiara",PM10,2021-05-14,20,12,µg/mc
"Parco S. Chiara",PM10,2021-05-14,21,11,µg/mc
"Parco S. Chiara",PM10,2021-05-14,22,9,µg/mc
"Parco S. Chiara",PM10,2021-05-14,23,7,µg/mc
"Parco S. Chiara",PM10,2021-05-14,24,7,µg/mc
"Parco S. Chiara",PM10,2021-05-15,1,8,µg/mc
"Parco S. Chiara",PM10,2021-05-15,2,8,µg/mc
"Parco S. Chiara",PM10,2021-05-15,3,6,µg/mc
"Parco S. Chiara",PM10,2021-05-15,4,5,µg/mc
"Parco S. Chiara",PM10,2021-05-15,5,4,µg/mc
"Parco S. Chiara",PM10,2021-05-15,6,5,µg/mc
"Parco S. Chiara",PM10,2021-05-15,7,6,µg/mc
"Parco S. Chiara",PM10,2021-05-15,8,7,µg/mc
"Parco S. Chiara",PM10,2021-05-15,9,4,µg/mc
"Parco S. Chiara",PM10,2021-05-15,10,2,µg/mc
"Parco S. Chiara",PM10,2021-05-15,11,2,µg/mc
"Parco S. Chiara",PM10,2021-05-15,12,2,µg/mc
"Parco S. Chiara",PM10,2021-05-15,13,2,µg/mc
"Parco S. Chiara",PM10,2021-05-15,14,3,µg/mc
"Parco S. Chiara",PM10,2021-05-15,15,5,µg/mc
"Parco S. Chiara",PM10,2021-05-15,16,5,µg/mc
"Parco S. Chiara",PM10,2021-05-15,17,4,µg/mc
"Parco S. Chiara",PM10,2021-05-15,18,4,µg/mc
"Parco S. Chiara",PM10,2021-05-15,19,6,µg/mc
"Parco S. Chiara",PM10,2021-05-15,20,7,µg/mc
"Parco S. Chiara",PM10,2021-05-15,21,8,µg/mc
"Parco S. Chiara",PM10,2021-05-15,22,9,µg/mc
"Parco S. Chiara",PM10,2021-05-15,23,10,µg/mc
"Parco S. Chiara",PM10,2021-05-15,24,11,µg/mc
"Parco S. Chiara",PM10,2021-05-16,1,12,µg/mc
"Parco S. Chiara",PM10,2021-05-16,2,12,µg/mc
"Parco S. Chiara",PM10,2021-05-16,3,12,µg/mc
"Parco S. Chiara",PM10,2021-05-16,4,13,µg/mc
"Parco S. Chiara",PM10,2021-05-16,5,13,µg/mc
"Parco S. Chiara",PM10,2021-05-16,6,12,µg/mc
"Parco S. Chiara",PM10,2021-05-16,7,10,µg/mc
"Parco S. Chiara",PM10,2021-05-16,8,4,µg/mc
"Parco S. Chiara",PM10,2021-05-16,9,5,µg/mc
"Parco S. Chiara",PM10,2021-05-16,10,5,µg/mc
"Parco S. Chiara",PM10,2021-05-16,11,5,µg/mc
"Parco S. Chiara",PM10,2021-05-16,12,5,µg/mc
"Parco S. Chiara",PM10,2021-05-16,13,5,µg/mc
"Parco S. Chiara",PM10,2021-05-16,14,7,µg/mc
"Parco S. Chiara",PM10,2021-05-16,15,6,µg/mc
"Parco S. Chiara",PM10,2021-05-16,16,6,µg/mc
"Parco S. Chiara",PM10,2021-05-16,17,6,µg/mc
"Parco S. Chiara",PM10,2021-05-16,18,6,µg/mc
"Parco S. Chiara",PM10,2021-05-16,19,6,µg/mc
"Parco S. Chiara",PM10,2021-05-16,20,7,µg/mc
"Parco S. Chiara",PM10,2021-05-16,21,8,µg/mc
"Parco S. Chiara",PM10,2021-05-16,22,9,µg/mc
"Parco S. Chiara",PM10,2021-05-16,23,9,µg/mc
"Parco S. Chiara",PM10,2021-05-16,24,9,µg/mc
"Parco S. Chiara",PM10,2021-05-17,1,10,µg/mc
"Parco S. Chiara",PM10,2021-05-17,2,12,µg/mc
"Parco S. Chiara",PM10,2021-05-17,3,16,µg/mc
"Parco S. Chiara",PM10,2021-05-17,4,6,µg/mc
"Parco S. Chiara",PM10,2021-05-17,5,2,µg/mc
"Parco S. Chiara",PM10,2021-05-17,6,3,µg/mc
"Parco S. Chiara",PM10,2021-05-17,7,2,µg/mc
"Parco S. Chiara",PM10,2021-05-17,8,1,µg/mc
"Parco S. Chiara",PM10,2021-05-17,9,1,µg/mc
"Parco S. Chiara",PM10,2021-05-17,10,0,µg/mc
"Parco S. Chiara",PM10,2021-05-17,11,0,µg/mc
"Parco S. Chiara",PM10,2021-05-17,12,2,µg/mc
"Parco S. Chiara",PM10,2021-05-17,13,1,µg/mc
"Parco S. Chiara",PM10,2021-05-17,14,1,µg/mc
"Parco S. Chiara",PM10,2021-05-17,15,2,µg/mc
"Parco S. Chiara",PM10,2021-05-17,16,5,µg/mc
"Parco S. Chiara",PM10,2021-05-17,17,4,µg/mc
"Parco S. Chiara",PM10,2021-05-17,18,4,µg/mc
"Parco S. Chiara",PM10,2021-05-17,19,5,µg/mc
"Parco S. Chiara",PM10,2021-05-17,20,7,µg/mc
"Parco S. Chiara",PM10,2021-05-17,21,10,µg/mc
"Parco S. Chiara",PM10,2021-05-17,22,8,µg/mc
"Parco S. Chiara",PM10,2021-05-17,23,8,µg/mc
"Parco S. Chiara",PM10,2021-05-17,24,6,µg/mc
"Parco S. Chiara",PM10,2021-05-18,1,6,µg/mc
"Parco S. Chiara",PM10,2021-05-18,2,8,µg/mc
"Parco S. Chiara",PM10,2021-05-18,3,9,µg/mc
"Parco S. Chiara",PM10,2021-05-18,4,9,µg/mc
"Parco S. Chiara",PM10,2021-05-18,5,9,µg/mc
"Parco S. Chiara",PM10,2021-05-18,6,11,µg/mc
"Parco S. Chiara",PM10,2021-05-18,7,10,µg/mc
"Parco S. Chiara",PM10,2021-05-18,8,6,µg/mc
"Parco S. Chiara",PM10,2021-05-18,9,7,µg/mc
"Parco S. Chiara",PM10,2021-05-18,10,5,µg/mc
"Parco S. Chiara",PM10,2021-05-18,11,5,µg/mc
"Parco S. Chiara",PM10,2021-05-18,12,3,µg/mc
"Parco S. Chiara",PM10,2021-05-18,13,3,µg/mc
"Parco S. Chiara",PM10,2021-05-18,14,10,µg/mc
"Parco S. Chiara",PM10,2021-05-18,15,6,µg/mc
"Parco S. Chiara",PM10,2021-05-18,16,6,µg/mc
"Parco S. Chiara",PM10,2021-05-18,17,6,µg/mc
"Parco S. Chiara",PM10,2021-05-18,18,8,µg/mc
"Parco S. Chiara",PM10,2021-05-18,19,9,µg/mc
"Parco S. Chiara",PM10,2021-05-18,20,14,µg/mc
"Parco S. Chiara",PM10,2021-05-18,21,15,µg/mc
"Parco S. Chiara",PM10,2021-05-18,22,13,µg/mc
"Parco S. Chiara",PM10,2021-05-18,23,9,µg/mc
"Parco S. Chiara",PM10,2021-05-18,24,8,µg/mc
"Parco S. Chiara",PM10,2021-05-19,1,8,µg/mc
"Parco S. Chiara",PM10,2021-05-19,2,4,µg/mc
"Parco S. Chiara",PM10,2021-05-19,3,0,µg/mc
"Parco S. Chiara",PM10,2021-05-19,4,2,µg/mc
"Parco S. Chiara",PM10,2021-05-19,5,2,µg/mc
"Parco S. Chiara",PM10,2021-05-19,6,3,µg/mc
"Parco S. Chiara",PM10,2021-05-19,7,3,µg/mc
"Parco S. Chiara",PM10,2021-05-19,8,5,µg/mc
"Parco S. Chiara",PM10,2021-05-19,9,7,µg/mc
"Parco S. Chiara",PM10,2021-05-19,10,6,µg/mc
"Parco S. Chiara",PM10,2021-05-19,11,3,µg/mc
"Parco S. Chiara",PM10,2021-05-19,12,1,µg/mc
"Parco S. Chiara",PM10,2021-05-19,13,5,µg/mc
"Parco S. Chiara",PM10,2021-05-19,14,6,µg/mc
"Parco S. Chiara",PM10,2021-05-19,15,5,µg/mc
"Parco S. Chiara",PM10,2021-05-19,16,3,µg/mc
"Parco S. Chiara",PM10,2021-05-19,17,9,µg/mc
"Parco S. Chiara",PM10,2021-05-19,18,12,µg/mc
"Parco S. Chiara",PM10,2021-05-19,19,11,µg/mc
"Parco S. Chiara",PM10,2021-05-19,20,12,µg/mc
"Parco S. Chiara",PM10,2021-05-19,21,15,µg/mc
"Parco S. Chiara",PM10,2021-05-19,22,13,µg/mc
"Parco S. Chiara",PM10,2021-05-19,23,10,µg/mc
"Parco S. Chiara",PM10,2021-05-19,24,7,µg/mc
"Parco S. Chiara",PM10,2021-05-20,1,6,µg/mc
"Parco S. Chiara",PM10,2021-05-20,2,6,µg/mc
"Parco S. Chiara",PM10,2021-05-20,3,6,µg/mc
"Parco S. Chiara",PM10,2021-05-20,4,8,µg/mc
"Parco S. Chiara",PM10,2021-05-20,5,7,µg/mc
"Parco S. Chiara",PM10,2021-05-20,6,7,µg/mc
"Parco S. Chiara",PM10,2021-05-20,7,9,µg/mc
"Parco S. Chiara",PM10,2021-05-20,8,5,µg/mc
"Parco S. Chiara",PM10,2021-05-20,9,5,µg/mc
"Parco S. Chiara",PM10,2021-05-20,10,4,µg/mc
"Parco S. Chiara",PM10,2021-05-20,11,2,µg/mc
"Parco S. Chiara",PM10,2021-05-20,12,1,µg/mc
"Parco S. Chiara",PM10,2021-05-20,13,1,µg/mc
"Parco S. Chiara",PM10,2021-05-20,14,1,µg/mc
"Parco S. Chiara",PM10,2021-05-20,15,3,µg/mc
"Parco S. Chiara",PM10,2021-05-20,16,2,µg/mc
"Parco S. Chiara",PM10,2021-05-20,17,2,µg/mc
"Parco S. Chiara",PM10,2021-05-20,18,3,µg/mc
"Parco S. Chiara",PM10,2021-05-20,19,8,µg/mc
"Parco S. Chiara",PM10,2021-05-20,20,13,µg/mc
"Parco S. Chiara",PM10,2021-05-20,21,17,µg/mc
"Parco S. Chiara",PM10,2021-05-20,22,15,µg/mc
"Parco S. Chiara",PM10,2021-05-20,23,11,µg/mc
"Parco S. Chiara",PM10,2021-05-20,24,9,µg/mc
"Parco S. Chiara",PM10,2021-05-21,1,9,µg/mc
"Parco S. Chiara",PM10,2021-05-21,2,7,µg/mc
"Parco S. Chiara",PM10,2021-05-21,3,6,µg/mc
"Parco S. Chiara",PM10,2021-05-21,4,8,µg/mc
"Parco S. Chiara",PM10,2021-05-21,5,10,µg/mc
"Parco S. Chiara",PM10,2021-05-21,6,16,µg/mc
"Parco S. Chiara",PM10,2021-05-21,7,19,µg/mc
"Parco S. Chiara",PM10,2021-05-21,8,18,µg/mc
"Parco S. Chiara",PM10,2021-05-21,9,13,µg/mc
"Parco S. Chiara",PM10,2021-05-21,10,12,µg/mc
"Parco S. Chiara",PM10,2021-05-21,11,11,µg/mc
"Parco S. Chiara",PM10,2021-05-21,12,15,µg/mc
"Parco S. Chiara",PM10,2021-05-21,13,10,µg/mc
"Parco S. Chiara",PM10,2021-05-21,14,6,µg/mc
"Parco S. Chiara",PM10,2021-05-21,15,9,µg/mc
"Parco S. Chiara",PM10,2021-05-21,16,8,µg/mc
"Parco S. Chiara",PM10,2021-05-21,17,9,µg/mc
"Parco S. Chiara",PM10,2021-05-21,18,11,µg/mc
"Parco S. Chiara",PM10,2021-05-21,19,11,µg/mc
"Parco S. Chiara",PM10,2021-05-21,20,10,µg/mc
"Parco S. Chiara",PM10,2021-05-21,21,11,µg/mc
"Parco S. Chiara",PM10,2021-05-21,22,9,µg/mc
"Parco S. Chiara",PM10,2021-05-21,23,7,µg/mc
"Parco S. Chiara",PM10,2021-05-21,24,8,µg/mc
"Parco S. Chiara",PM10,2021-05-22,1,10,µg/mc
"Parco S. Chiara",PM10,2021-05-22,2,12,µg/mc
"Parco S. Chiara",PM10,2021-05-22,3,14,µg/mc
"Parco S. Chiara",PM10,2021-05-22,4,11,µg/mc
"Parco S. Chiara",PM10,2021-05-22,5,11,µg/mc
"Parco S. Chiara",PM10,2021-05-22,6,11,µg/mc
"Parco S. Chiara",PM10,2021-05-22,7,11,µg/mc
"Parco S. Chiara",PM10,2021-05-22,8,11,µg/mc
"Parco S. Chiara",PM10,2021-05-22,9,10,µg/mc
"Parco S. Chiara",PM10,2021-05-22,10,11,µg/mc
"Parco S. Chiara",PM10,2021-05-22,11,11,µg/mc
"Parco S. Chiara",PM10,2021-05-22,12,9,µg/mc
"Parco S. Chiara",PM10,2021-05-22,13,7,µg/mc
"Parco S. Chiara",PM10,2021-05-22,14,7,µg/mc
"Parco S. Chiara",PM10,2021-05-22,15,7,µg/mc
"Parco S. Chiara",PM10,2021-05-22,16,5,µg/mc
"Parco S. Chiara",PM10,2021-05-22,17,7,µg/mc
"Parco S. Chiara",PM10,2021-05-22,18,9,µg/mc
"Parco S. Chiara",PM10,2021-05-22,19,12,µg/mc
"Parco S. Chiara",PM10,2021-05-22,20,17,µg/mc
"Parco S. Chiara",PM10,2021-05-22,21,16,µg/mc
"Parco S. Chiara",PM10,2021-05-22,22,15,µg/mc
"Parco S. Chiara",PM10,2021-05-22,23,16,µg/mc
"Parco S. Chiara",PM10,2021-05-22,24,16,µg/mc
"Parco S. Chiara",PM10,2021-05-23,1,17,µg/mc
"Parco S. Chiara",PM10,2021-05-23,2,16,µg/mc
"Parco S. Chiara",PM10,2021-05-23,3,15,µg/mc
"Parco S. Chiara",PM10,2021-05-23,4,15,µg/mc
"Parco S. Chiara",PM10,2021-05-23,5,15,µg/mc
"Parco S. Chiara",PM10,2021-05-23,6,14,µg/mc
"Parco S. Chiara",PM10,2021-05-23,7,15,µg/mc
"Parco S. Chiara",PM10,2021-05-23,8,11,µg/mc
"Parco S. Chiara",PM10,2021-05-23,9,12,µg/mc
"Parco S. Chiara",PM10,2021-05-23,10,9,µg/mc
"Parco S. Chiara",PM10,2021-05-23,11,3,µg/mc
"Parco S. Chiara",PM10,2021-05-23,12,1,µg/mc
"Parco S. Chiara",PM10,2021-05-23,13,1,µg/mc
"Parco S. Chiara",PM10,2021-05-23,14,1,µg/mc
"Parco S. Chiara",PM10,2021-05-23,15,0,µg/mc
"Parco S. Chiara",PM10,2021-05-23,16,0,µg/mc
"Parco S. Chiara",PM10,2021-05-23,17,0,µg/mc
"Parco S. Chiara",PM10,2021-05-23,18,1,µg/mc
"Parco S. Chiara",PM10,2021-05-23,19,1,µg/mc
"Parco S. Chiara",PM10,2021-05-23,20,3,µg/mc
"Parco S. Chiara",PM10,2021-05-23,21,5,µg/mc
"Parco S. Chiara",PM10,2021-05-23,22,5,µg/mc
"Parco S. Chiara",PM10,2021-05-23,23,4,µg/mc
"Parco S. Chiara",PM10,2021-05-23,24,5,µg/mc
"Parco S. Chiara",PM10,2021-05-24,1,4,µg/mc
"Parco S. Chiara",PM10,2021-05-24,2,7,µg/mc
"Parco S. Chiara",PM10,2021-05-24,3,9,µg/mc
"Parco S. Chiara",PM10,2021-05-24,4,8,µg/mc
"Parco S. Chiara",PM10,2021-05-24,5,8,µg/mc
"Parco S. Chiara",PM10,2021-05-24,6,7,µg/mc
"Parco S. Chiara",PM10,2021-05-24,7,8,µg/mc
"Parco S. Chiara",PM10,2021-05-24,8,9,µg/mc
"Parco S. Chiara",PM10,2021-05-24,9,10,µg/mc
"Parco S. Chiara",PM10,2021-05-24,10,12,µg/mc
"Parco S. Chiara",PM10,2021-05-24,11,10,µg/mc
"Parco S. Chiara",PM10,2021-05-24,12,9,µg/mc
"Parco S. Chiara",PM10,2021-05-24,13,8,µg/mc
"Parco S. Chiara",PM10,2021-05-24,14,9,µg/mc
"Parco S. Chiara",PM10,2021-05-24,15,7,µg/mc
"Parco S. Chiara",PM10,2021-05-24,16,8,µg/mc
"Parco S. Chiara",PM10,2021-05-24,17,9,µg/mc
"Parco S. Chiara",PM10,2021-05-24,18,9,µg/mc
"Parco S. Chiara",PM10,2021-05-24,19,8,µg/mc
"Parco S. Chiara",PM10,2021-05-24,20,8,µg/mc
"Parco S. Chiara",PM10,2021-05-24,21,10,µg/mc
"Parco S. Chiara",PM10,2021-05-24,22,15,µg/mc
"Parco S. Chiara",PM10,2021-05-24,23,15,µg/mc
"Parco S. Chiara",PM10,2021-05-24,24,14,µg/mc
"Parco S. Chiara",PM10,2021-05-25,1,14,µg/mc
"Parco S. Chiara",PM10,2021-05-25,2,9,µg/mc
"Parco S. Chiara",PM10,2021-05-25,3,10,µg/mc
"Parco S. Chiara",PM10,2021-05-25,4,11,µg/mc
"Parco S. Chiara",PM10,2021-05-25,5,13,µg/mc
"Parco S. Chiara",PM10,2021-05-25,6,12,µg/mc
"Parco S. Chiara",PM10,2021-05-25,7,13,µg/mc
"Parco S. Chiara",PM10,2021-05-25,8,13,µg/mc
"Parco S. Chiara",PM10,2021-05-25,9,10,µg/mc
"Parco S. Chiara",PM10,2021-05-25,10,6,µg/mc
"Parco S. Chiara",PM10,2021-05-25,11,3,µg/mc
"Parco S. Chiara",PM10,2021-05-25,12,3,µg/mc
"Parco S. Chiara",PM10,2021-05-25,13,3,µg/mc
"Parco S. Chiara",PM10,2021-05-25,14,3,µg/mc
"Parco S. Chiara",PM10,2021-05-25,15,2,µg/mc
"Parco S. Chiara",PM10,2021-05-25,16,1,µg/mc
"Parco S. Chiara",PM10,2021-05-25,17,1,µg/mc
"Parco S. Chiara",PM10,2021-05-25,18,1,µg/mc
"Parco S. Chiara",PM10,2021-05-25,19,2,µg/mc
"Parco S. Chiara",PM10,2021-05-25,20,4,µg/mc
"Parco S. Chiara",PM10,2021-05-25,21,5,µg/mc
"Parco S. Chiara",PM10,2021-05-25,22,6,µg/mc
"Parco S. Chiara",PM10,2021-05-25,23,6,µg/mc
"Parco S. Chiara",PM10,2021-05-25,24,5,µg/mc
"Parco S. Chiara",PM10,2021-05-26,1,5,µg/mc
"Parco S. Chiara",PM10,2021-05-26,2,7,µg/mc
"Parco S. Chiara",PM10,2021-05-26,3,7,µg/mc
"Parco S. Chiara",PM10,2021-05-26,4,8,µg/mc
"Parco S. Chiara",PM10,2021-05-26,5,8,µg/mc
"Parco S. Chiara",PM10,2021-05-26,6,8,µg/mc
"Parco S. Chiara",PM10,2021-05-26,7,13,µg/mc
"Parco S. Chiara",PM10,2021-05-26,8,6,µg/mc
"Parco S. Chiara",PM10,2021-05-26,9,8,µg/mc
"Parco S. Chiara",PM10,2021-05-26,10,6,µg/mc
"Parco S. Chiara",PM10,2021-05-26,11,6,µg/mc
"Parco S. Chiara",PM10,2021-05-26,12,5,µg/mc
"Parco S. Chiara",PM10,2021-05-26,13,6,µg/mc
"Parco S. Chiara",PM10,2021-05-26,14,7,µg/mc
"Parco S. Chiara",PM10,2021-05-26,15,9,µg/mc
"Parco S. Chiara",PM10,2021-05-26,16,8,µg/mc
"Parco S. Chiara",PM10,2021-05-26,17,9,µg/mc
"Parco S. Chiara",PM10,2021-05-26,18,12,µg/mc
"Parco S. Chiara",PM10,2021-05-26,19,15,µg/mc
"Parco S. Chiara",PM10,2021-05-26,20,17,µg/mc
"Parco S. Chiara",PM10,2021-05-26,21,24,µg/mc
"Parco S. Chiara",PM10,2021-05-26,22,24,µg/mc
"Parco S. Chiara",PM10,2021-05-26,23,23,µg/mc
"Parco S. Chiara",PM10,2021-05-26,24,23,µg/mc
"Parco S. Chiara",PM10,2021-05-27,1,21,µg/mc
"Parco S. Chiara",PM10,2021-05-27,2,16,µg/mc
"Parco S. Chiara",PM10,2021-05-27,3,16,µg/mc
"Parco S. Chiara",PM10,2021-05-27,4,17,µg/mc
"Parco S. Chiara",PM10,2021-05-27,5,17,µg/mc
"Parco S. Chiara",PM10,2021-05-27,6,22,µg/mc
"Parco S. Chiara",PM10,2021-05-27,7,20,µg/mc
"Parco S. Chiara",PM10,2021-05-27,8,18,µg/mc
"Parco S. Chiara",PM10,2021-05-27,9,17,µg/mc
"Parco S. Chiara",PM10,2021-05-27,10,17,µg/mc
"Parco S. Chiara",PM10,2021-05-27,11,21,µg/mc
"Parco S. Chiara",PM10,2021-05-27,12,20,µg/mc
"Parco S. Chiara",PM10,2021-05-27,13,15,µg/mc
"Parco S. Chiara",PM10,2021-05-27,14,14,µg/mc
"Parco S. Chiara",PM10,2021-05-27,15,22,µg/mc
"Parco S. Chiara",PM10,2021-05-27,16,16,µg/mc
"Parco S. Chiara",PM10,2021-05-27,17,7,µg/mc
"Parco S. Chiara",PM10,2021-05-27,18,6,µg/mc
"Parco S. Chiara",PM10,2021-05-27,19,7,µg/mc
"Parco S. Chiara",PM10,2021-05-27,20,8,µg/mc
"Parco S. Chiara",PM10,2021-05-27,21,9,µg/mc
"Parco S. Chiara",PM10,2021-05-27,22,8,µg/mc
"Parco S. Chiara",PM10,2021-05-27,23,8,µg/mc
"Parco S. Chiara",PM10,2021-05-27,24,9,µg/mc
"Parco S. Chiara",PM10,2021-05-28,1,8,µg/mc
"Parco S. Chiara",PM10,2021-05-28,2,9,µg/mc
"Parco S. Chiara",PM10,2021-05-28,3,10,µg/mc
"Parco S. Chiara",PM10,2021-05-28,4,9,µg/mc
"Parco S. Chiara",PM10,2021-05-28,5,8,µg/mc
"Parco S. Chiara",PM10,2021-05-28,6,9,µg/mc
"Parco S. Chiara",PM10,2021-05-28,7,8,µg/mc
"Parco S. Chiara",PM10,2021-05-28,8,7,µg/mc
"Parco S. Chiara",PM10,2021-05-28,9,6,µg/mc
"Parco S. Chiara",PM10,2021-05-28,10,5,µg/mc
"Parco S. Chiara",PM10,2021-05-28,11,5,µg/mc
"Parco S. Chiara",PM10,2021-05-28,12,3,µg/mc
"Parco S. Chiara",PM10,2021-05-28,13,4,µg/mc
"Parco S. Chiara",PM10,2021-05-28,14,5,µg/mc
"Parco S. Chiara",PM10,2021-05-28,15,6,µg/mc
"Parco S. Chiara",PM10,2021-05-28,16,6,µg/mc
"Parco S. Chiara",PM10,2021-05-28,17,5,µg/mc
"Parco S. Chiara",PM10,2021-05-28,18,9,µg/mc
"Parco S. Chiara",PM10,2021-05-28,19,13,µg/mc
"Parco S. Chiara",PM10,2021-05-28,20,17,µg/mc
"Parco S. Chiara",PM10,2021-05-28,21,18,µg/mc
"Parco S. Chiara",PM10,2021-05-28,22,18,µg/mc
"Parco S. Chiara",PM10,2021-05-28,23,18,µg/mc
"Parco S. Chiara",PM10,2021-05-28,24,19,µg/mc
"Parco S. Chiara",PM10,2021-05-29,1,18,µg/mc
"Parco S. Chiara",PM10,2021-05-29,2,14,µg/mc
"Parco S. Chiara",PM10,2021-05-29,3,14,µg/mc
"Parco S. Chiara",PM10,2021-05-29,4,13,µg/mc
"Parco S. Chiara",PM10,2021-05-29,5,14,µg/mc
"Parco S. Chiara",PM10,2021-05-29,6,13,µg/mc
"Parco S. Chiara",PM10,2021-05-29,7,14,µg/mc
"Parco S. Chiara",PM10,2021-05-29,8,18,µg/mc
"Parco S. Chiara",PM10,2021-05-29,9,16,µg/mc
"Parco S. Chiara",PM10,2021-05-29,10,15,µg/mc
"Parco S. Chiara",PM10,2021-05-29,11,9,µg/mc
"Parco S. Chiara",PM10,2021-05-29,12,8,µg/mc
"Parco S. Chiara",PM10,2021-05-29,13,8,µg/mc
"Parco S. Chiara",PM10,2021-05-29,14,8,µg/mc
"Parco S. Chiara",PM10,2021-05-29,15,8,µg/mc
"Parco S. Chiara",PM10,2021-05-29,16,8,µg/mc
"Parco S. Chiara",PM10,2021-05-29,17,13,µg/mc
"Parco S. Chiara",PM10,2021-05-29,18,12,µg/mc
"Parco S. Chiara",PM10,2021-05-29,19,13,µg/mc
"Parco S. Chiara",PM10,2021-05-29,20,18,µg/mc
"Parco S. Chiara",PM10,2021-05-29,21,18,µg/mc
"Parco S. Chiara",PM10,2021-05-29,22,14,µg/mc
"Parco S. Chiara",PM10,2021-05-29,23,13,µg/mc
"Parco S. Chiara",PM10,2021-05-29,24,10,µg/mc
"Parco S. Chiara",PM10,2021-05-30,1,11,µg/mc
"Parco S. Chiara",PM10,2021-05-30,2,12,µg/mc
"Parco S. Chiara",PM10,2021-05-30,3,12,µg/mc
"Parco S. Chiara",PM10,2021-05-30,4,11,µg/mc
"Parco S. Chiara",PM10,2021-05-30,5,9,µg/mc
"Parco S. Chiara",PM10,2021-05-30,6,9,µg/mc
"Parco S. Chiara",PM10,2021-05-30,7,8,µg/mc
"Parco S. Chiara",PM10,2021-05-30,8,6,µg/mc
"Parco S. Chiara",PM10,2021-05-30,9,6,µg/mc
"Parco S. Chiara",PM10,2021-05-30,10,6,µg/mc
"Parco S. Chiara",PM10,2021-05-30,11,4,µg/mc
"Parco S. Chiara",PM10,2021-05-30,12,2,µg/mc
"Parco S. Chiara",PM10,2021-05-30,13,2,µg/mc
"Parco S. Chiara",PM10,2021-05-30,14,2,µg/mc
"Parco S. Chiara",PM10,2021-05-30,15,5,µg/mc
"Parco S. Chiara",PM10,2021-05-30,16,4,µg/mc
"Parco S. Chiara",PM10,2021-05-30,17,4,µg/mc
"Parco S. Chiara",PM10,2021-05-30,18,6,µg/mc
"Parco S. Chiara",PM10,2021-05-30,19,8,µg/mc
"Parco S. Chiara",PM10,2021-05-30,20,11,µg/mc
"Parco S. Chiara",PM10,2021-05-30,21,13,µg/mc
"Parco S. Chiara",PM10,2021-05-30,22,12,µg/mc
"Parco S. Chiara",PM10,2021-05-30,23,12,µg/mc
"Parco S. Chiara",PM10,2021-05-30,24,10,µg/mc
"Parco S. Chiara",PM10,2021-05-31,1,10,µg/mc
"Parco S. Chiara",PM10,2021-05-31,2,8,µg/mc
"Parco S. Chiara",PM10,2021-05-31,3,7,µg/mc
