Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2022-01-13,11,30,µg/mc
"Parco S. Chiara",PM10,2022-01-13,12,28,µg/mc
"Parco S. Chiara",PM10,2022-01-13,15,18,µg/mc
"Parco S. Chiara",PM10,2022-01-13,16,20,µg/mc
"Parco S. Chiara",PM10,2022-01-13,17,23,µg/mc
"Parco S. Chiara",PM10,2022-01-13,18,32,µg/mc
"Parco S. Chiara",PM10,2022-01-13,19,34,µg/mc
"Parco S. Chiara",PM10,2022-01-13,20,36,µg/mc
"Parco S. Chiara",PM10,2022-01-13,21,38,µg/mc
"Parco S. Chiara",PM10,2022-01-13,22,37,µg/mc
"Parco S. Chiara",PM10,2022-01-13,23,34,µg/mc
"Parco S. Chiara",PM10,2022-01-13,24,30,µg/mc
"Parco S. Chiara",PM10,2022-01-14,1,28,µg/mc
"Parco S. Chiara",PM10,2022-01-14,2,25,µg/mc
"Parco S. Chiara",PM10,2022-01-14,3,23,µg/mc
"Parco S. Chiara",PM10,2022-01-14,4,24,µg/mc
"Parco S. Chiara",PM10,2022-01-14,5,22,µg/mc
"Parco S. Chiara",PM10,2022-01-14,6,21,µg/mc
"Parco S. Chiara",PM10,2022-01-14,7,19,µg/mc
"Parco S. Chiara",PM10,2022-01-14,8,24,µg/mc
"Parco S. Chiara",PM10,2022-01-14,9,30,µg/mc
"Parco S. Chiara",PM10,2022-01-14,10,28,µg/mc
"Parco S. Chiara",PM10,2022-01-14,11,24,µg/mc
"Parco S. Chiara",PM10,2022-01-14,12,25,µg/mc
"Parco S. Chiara",PM10,2022-01-14,13,19,µg/mc
"Parco S. Chiara",PM10,2022-01-14,14,19,µg/mc
"Parco S. Chiara",PM10,2022-01-14,15,23,µg/mc
"Parco S. Chiara",PM10,2022-01-14,16,27,µg/mc
"Parco S. Chiara",PM10,2022-01-14,17,27,µg/mc
"Parco S. Chiara",PM10,2022-01-14,18,34,µg/mc
"Parco S. Chiara",PM10,2022-01-14,19,39,µg/mc
"Parco S. Chiara",PM10,2022-01-14,20,93,µg/mc
"Parco S. Chiara",PM10,2022-01-14,21,44,µg/mc
"Parco S. Chiara",PM10,2022-01-14,22,36,µg/mc
"Parco S. Chiara",PM10,2022-01-14,23,35,µg/mc
"Parco S. Chiara",PM10,2022-01-14,24,34,µg/mc
"Parco S. Chiara",PM10,2022-01-15,1,32,µg/mc
"Parco S. Chiara",PM10,2022-01-15,2,29,µg/mc
"Parco S. Chiara",PM10,2022-01-15,3,24,µg/mc
"Parco S. Chiara",PM10,2022-01-15,4,22,µg/mc
"Parco S. Chiara",PM10,2022-01-15,5,20,µg/mc
"Parco S. Chiara",PM10,2022-01-15,6,19,µg/mc
"Parco S. Chiara",PM10,2022-01-15,7,19,µg/mc
"Parco S. Chiara",PM10,2022-01-15,8,19,µg/mc
"Parco S. Chiara",PM10,2022-01-15,9,19,µg/mc
"Parco S. Chiara",PM10,2022-01-15,10,20,µg/mc
"Parco S. Chiara",PM10,2022-01-15,11,19,µg/mc
"Parco S. Chiara",PM10,2022-01-15,12,17,µg/mc
"Parco S. Chiara",PM10,2022-01-15,13,16,µg/mc
"Parco S. Chiara",PM10,2022-01-15,14,14,µg/mc
"Parco S. Chiara",PM10,2022-01-15,15,14,µg/mc
"Parco S. Chiara",PM10,2022-01-15,16,15,µg/mc
"Parco S. Chiara",PM10,2022-01-15,17,20,µg/mc
"Parco S. Chiara",PM10,2022-01-15,18,24,µg/mc
"Parco S. Chiara",PM10,2022-01-15,19,26,µg/mc
"Parco S. Chiara",PM10,2022-01-15,20,29,µg/mc
"Parco S. Chiara",PM10,2022-01-15,21,31,µg/mc
"Parco S. Chiara",PM10,2022-01-15,22,34,µg/mc
"Parco S. Chiara",PM10,2022-01-15,23,33,µg/mc
"Parco S. Chiara",PM10,2022-01-15,24,27,µg/mc
"Parco S. Chiara",PM10,2022-01-16,1,26,µg/mc
"Parco S. Chiara",PM10,2022-01-16,2,27,µg/mc
"Parco S. Chiara",PM10,2022-01-16,3,25,µg/mc
"Parco S. Chiara",PM10,2022-01-16,4,24,µg/mc
"Parco S. Chiara",PM10,2022-01-16,5,21,µg/mc
"Parco S. Chiara",PM10,2022-01-16,6,20,µg/mc
"Parco S. Chiara",PM10,2022-01-16,7,19,µg/mc
"Parco S. Chiara",PM10,2022-01-16,8,18,µg/mc
"Parco S. Chiara",PM10,2022-01-16,9,18,µg/mc
"Parco S. Chiara",PM10,2022-01-16,10,18,µg/mc
"Parco S. Chiara",PM10,2022-01-16,11,20,µg/mc
"Parco S. Chiara",PM10,2022-01-16,12,17,µg/mc
"Parco S. Chiara",PM10,2022-01-16,13,13,µg/mc
"Parco S. Chiara",PM10,2022-01-16,14,11,µg/mc
"Parco S. Chiara",PM10,2022-01-16,15,12,µg/mc
"Parco S. Chiara",PM10,2022-01-16,16,12,µg/mc
"Parco S. Chiara",PM10,2022-01-16,17,15,µg/mc
"Parco S. Chiara",PM10,2022-01-16,18,21,µg/mc
"Parco S. Chiara",PM10,2022-01-16,19,28,µg/mc
"Parco S. Chiara",PM10,2022-01-16,20,35,µg/mc
"Parco S. Chiara",PM10,2022-01-16,21,33,µg/mc
"Parco S. Chiara",PM10,2022-01-16,22,32,µg/mc
"Parco S. Chiara",PM10,2022-01-16,23,27,µg/mc
"Parco S. Chiara",PM10,2022-01-16,24,23,µg/mc
"Parco S. Chiara",PM10,2022-01-17,1,20,µg/mc
"Parco S. Chiara",PM10,2022-01-17,2,17,µg/mc
"Parco S. Chiara",PM10,2022-01-17,3,16,µg/mc
"Parco S. Chiara",PM10,2022-01-17,4,14,µg/mc
"Parco S. Chiara",PM10,2022-01-17,5,13,µg/mc
"Parco S. Chiara",PM10,2022-01-17,6,14,µg/mc
"Parco S. Chiara",PM10,2022-01-17,7,13,µg/mc
"Parco S. Chiara",PM10,2022-01-17,8,16,µg/mc
"Parco S. Chiara",PM10,2022-01-17,9,22,µg/mc
"Parco S. Chiara",PM10,2022-01-17,10,26,µg/mc
"Parco S. Chiara",PM10,2022-01-17,11,25,µg/mc
"Parco S. Chiara",PM10,2022-01-17,12,27,µg/mc
"Parco S. Chiara",PM10,2022-01-17,13,21,µg/mc
"Parco S. Chiara",PM10,2022-01-17,14,17,µg/mc
"Parco S. Chiara",PM10,2022-01-17,15,19,µg/mc
"Parco S. Chiara",PM10,2022-01-17,16,20,µg/mc
"Parco S. Chiara",PM10,2022-01-17,17,27,µg/mc
"Parco S. Chiara",PM10,2022-01-17,18,34,µg/mc
"Parco S. Chiara",PM10,2022-01-17,19,41,µg/mc
"Parco S. Chiara",PM10,2022-01-17,20,41,µg/mc
"Parco S. Chiara",PM10,2022-01-17,21,43,µg/mc
"Parco S. Chiara",PM10,2022-01-17,22,49,µg/mc
"Parco S. Chiara",PM10,2022-01-17,23,45,µg/mc
"Parco S. Chiara",PM10,2022-01-17,24,34,µg/mc
"Parco S. Chiara",PM10,2022-01-18,1,26,µg/mc
"Parco S. Chiara",PM10,2022-01-18,2,20,µg/mc
"Parco S. Chiara",PM10,2022-01-18,3,14,µg/mc
"Parco S. Chiara",PM10,2022-01-18,4,13,µg/mc
"Parco S. Chiara",PM10,2022-01-18,5,12,µg/mc
"Parco S. Chiara",PM10,2022-01-18,6,10,µg/mc
"Parco S. Chiara",PM10,2022-01-18,7,10,µg/mc
"Parco S. Chiara",PM10,2022-01-18,8,11,µg/mc
"Parco S. Chiara",PM10,2022-01-18,9,24,µg/mc
"Parco S. Chiara",PM10,2022-01-18,10,21,µg/mc
"Parco S. Chiara",PM10,2022-01-18,11,17,µg/mc
"Parco S. Chiara",PM10,2022-01-18,12,17,µg/mc
"Parco S. Chiara",PM10,2022-01-18,13,13,µg/mc
"Parco S. Chiara",PM10,2022-01-18,14,16,µg/mc
"Parco S. Chiara",PM10,2022-01-18,15,12,µg/mc
"Parco S. Chiara",PM10,2022-01-18,16,13,µg/mc
"Parco S. Chiara",PM10,2022-01-18,17,22,µg/mc
"Parco S. Chiara",PM10,2022-01-18,18,28,µg/mc
"Parco S. Chiara",PM10,2022-01-18,19,28,µg/mc
"Parco S. Chiara",PM10,2022-01-18,20,26,µg/mc
"Parco S. Chiara",PM10,2022-01-18,21,30,µg/mc
"Parco S. Chiara",PM10,2022-01-18,22,31,µg/mc
"Parco S. Chiara",PM10,2022-01-18,23,32,µg/mc
"Parco S. Chiara",PM10,2022-01-18,24,32,µg/mc
"Parco S. Chiara",PM10,2022-01-19,1,30,µg/mc
"Parco S. Chiara",PM10,2022-01-19,2,31,µg/mc
"Parco S. Chiara",PM10,2022-01-19,3,30,µg/mc
"Parco S. Chiara",PM10,2022-01-19,4,26,µg/mc
"Parco S. Chiara",PM10,2022-01-19,5,23,µg/mc
"Parco S. Chiara",PM10,2022-01-19,6,21,µg/mc
"Parco S. Chiara",PM10,2022-01-19,7,21,µg/mc
"Parco S. Chiara",PM10,2022-01-19,8,21,µg/mc
"Parco S. Chiara",PM10,2022-01-19,9,22,µg/mc
"Parco S. Chiara",PM10,2022-01-19,10,22,µg/mc
"Parco S. Chiara",PM10,2022-01-19,11,24,µg/mc
"Parco S. Chiara",PM10,2022-01-19,12,20,µg/mc
"Parco S. Chiara",PM10,2022-01-19,13,16,µg/mc
"Parco S. Chiara",PM10,2022-01-19,14,15,µg/mc
"Parco S. Chiara",PM10,2022-01-19,15,16,µg/mc
"Parco S. Chiara",PM10,2022-01-19,16,16,µg/mc
"Parco S. Chiara",PM10,2022-01-19,17,22,µg/mc
"Parco S. Chiara",PM10,2022-01-19,18,29,µg/mc
"Parco S. Chiara",PM10,2022-01-19,19,33,µg/mc
"Parco S. Chiara",PM10,2022-01-19,20,32,µg/mc
"Parco S. Chiara",PM10,2022-01-19,21,34,µg/mc
"Parco S. Chiara",PM10,2022-01-19,22,34,µg/mc
"Parco S. Chiara",PM10,2022-01-19,23,32,µg/mc
"Parco S. Chiara",PM10,2022-01-19,24,32,µg/mc
"Parco S. Chiara",PM10,2022-01-20,1,35,µg/mc
"Parco S. Chiara",PM10,2022-01-20,2,38,µg/mc
"Parco S. Chiara",PM10,2022-01-20,3,34,µg/mc
"Parco S. Chiara",PM10,2022-01-20,4,32,µg/mc
"Parco S. Chiara",PM10,2022-01-20,5,30,µg/mc
"Parco S. Chiara",PM10,2022-01-20,6,26,µg/mc
"Parco S. Chiara",PM10,2022-01-20,7,23,µg/mc
"Parco S. Chiara",PM10,2022-01-20,8,27,µg/mc
"Parco S. Chiara",PM10,2022-01-20,9,27,µg/mc
"Parco S. Chiara",PM10,2022-01-20,10,29,µg/mc
"Parco S. Chiara",PM10,2022-01-20,11,31,µg/mc
"Parco S. Chiara",PM10,2022-01-20,12,27,µg/mc
"Parco S. Chiara",PM10,2022-01-20,13,23,µg/mc
"Parco S. Chiara",PM10,2022-01-20,14,22,µg/mc
"Parco S. Chiara",PM10,2022-01-20,15,21,µg/mc
"Parco S. Chiara",PM10,2022-01-20,16,25,µg/mc
"Parco S. Chiara",PM10,2022-01-20,17,28,µg/mc
"Parco S. Chiara",PM10,2022-01-20,18,36,µg/mc
"Parco S. Chiara",PM10,2022-01-20,19,43,µg/mc
"Parco S. Chiara",PM10,2022-01-20,20,47,µg/mc
"Parco S. Chiara",PM10,2022-01-20,21,35,µg/mc
"Parco S. Chiara",PM10,2022-01-20,22,28,µg/mc
"Parco S. Chiara",PM10,2022-01-20,23,20,µg/mc
"Parco S. Chiara",PM10,2022-01-20,24,17,µg/mc
"Parco S. Chiara",PM10,2022-01-21,1,17,µg/mc
"Parco S. Chiara",PM10,2022-01-21,2,15,µg/mc
"Parco S. Chiara",PM10,2022-01-21,3,14,µg/mc
"Parco S. Chiara",PM10,2022-01-21,4,13,µg/mc
"Parco S. Chiara",PM10,2022-01-21,5,10,µg/mc
"Parco S. Chiara",PM10,2022-01-21,6,9,µg/mc
"Parco S. Chiara",PM10,2022-01-21,7,8,µg/mc
"Parco S. Chiara",PM10,2022-01-21,8,9,µg/mc
"Parco S. Chiara",PM10,2022-01-21,9,13,µg/mc
"Parco S. Chiara",PM10,2022-01-21,10,11,µg/mc
"Parco S. Chiara",PM10,2022-01-21,11,10,µg/mc
"Parco S. Chiara",PM10,2022-01-21,12,11,µg/mc
"Parco S. Chiara",PM10,2022-01-21,13,9,µg/mc
"Parco S. Chiara",PM10,2022-01-21,14,8,µg/mc
"Parco S. Chiara",PM10,2022-01-21,15,9,µg/mc
"Parco S. Chiara",PM10,2022-01-21,16,9,µg/mc
"Parco S. Chiara",PM10,2022-01-21,17,10,µg/mc
"Parco S. Chiara",PM10,2022-01-21,18,17,µg/mc
"Parco S. Chiara",PM10,2022-01-21,19,23,µg/mc
"Parco S. Chiara",PM10,2022-01-21,20,12,µg/mc
"Parco S. Chiara",PM10,2022-01-21,21,10,µg/mc
"Parco S. Chiara",PM10,2022-01-21,22,10,µg/mc
"Parco S. Chiara",PM10,2022-01-21,23,10,µg/mc
"Parco S. Chiara",PM10,2022-01-21,24,26,µg/mc
"Parco S. Chiara",PM10,2022-01-22,1,33,µg/mc
"Parco S. Chiara",PM10,2022-01-22,2,29,µg/mc
"Parco S. Chiara",PM10,2022-01-22,3,18,µg/mc
"Parco S. Chiara",PM10,2022-01-22,4,14,µg/mc
"Parco S. Chiara",PM10,2022-01-22,5,13,µg/mc
"Parco S. Chiara",PM10,2022-01-22,6,14,µg/mc
"Parco S. Chiara",PM10,2022-01-22,7,12,µg/mc
"Parco S. Chiara",PM10,2022-01-22,8,13,µg/mc
"Parco S. Chiara",PM10,2022-01-22,9,15,µg/mc
"Parco S. Chiara",PM10,2022-01-22,10,17,µg/mc
"Parco S. Chiara",PM10,2022-01-22,11,12,µg/mc
"Parco S. Chiara",PM10,2022-01-22,12,11,µg/mc
"Parco S. Chiara",PM10,2022-01-22,13,10,µg/mc
"Parco S. Chiara",PM10,2022-01-22,14,8,µg/mc
"Parco S. Chiara",PM10,2022-01-22,15,9,µg/mc
"Parco S. Chiara",PM10,2022-01-22,16,11,µg/mc
"Parco S. Chiara",PM10,2022-01-22,17,13,µg/mc
"Parco S. Chiara",PM10,2022-01-22,18,19,µg/mc
"Parco S. Chiara",PM10,2022-01-22,19,25,µg/mc
"Parco S. Chiara",PM10,2022-01-22,20,28,µg/mc
"Parco S. Chiara",PM10,2022-01-22,21,29,µg/mc
"Parco S. Chiara",PM10,2022-01-22,22,36,µg/mc
"Parco S. Chiara",PM10,2022-01-22,23,33,µg/mc
"Parco S. Chiara",PM10,2022-01-22,24,32,µg/mc
"Parco S. Chiara",PM10,2022-01-23,1,30,µg/mc
"Parco S. Chiara",PM10,2022-01-23,2,26,µg/mc
"Parco S. Chiara",PM10,2022-01-23,3,27,µg/mc
"Parco S. Chiara",PM10,2022-01-23,4,32,µg/mc
"Parco S. Chiara",PM10,2022-01-23,5,28,µg/mc
"Parco S. Chiara",PM10,2022-01-23,6,27,µg/mc
"Parco S. Chiara",PM10,2022-01-23,7,18,µg/mc
"Parco S. Chiara",PM10,2022-01-23,8,15,µg/mc
"Parco S. Chiara",PM10,2022-01-23,9,16,µg/mc
"Parco S. Chiara",PM10,2022-01-23,10,18,µg/mc
"Parco S. Chiara",PM10,2022-01-23,11,15,µg/mc
"Parco S. Chiara",PM10,2022-01-23,12,13,µg/mc
"Parco S. Chiara",PM10,2022-01-23,13,13,µg/mc
"Parco S. Chiara",PM10,2022-01-23,14,10,µg/mc
"Parco S. Chiara",PM10,2022-01-23,15,11,µg/mc
"Parco S. Chiara",PM10,2022-01-23,16,15,µg/mc
"Parco S. Chiara",PM10,2022-01-23,17,25,µg/mc
"Parco S. Chiara",PM10,2022-01-23,18,31,µg/mc
"Parco S. Chiara",PM10,2022-01-23,19,34,µg/mc
"Parco S. Chiara",PM10,2022-01-23,20,33,µg/mc
"Parco S. Chiara",PM10,2022-01-23,21,31,µg/mc
"Parco S. Chiara",PM10,2022-01-23,22,34,µg/mc
"Parco S. Chiara",PM10,2022-01-23,23,35,µg/mc
"Parco S. Chiara",PM10,2022-01-23,24,29,µg/mc
"Parco S. Chiara",PM10,2022-01-24,1,29,µg/mc
"Parco S. Chiara",PM10,2022-01-24,2,29,µg/mc
"Parco S. Chiara",PM10,2022-01-24,3,29,µg/mc
"Parco S. Chiara",PM10,2022-01-24,4,30,µg/mc
"Parco S. Chiara",PM10,2022-01-24,5,26,µg/mc
"Parco S. Chiara",PM10,2022-01-24,6,25,µg/mc
"Parco S. Chiara",PM10,2022-01-24,7,21,µg/mc
"Parco S. Chiara",PM10,2022-01-24,8,22,µg/mc
"Parco S. Chiara",PM10,2022-01-24,9,21,µg/mc
"Parco S. Chiara",PM10,2022-01-24,10,23,µg/mc
"Parco S. Chiara",PM10,2022-01-24,11,21,µg/mc
"Parco S. Chiara",PM10,2022-01-24,12,21,µg/mc
"Parco S. Chiara",PM10,2022-01-24,13,17,µg/mc
"Parco S. Chiara",PM10,2022-01-24,14,19,µg/mc
"Parco S. Chiara",PM10,2022-01-24,15,18,µg/mc
"Parco S. Chiara",PM10,2022-01-24,16,21,µg/mc
"Parco S. Chiara",PM10,2022-01-24,17,29,µg/mc
"Parco S. Chiara",PM10,2022-01-24,18,38,µg/mc
"Parco S. Chiara",PM10,2022-01-24,19,52,µg/mc
"Parco S. Chiara",PM10,2022-01-24,20,63,µg/mc
"Parco S. Chiara",PM10,2022-01-24,21,63,µg/mc
"Parco S. Chiara",PM10,2022-01-24,22,63,µg/mc
"Parco S. Chiara",PM10,2022-01-24,23,64,µg/mc
"Parco S. Chiara",PM10,2022-01-24,24,62,µg/mc
"Parco S. Chiara",PM10,2022-01-25,1,60,µg/mc
"Parco S. Chiara",PM10,2022-01-25,2,58,µg/mc
"Parco S. Chiara",PM10,2022-01-25,3,58,µg/mc
"Parco S. Chiara",PM10,2022-01-25,4,53,µg/mc
"Parco S. Chiara",PM10,2022-01-25,5,54,µg/mc
"Parco S. Chiara",PM10,2022-01-25,6,46,µg/mc
"Parco S. Chiara",PM10,2022-01-25,7,47,µg/mc
"Parco S. Chiara",PM10,2022-01-25,8,44,µg/mc
"Parco S. Chiara",PM10,2022-01-25,9,49,µg/mc
"Parco S. Chiara",PM10,2022-01-25,10,52,µg/mc
"Parco S. Chiara",PM10,2022-01-25,11,47,µg/mc
"Parco S. Chiara",PM10,2022-01-25,12,46,µg/mc
"Parco S. Chiara",PM10,2022-01-25,13,43,µg/mc
"Parco S. Chiara",PM10,2022-01-25,14,42,µg/mc
"Parco S. Chiara",PM10,2022-01-25,15,41,µg/mc
"Parco S. Chiara",PM10,2022-01-25,16,45,µg/mc
"Parco S. Chiara",PM10,2022-01-25,17,49,µg/mc
"Parco S. Chiara",PM10,2022-01-25,18,54,µg/mc
"Parco S. Chiara",PM10,2022-01-25,19,57,µg/mc
"Parco S. Chiara",PM10,2022-01-25,20,59,µg/mc
"Parco S. Chiara",PM10,2022-01-25,21,61,µg/mc
"Parco S. Chiara",PM10,2022-01-25,22,65,µg/mc
"Parco S. Chiara",PM10,2022-01-25,23,53,µg/mc
"Parco S. Chiara",PM10,2022-01-25,24,52,µg/mc
"Parco S. Chiara",PM10,2022-01-26,1,50,µg/mc
"Parco S. Chiara",PM10,2022-01-26,2,44,µg/mc
"Parco S. Chiara",PM10,2022-01-26,3,42,µg/mc
"Parco S. Chiara",PM10,2022-01-26,4,38,µg/mc
"Parco S. Chiara",PM10,2022-01-26,5,35,µg/mc
