Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Parco S. Chiara",PM10,2020-09-21,11,26,µg/mc
"Parco S. Chiara",PM10,2020-09-21,12,23,µg/mc
"Parco S. Chiara",PM10,2020-09-21,13,20,µg/mc
"Parco S. Chiara",PM10,2020-09-21,14,21,µg/mc
"Parco S. Chiara",PM10,2020-09-21,15,21,µg/mc
"Parco S. Chiara",PM10,2020-09-21,16,24,µg/mc
"Parco S. Chiara",PM10,2020-09-21,17,24,µg/mc
"Parco S. Chiara",PM10,2020-09-21,18,22,µg/mc
"Parco S. Chiara",PM10,2020-09-21,19,21,µg/mc
"Parco S. Chiara",PM10,2020-09-21,20,21,µg/mc
"Parco S. Chiara",PM10,2020-09-21,21,21,µg/mc
"Parco S. Chiara",PM10,2020-09-21,22,21,µg/mc
"Parco S. Chiara",PM10,2020-09-21,23,21,µg/mc
"Parco S. Chiara",PM10,2020-09-21,24,21,µg/mc
"Parco S. Chiara",PM10,2020-09-22,1,20,µg/mc
"Parco S. Chiara",PM10,2020-09-22,2,19,µg/mc
"Parco S. Chiara",PM10,2020-09-22,3,20,µg/mc
"Parco S. Chiara",PM10,2020-09-22,4,19,µg/mc
"Parco S. Chiara",PM10,2020-09-22,5,22,µg/mc
"Parco S. Chiara",PM10,2020-09-22,6,22,µg/mc
"Parco S. Chiara",PM10,2020-09-22,7,23,µg/mc
"Parco S. Chiara",PM10,2020-09-22,8,24,µg/mc
"Parco S. Chiara",PM10,2020-09-22,9,22,µg/mc
"Parco S. Chiara",PM10,2020-09-22,10,22,µg/mc
"Parco S. Chiara",PM10,2020-09-22,11,22,µg/mc
"Parco S. Chiara",PM10,2020-09-22,12,18,µg/mc
"Parco S. Chiara",PM10,2020-09-22,13,19,µg/mc
"Parco S. Chiara",PM10,2020-09-22,14,22,µg/mc
"Parco S. Chiara",PM10,2020-09-22,15,20,µg/mc
"Parco S. Chiara",PM10,2020-09-22,16,17,µg/mc
"Parco S. Chiara",PM10,2020-09-22,17,14,µg/mc
"Parco S. Chiara",PM10,2020-09-22,18,14,µg/mc
"Parco S. Chiara",PM10,2020-09-22,19,14,µg/mc
"Parco S. Chiara",PM10,2020-09-22,20,14,µg/mc
"Parco S. Chiara",PM10,2020-09-22,21,13,µg/mc
"Parco S. Chiara",PM10,2020-09-22,22,16,µg/mc
"Parco S. Chiara",PM10,2020-09-22,23,19,µg/mc
"Parco S. Chiara",PM10,2020-09-22,24,20,µg/mc
"Parco S. Chiara",PM10,2020-09-23,1,23,µg/mc
"Parco S. Chiara",PM10,2020-09-23,2,23,µg/mc
"Parco S. Chiara",PM10,2020-09-23,3,20,µg/mc
"Parco S. Chiara",PM10,2020-09-23,4,19,µg/mc
"Parco S. Chiara",PM10,2020-09-23,5,20,µg/mc
"Parco S. Chiara",PM10,2020-09-23,6,16,µg/mc
"Parco S. Chiara",PM10,2020-09-23,7,13,µg/mc
"Parco S. Chiara",PM10,2020-09-23,8,12,µg/mc
"Parco S. Chiara",PM10,2020-09-23,9,11,µg/mc
"Parco S. Chiara",PM10,2020-09-23,10,9,µg/mc
"Parco S. Chiara",PM10,2020-09-23,11,6,µg/mc
"Parco S. Chiara",PM10,2020-09-23,12,5,µg/mc
"Parco S. Chiara",PM10,2020-09-23,14,5,µg/mc
"Parco S. Chiara",PM10,2020-09-23,15,5,µg/mc
"Parco S. Chiara",PM10,2020-09-23,16,6,µg/mc
"Parco S. Chiara",PM10,2020-09-23,17,8,µg/mc
"Parco S. Chiara",PM10,2020-09-23,18,10,µg/mc
"Parco S. Chiara",PM10,2020-09-23,19,12,µg/mc
"Parco S. Chiara",PM10,2020-09-23,20,11,µg/mc
"Parco S. Chiara",PM10,2020-09-23,21,11,µg/mc
"Parco S. Chiara",PM10,2020-09-23,22,11,µg/mc
"Parco S. Chiara",PM10,2020-09-23,23,11,µg/mc
"Parco S. Chiara",PM10,2020-09-23,24,11,µg/mc
"Parco S. Chiara",PM10,2020-09-24,1,11,µg/mc
"Parco S. Chiara",PM10,2020-09-24,2,11,µg/mc
"Parco S. Chiara",PM10,2020-09-24,3,11,µg/mc
"Parco S. Chiara",PM10,2020-09-24,4,11,µg/mc
"Parco S. Chiara",PM10,2020-09-24,5,11,µg/mc
"Parco S. Chiara",PM10,2020-09-24,6,11,µg/mc
"Parco S. Chiara",PM10,2020-09-24,7,12,µg/mc
"Parco S. Chiara",PM10,2020-09-24,8,12,µg/mc
"Parco S. Chiara",PM10,2020-09-24,9,12,µg/mc
"Parco S. Chiara",PM10,2020-09-24,10,12,µg/mc
"Parco S. Chiara",PM10,2020-09-24,11,12,µg/mc
"Parco S. Chiara",PM10,2020-09-24,12,12,µg/mc
"Parco S. Chiara",PM10,2020-09-24,13,11,µg/mc
"Parco S. Chiara",PM10,2020-09-24,14,10,µg/mc
"Parco S. Chiara",PM10,2020-09-24,15,11,µg/mc
"Parco S. Chiara",PM10,2020-09-24,16,19,µg/mc
"Parco S. Chiara",PM10,2020-09-24,17,17,µg/mc
"Parco S. Chiara",PM10,2020-09-24,18,15,µg/mc
"Parco S. Chiara",PM10,2020-09-24,19,13,µg/mc
"Parco S. Chiara",PM10,2020-09-24,20,18,µg/mc
"Parco S. Chiara",PM10,2020-09-24,21,20,µg/mc
"Parco S. Chiara",PM10,2020-09-24,22,18,µg/mc
"Parco S. Chiara",PM10,2020-09-24,23,17,µg/mc
"Parco S. Chiara",PM10,2020-09-24,24,15,µg/mc
"Parco S. Chiara",PM10,2020-09-25,1,19,µg/mc
"Parco S. Chiara",PM10,2020-09-25,2,14,µg/mc
"Parco S. Chiara",PM10,2020-09-25,3,12,µg/mc
"Parco S. Chiara",PM10,2020-09-25,4,10,µg/mc
"Parco S. Chiara",PM10,2020-09-25,5,10,µg/mc
"Parco S. Chiara",PM10,2020-09-25,6,10,µg/mc
"Parco S. Chiara",PM10,2020-09-25,7,10,µg/mc
"Parco S. Chiara",PM10,2020-09-25,8,10,µg/mc
"Parco S. Chiara",PM10,2020-09-25,9,7,µg/mc
"Parco S. Chiara",PM10,2020-09-25,10,8,µg/mc
"Parco S. Chiara",PM10,2020-09-25,11,8,µg/mc
"Parco S. Chiara",PM10,2020-09-25,12,7,µg/mc
"Parco S. Chiara",PM10,2020-09-25,13,7,µg/mc
"Parco S. Chiara",PM10,2020-09-25,14,7,µg/mc
"Parco S. Chiara",PM10,2020-09-25,15,8,µg/mc
"Parco S. Chiara",PM10,2020-09-25,16,9,µg/mc
"Parco S. Chiara",PM10,2020-09-25,17,6,µg/mc
"Parco S. Chiara",PM10,2020-09-25,18,5,µg/mc
"Parco S. Chiara",PM10,2020-09-25,19,4,µg/mc
"Parco S. Chiara",PM10,2020-09-25,20,3,µg/mc
"Parco S. Chiara",PM10,2020-09-25,21,3,µg/mc
"Parco S. Chiara",PM10,2020-09-25,22,2,µg/mc
"Parco S. Chiara",PM10,2020-09-25,23,2,µg/mc
"Parco S. Chiara",PM10,2020-09-25,24,2,µg/mc
"Parco S. Chiara",PM10,2020-09-26,1,2,µg/mc
"Parco S. Chiara",PM10,2020-09-26,2,2,µg/mc
"Parco S. Chiara",PM10,2020-09-26,3,3,µg/mc
"Parco S. Chiara",PM10,2020-09-26,4,4,µg/mc
"Parco S. Chiara",PM10,2020-09-26,5,4,µg/mc
"Parco S. Chiara",PM10,2020-09-26,6,4,µg/mc
"Parco S. Chiara",PM10,2020-09-26,7,4,µg/mc
"Parco S. Chiara",PM10,2020-09-26,8,4,µg/mc
"Parco S. Chiara",PM10,2020-09-26,9,4,µg/mc
"Parco S. Chiara",PM10,2020-09-26,10,3,µg/mc
"Parco S. Chiara",PM10,2020-09-26,11,3,µg/mc
"Parco S. Chiara",PM10,2020-09-26,12,3,µg/mc
"Parco S. Chiara",PM10,2020-09-26,13,3,µg/mc
"Parco S. Chiara",PM10,2020-09-26,14,7,µg/mc
"Parco S. Chiara",PM10,2020-09-26,15,6,µg/mc
"Parco S. Chiara",PM10,2020-09-26,16,6,µg/mc
"Parco S. Chiara",PM10,2020-09-26,17,6,µg/mc
"Parco S. Chiara",PM10,2020-09-26,18,6,µg/mc
"Parco S. Chiara",PM10,2020-09-26,19,6,µg/mc
"Parco S. Chiara",PM10,2020-09-26,20,7,µg/mc
"Parco S. Chiara",PM10,2020-09-26,21,7,µg/mc
"Parco S. Chiara",PM10,2020-09-26,22,7,µg/mc
"Parco S. Chiara",PM10,2020-09-26,23,7,µg/mc
"Parco S. Chiara",PM10,2020-09-26,24,6,µg/mc
"Parco S. Chiara",PM10,2020-09-27,1,6,µg/mc
"Parco S. Chiara",PM10,2020-09-27,2,7,µg/mc
"Parco S. Chiara",PM10,2020-09-27,3,7,µg/mc
"Parco S. Chiara",PM10,2020-09-27,4,6,µg/mc
"Parco S. Chiara",PM10,2020-09-27,5,5,µg/mc
"Parco S. Chiara",PM10,2020-09-27,6,5,µg/mc
"Parco S. Chiara",PM10,2020-09-27,7,6,µg/mc
"Parco S. Chiara",PM10,2020-09-27,8,6,µg/mc
"Parco S. Chiara",PM10,2020-09-27,9,7,µg/mc
"Parco S. Chiara",PM10,2020-09-28,16,2,µg/mc
"Parco S. Chiara",PM10,2020-09-28,17,2,µg/mc
"Parco S. Chiara",PM10,2020-09-28,18,3,µg/mc
"Parco S. Chiara",PM10,2020-09-28,19,5,µg/mc
"Parco S. Chiara",PM10,2020-09-28,20,5,µg/mc
"Parco S. Chiara",PM10,2020-09-28,21,6,µg/mc
"Parco S. Chiara",PM10,2020-09-28,22,6,µg/mc
"Parco S. Chiara",PM10,2020-09-28,23,5,µg/mc
"Parco S. Chiara",PM10,2020-09-28,24,7,µg/mc
"Parco S. Chiara",PM10,2020-09-29,1,8,µg/mc
"Parco S. Chiara",PM10,2020-09-29,2,10,µg/mc
"Parco S. Chiara",PM10,2020-09-29,3,11,µg/mc
"Parco S. Chiara",PM10,2020-09-29,4,9,µg/mc
"Parco S. Chiara",PM10,2020-09-29,5,8,µg/mc
"Parco S. Chiara",PM10,2020-09-29,6,7,µg/mc
"Parco S. Chiara",PM10,2020-09-29,7,10,µg/mc
"Parco S. Chiara",PM10,2020-09-29,8,11,µg/mc
"Parco S. Chiara",PM10,2020-09-29,9,10,µg/mc
"Parco S. Chiara",PM10,2020-09-29,10,8,µg/mc
"Parco S. Chiara",PM10,2020-09-29,11,4,µg/mc
"Parco S. Chiara",PM10,2020-09-29,12,4,µg/mc
"Parco S. Chiara",PM10,2020-09-29,13,4,µg/mc
"Parco S. Chiara",PM10,2020-09-29,14,4,µg/mc
"Parco S. Chiara",PM10,2020-09-29,15,4,µg/mc
"Parco S. Chiara",PM10,2020-09-29,16,4,µg/mc
"Parco S. Chiara",PM10,2020-09-29,17,9,µg/mc
"Parco S. Chiara",PM10,2020-09-29,18,14,µg/mc
"Parco S. Chiara",PM10,2020-09-29,19,18,µg/mc
"Parco S. Chiara",PM10,2020-09-29,20,20,µg/mc
"Parco S. Chiara",PM10,2020-09-29,21,18,µg/mc
"Parco S. Chiara",PM10,2020-09-29,22,18,µg/mc
"Parco S. Chiara",PM10,2020-09-29,23,18,µg/mc
"Parco S. Chiara",PM10,2020-09-29,24,16,µg/mc
"Parco S. Chiara",PM10,2020-09-30,1,14,µg/mc
"Parco S. Chiara",PM10,2020-09-30,2,13,µg/mc
"Parco S. Chiara",PM10,2020-09-30,3,11,µg/mc
"Parco S. Chiara",PM10,2020-09-30,4,10,µg/mc
"Parco S. Chiara",PM10,2020-09-30,5,10,µg/mc
"Parco S. Chiara",PM10,2020-09-30,6,10,µg/mc
"Parco S. Chiara",PM10,2020-09-30,7,13,µg/mc
"Parco S. Chiara",PM10,2020-09-30,8,15,µg/mc
"Parco S. Chiara",PM10,2020-09-30,9,14,µg/mc
"Parco S. Chiara",PM10,2020-09-30,10,11,µg/mc
"Parco S. Chiara",PM10,2020-09-30,11,7,µg/mc
"Parco S. Chiara",PM10,2020-09-30,12,6,µg/mc
"Parco S. Chiara",PM10,2020-09-30,13,7,µg/mc
"Parco S. Chiara",PM10,2020-09-30,14,7,µg/mc
"Parco S. Chiara",PM10,2020-09-30,15,8,µg/mc
"Parco S. Chiara",PM10,2020-09-30,16,12,µg/mc
"Parco S. Chiara",PM10,2020-09-30,17,33,µg/mc
"Parco S. Chiara",PM10,2020-09-30,18,51,µg/mc
"Parco S. Chiara",PM10,2020-09-30,19,49,µg/mc
"Parco S. Chiara",PM10,2020-09-30,20,38,µg/mc
"Parco S. Chiara",PM10,2020-09-30,21,34,µg/mc
"Parco S. Chiara",PM10,2020-09-30,22,30,µg/mc
"Parco S. Chiara",PM10,2020-09-30,23,28,µg/mc
"Parco S. Chiara",PM10,2020-09-30,24,24,µg/mc
"Parco S. Chiara",PM10,2020-10-01,1,21,µg/mc
"Parco S. Chiara",PM10,2020-10-01,2,22,µg/mc
"Parco S. Chiara",PM10,2020-10-01,3,17,µg/mc
"Parco S. Chiara",PM10,2020-10-01,4,17,µg/mc
"Parco S. Chiara",PM10,2020-10-01,5,15,µg/mc
"Parco S. Chiara",PM10,2020-10-01,6,14,µg/mc
"Parco S. Chiara",PM10,2020-10-01,7,14,µg/mc
"Parco S. Chiara",PM10,2020-10-01,8,19,µg/mc
"Parco S. Chiara",PM10,2020-10-01,9,18,µg/mc
"Parco S. Chiara",PM10,2020-10-01,10,18,µg/mc
"Parco S. Chiara",PM10,2020-10-01,11,14,µg/mc
"Parco S. Chiara",PM10,2020-10-01,12,14,µg/mc
"Parco S. Chiara",PM10,2020-10-01,13,13,µg/mc
"Parco S. Chiara",PM10,2020-10-01,14,15,µg/mc
"Parco S. Chiara",PM10,2020-10-01,15,18,µg/mc
"Parco S. Chiara",PM10,2020-10-01,16,28,µg/mc
"Parco S. Chiara",PM10,2020-10-01,17,57,µg/mc
"Parco S. Chiara",PM10,2020-10-01,18,62,µg/mc
"Parco S. Chiara",PM10,2020-10-01,19,46,µg/mc
"Parco S. Chiara",PM10,2020-10-01,20,30,µg/mc
"Parco S. Chiara",PM10,2020-10-01,21,25,µg/mc
"Parco S. Chiara",PM10,2020-10-01,22,27,µg/mc
"Parco S. Chiara",PM10,2020-10-01,23,26,µg/mc
"Parco S. Chiara",PM10,2020-10-01,24,24,µg/mc
"Parco S. Chiara",PM10,2020-10-02,1,20,µg/mc
"Parco S. Chiara",PM10,2020-10-02,2,17,µg/mc
"Parco S. Chiara",PM10,2020-10-02,3,17,µg/mc
"Parco S. Chiara",PM10,2020-10-02,4,17,µg/mc
"Parco S. Chiara",PM10,2020-10-02,5,17,µg/mc
"Parco S. Chiara",PM10,2020-10-02,6,19,µg/mc
"Parco S. Chiara",PM10,2020-10-02,7,21,µg/mc
"Parco S. Chiara",PM10,2020-10-02,8,23,µg/mc
"Parco S. Chiara",PM10,2020-10-02,9,24,µg/mc
"Parco S. Chiara",PM10,2020-10-02,10,22,µg/mc
"Parco S. Chiara",PM10,2020-10-02,11,18,µg/mc
"Parco S. Chiara",PM10,2020-10-02,12,16,µg/mc
"Parco S. Chiara",PM10,2020-10-02,13,12,µg/mc
"Parco S. Chiara",PM10,2020-10-02,14,10,µg/mc
"Parco S. Chiara",PM10,2020-10-02,15,7,µg/mc
"Parco S. Chiara",PM10,2020-10-02,16,6,µg/mc
"Parco S. Chiara",PM10,2020-10-02,17,7,µg/mc
"Parco S. Chiara",PM10,2020-10-02,18,10,µg/mc
"Parco S. Chiara",PM10,2020-10-02,19,12,µg/mc
"Parco S. Chiara",PM10,2020-10-02,20,12,µg/mc
"Parco S. Chiara",PM10,2020-10-02,21,11,µg/mc
"Parco S. Chiara",PM10,2020-10-02,22,11,µg/mc
"Parco S. Chiara",PM10,2020-10-02,23,10,µg/mc
"Parco S. Chiara",PM10,2020-10-02,24,8,µg/mc
"Parco S. Chiara",PM10,2020-10-03,1,11,µg/mc
"Parco S. Chiara",PM10,2020-10-03,2,15,µg/mc
"Parco S. Chiara",PM10,2020-10-03,3,11,µg/mc
"Parco S. Chiara",PM10,2020-10-03,4,9,µg/mc
"Parco S. Chiara",PM10,2020-10-03,5,19,µg/mc
"Parco S. Chiara",PM10,2020-10-03,6,29,µg/mc
"Parco S. Chiara",PM10,2020-10-03,7,33,µg/mc
"Parco S. Chiara",PM10,2020-10-03,8,39,µg/mc
"Parco S. Chiara",PM10,2020-10-03,9,44,µg/mc
"Parco S. Chiara",PM10,2020-10-03,10,33,µg/mc
"Parco S. Chiara",PM10,2020-10-03,11,28,µg/mc
"Parco S. Chiara",PM10,2020-10-03,12,26,µg/mc
"Parco S. Chiara",PM10,2020-10-03,13,18,µg/mc
"Parco S. Chiara",PM10,2020-10-03,14,7,µg/mc
"Parco S. Chiara",PM10,2020-10-03,15,8,µg/mc
"Parco S. Chiara",PM10,2020-10-03,16,6,µg/mc
"Parco S. Chiara",PM10,2020-10-03,17,7,µg/mc
"Parco S. Chiara",PM10,2020-10-03,18,8,µg/mc
"Parco S. Chiara",PM10,2020-10-03,19,11,µg/mc
"Parco S. Chiara",PM10,2020-10-03,20,15,µg/mc
"Parco S. Chiara",PM10,2020-10-03,21,18,µg/mc
"Parco S. Chiara",PM10,2020-10-03,22,12,µg/mc
"Parco S. Chiara",PM10,2020-10-03,23,11,µg/mc
"Parco S. Chiara",PM10,2020-10-03,24,10,µg/mc
"Parco S. Chiara",PM10,2020-10-04,1,9,µg/mc
"Parco S. Chiara",PM10,2020-10-04,2,7,µg/mc
"Parco S. Chiara",PM10,2020-10-04,3,6,µg/mc
"Parco S. Chiara",PM10,2020-10-04,4,5,µg/mc
"Parco S. Chiara",PM10,2020-10-04,5,5,µg/mc
"Parco S. Chiara",PM10,2020-10-04,6,5,µg/mc
"Parco S. Chiara",PM10,2020-10-04,7,7,µg/mc
"Parco S. Chiara",PM10,2020-10-04,8,8,µg/mc
"Parco S. Chiara",PM10,2020-10-04,9,9,µg/mc
"Parco S. Chiara",PM10,2020-10-04,10,11,µg/mc
